,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,position,player
10,0,,,,0,0,0,,,0.0,,,332,,,38,,0,0,0.0,,0.0,,2023-09-01T19:00:00Z,,,,0,,,19,0,,0,0,,0,4,0,14216,,,,2,1,0.0,0,-1492,968,2460,44,True,,0,0.0,0.00,0.00,0.00,0.00,3,332
11,0,,,,0,0,0,,,0.0,,,332,,,44,,0,0,0.0,,0.0,,2023-09-16T14:00:00Z,,,,0,,,10,0,,0,0,,0,5,0,11025,,,,0,1,0.0,0,-3176,0,3176,44,False,,0,0.0,0.00,0.00,0.00,0.00,3,332
12,0,,,,0,0,0,,,0.0,,,332,,,58,,0,0,0.0,,0.0,,2023-09-23T14:00:00Z,,,,0,,,20,0,,0,0,,0,6,0,9646,,,,1,1,0.0,0,-1442,0,1442,44,True,,0,0.0,0.00,0.00,0.00,0.00,3,332
13,0,,,,0,0,0,,,0.0,,,332,,,63,,0,0,0.0,,0.0,,2023-09-30T14:00:00Z,,,,0,,,9,0,,0,0,,0,7,0,8357,,,,2,1,0.0,0,-1252,0,1252,44,False,,0,0.0,0.00,0.00,0.00,0.00,3,332
14,0,,,,0,0,0,,,0.0,,,332,,,15,,0,0,0.0,,0.0,,2023-10-03T18:30:00Z,,,,0,,,6,0,,0,0,,0,7,0,8357,,,,2,1,0.0,0,-1252,0,1252,44,True,,0,0.0,0.00,0.00,0.00,0.00,3,332
15,0,,,,0,0,0,,,0.0,,,332,,,77,,0,0,0.0,,0.0,,2023-10-07T11:30:00Z,,,,0,,,18,0,,0,0,,0,8,0,7611,,,,1,0,0.0,0,-771,0,771,44,True,,0,0.0,0.00,0.00,0.00,0.00,3,332
16,0,,,,0,0,0,,,0.0,,,332,,,88,,0,0,0.0,,0.0,,2023-10-21T14:00:00Z,,,,0,,,16,0,,0,0,,0,9,0,7134,,,,2,2,0.0,0,-513,0,513,44,False,,0,0.0,0.00,0.00,0.00,0.00,3,332
17,0,,,,0,0,0,,,0.0,,,332,,,92,,0,0,0.0,,0.0,,2023-10-29T14:00:00Z,,,,0,,,2,0,,0,0,,0,10,0,6757,,,,1,3,0.0,0,-390,0,390,44,False,,0,0.0,0.00,0.00,0.00,0.00,3,332
18,0,,,,0,0,0,,,0.0,,,332,,,105,,0,0,0.0,,0.0,,2023-11-05T16:30:00Z,,,,0,,,11,0,,0,0,,0,11,0,6469,,,,1,1,0.0,0,-291,0,291,44,True,,0,0.0,0.00,0.00,0.00,0.00,3,332
19,0,,,,0,0,0,,,0.0,,,332,,,118,,0,0,0.0,,0.0,,2023-11-11T15:00:00Z,,,,0,,,14,0,,0,0,,0,12,0,6165,,,,0,1,0.0,0,-293,0,293,44,False,,0,0.0,0.00,0.00,0.00,0.00,3,332
20,0,,,,0,0,0,,,0.0,,,332,,,125,,0,0,0.0,,0.0,,2023-11-25T15:00:00Z,,,,0,,,8,0,,0,0,,0,13,0,5921,,,,1,2,0.0,0,-255,0,255,44,True,,0,0.0,0.00,0.00,0.00,0.00,3,332
21,0,,,,0,0,0,,,0.0,,,332,,,133,,0,0,0.0,,0.0,,2023-12-02T15:00:00Z,,,,0,,,4,0,,0,0,,0,14,0,5771,,,,1,3,0.0,0,-156,0,156,44,False,,0,0.0,0.00,0.00,0.00,0.00,3,332
22,0,,,,0,0,0,,,0.0,,,332,,,146,,0,0,0.0,,0.0,,2023-12-05T20:15:00Z,,,,0,,,1,0,,0,0,,0,15,0,5674,,,,4,3,0.0,0,-101,0,101,44,True,,0,0.0,0.00,0.00,0.00,0.00,3,332
23,0,,,,0,0,0,,,0.0,,,332,,,156,,0,0,0.0,,0.0,,2023-12-10T14:00:00Z,,,,0,,,13,0,,0,0,,0,16,0,5570,,,,2,1,0.0,0,-108,0,108,44,True,,0,0.0,0.00,0.00,0.00,0.00,3,332
24,0,,,,0,0,0,,,0.0,,,332,,,175,,0,0,0.0,,0.0,,2023-12-23T15:00:00Z,,,,0,,,15,0,,0,0,,0,18,0,5297,,,,0,1,0.0,0,-114,0,114,44,True,,0,0.0,0.00,0.00,0.00,0.00,3,332
25,0,,,,0,0,0,,,0.0,,,332,,,190,,0,0,0.0,,0.0,,2023-12-26T15:00:00Z,,,,0,,,17,0,,0,0,,0,19,0,5229,,,,3,2,0.0,0,-82,0,82,44,False,,0,0.0,0.00,0.00,0.00,0.00,3,332
26,0,,,,0,0,0,,,0.0,,,332,,,195,,0,0,0.0,,0.0,,2023-12-30T12:30:00Z,,,,0,,,7,0,,0,0,,0,20,0,5132,,,,3,2,0.0,0,-100,0,100,44,True,,0,0.0,0.00,0.00,0.00,0.00,3,332
27,0,,,,0,0,0,,,0.0,,,332,,,205,,0,0,0.0,,0.0,,2024-01-12T19:45:00Z,,,,0,,,6,0,,0,0,,0,21,0,4956,,,,1,1,0.0,0,-170,0,170,44,False,,0,0.0,0.00,0.00,0.00,0.00,3,332
