,Unnamed: 0,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,position
0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,558,0.0,0.0,81,0.0,0,0,0.0,4867.0,0.0,0.0,2017-10-21T11:30:00Z,21 Oct 12:30,0.0,0.0,0,0.0,0.0,18,0,0.0,0,0,0.0,0,9,0,0,0.0,0.0,0.0,2,4,0.0,0,0,0,0,45,True,0.0,0,,,,,,2
1,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,558,0.0,0.0,92,0.0,0,0,0.0,5426.0,0.0,0.0,2017-10-28T16:30:00Z,28 Oct 17:30,0.0,0.0,0,0.0,0.0,2,0,0.0,0,0,0.0,0,10,0,108,0.0,0.0,0.0,1,0,0.0,0,62,103,41,45,False,0.0,0,,,,,,2
2,2,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,558,0.0,0.0,101,0.0,0,0,0.0,5989.0,0.0,0.0,2017-11-05T16:30:00Z,05 Nov 16:30,0.0,0.0,0,0.0,0.0,12,0,0.0,0,0,0.0,0,11,0,186,0.0,0.0,0.0,0,1,0.0,0,37,83,46,45,True,0.0,0,,,,,,2
3,3,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,558,0.0,0.0,120,0.0,0,0,0.0,6555.0,0.0,0.0,2017-11-18T15:00:00Z,18 Nov 15:00,0.0,0.0,0,0.0,0.0,19,0,0.0,0,0,0.0,0,12,0,272,0.0,0.0,0.0,4,0,0.0,0,20,72,52,45,False,0.0,0,,,,,,2
4,4,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,558,0.0,0.0,123,0.0,0,0,0.0,7124.0,0.0,0.0,2017-11-25T17:30:00Z,25 Nov 17:30,0.0,0.0,0,0.0,0.0,10,0,0.0,0,0,0.0,0,13,0,309,0.0,0.0,0.0,1,1,0.0,0,2,45,43,45,False,0.0,0,,,,,,2
5,5,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,558,0.0,0.0,137,0.0,0,0,0.0,7694.0,0.0,0.0,2017-11-29T19:45:00Z,29 Nov 19:45,0.0,0.0,0,0.0,0.0,16,0,0.0,0,0,0.0,0,14,0,315,0.0,0.0,0.0,0,1,0.0,0,-10,19,29,45,True,0.0,0,,,,,,2
6,6,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,558,0.0,0.0,144,0.0,0,0,0.0,8265.0,0.0,0.0,2017-12-02T12:30:00Z,02 Dec 12:30,0.0,0.0,0,0.0,0.0,13,0,0.0,0,0,0.0,0,15,0,319,0.0,0.0,0.0,1,3,0.0,0,-10,26,36,45,True,0.0,0,,,,,,2
7,7,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,558,0.0,0.0,159,0.0,0,0,0.0,8839.0,0.0,0.0,2017-12-09T12:30:00Z,09 Dec 12:30,0.0,0.0,0,0.0,0.0,20,0,0.0,0,0,0.0,0,16,0,357,0.0,0.0,0.0,0,1,0.0,0,1,36,35,45,False,0.0,0,,,,,,2
8,8,0,19.0,0.0,0.0,0,6,0,2.0,19.0,0.0,0.0,0.0,558,0.0,0.0,163,0.0,1,0,0.7,9416.0,7.4,0.0,2017-12-12T20:00:00Z,12 Dec 20:00,0.0,0.0,10,0.0,0.0,8,0,0.0,0,0,0.0,0,17,0,374,0.0,1.0,0.0,3,1,0.0,1,4,24,20,45,False,0.0,0,,,,,,2
9,9,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,558,0.0,0.0,174,0.0,0,0,0.0,9994.0,0.0,0.0,2017-12-16T15:00:00Z,16 Dec 15:00,0.0,0.0,0,0.0,0.0,14,0,0.0,0,0,0.0,0,18,0,387,0.0,0.0,0.0,0,1,0.0,0,-2,13,15,45,True,0.0,0,,,,,,2
