,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,position,player
0,0,0,0,0,0.0,499,1,0,0,0.0,0.0,2021-08-13T19:00:00Z,0,1,0,0,0,0,1,0,2794,0,2,0.0,0,0,0,0,50,True,0,,,,,,3,110
1,0,0,0,0,0.0,499,13,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,7,0,0,0,0,2,0,2734,0,0,0.0,0,-607,203,810,50,False,0,,,,,,3,110
2,0,0,3,0,0.0,499,21,0,0,0.0,0.0,2021-08-28T14:00:00Z,1,2,0,0,0,0,3,0,2102,1,1,0.0,1,-656,41,697,50,False,0,,,,,,3,110
3,0,0,4,1,1.4,499,32,0,0,0.5,0.0,2021-09-11T14:00:00Z,74,4,0,0,0,0,4,0,2315,1,0,4.0,3,-97,320,417,50,True,0,,,,,,3,110
4,0,0,-3,1,1.6,499,50,0,0,0.0,0.0,2021-09-18T11:30:00Z,63,20,0,0,0,1,5,0,2585,2,0,0.0,0,61,344,283,50,False,0,,,,,,3,110
5,0,0,4,0,4.4,499,52,0,0,1.6,11.2,2021-09-25T16:30:00Z,22,11,0,0,0,0,6,0,2629,3,3,0.0,1,-93,214,307,50,True,0,,,,,,3,110
6,0,0,1,0,0.1,499,69,0,0,2.0,0.0,2021-10-03T13:00:00Z,28,19,0,0,0,0,7,0,2783,2,1,22.0,1,10,241,231,50,False,0,,,,,,3,110
7,0,0,0,0,0.0,499,73,0,0,0.0,0.0,2021-10-16T16:30:00Z,0,6,0,0,0,0,8,0,2483,1,0,0.0,0,-306,78,384,50,True,0,,,,,,3,110
8,0,0,0,0,0.0,499,82,0,0,0.0,0.0,2021-10-24T13:00:00Z,0,9,0,0,0,0,9,0,2242,2,1,0.0,0,-256,26,282,50,True,0,,,,,,3,110
9,0,0,0,0,0.0,499,92,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,5,0,0,0,0,10,0,2029,1,3,0.0,0,-219,22,241,50,False,0,,,,,,3,110
10,0,0,0,0,0.0,499,102,0,0,0.0,0.0,2021-11-06T15:00:00Z,0,15,0,0,0,0,11,0,1954,2,1,0.0,0,-81,14,95,49,True,0,,,,,,3,110
11,0,0,3,0,0.0,499,116,0,0,0.4,4.0,2021-11-20T15:00:00Z,1,14,0,0,0,0,12,0,1917,3,3,0.0,1,-46,26,72,49,False,0,,,,,,3,110
12,0,0,7,0,10.4,499,122,0,0,1.5,4.6,2021-11-28T14:00:00Z,20,8,0,0,0,0,13,0,1988,0,1,0.0,1,39,94,55,49,True,0,,,,,,3,110
13,0,0,3,0,1.6,499,140,1,0,0.3,1.4,2021-12-02T19:30:00Z,34,17,0,0,0,0,14,0,2040,0,2,0.0,1,36,69,33,49,False,0,,,,,,3,110
14,0,2,24,0,1.9,499,143,1,1,6.2,36.6,2021-12-05T14:00:00Z,68,10,0,0,0,0,15,0,2058,2,2,23.0,9,5,62,57,49,False,0,,,,,,3,110
