,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,position,player
0,320,26,7,0,False,2023-08-25T19:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-83,820,121,204,3,320
1,320,38,19,0,True,2023-09-01T19:00:00Z,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-157,676,44,201,3,320
2,320,44,10,0,False,2023-09-16T14:00:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-21,673,105,126,3,320
3,320,58,20,0,True,2023-09-23T14:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-69,611,58,127,3,320
4,320,63,9,0,False,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-43,570,44,87,3,320
5,320,15,6,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-43,570,44,87,3,320
6,320,77,18,0,True,2023-10-07T11:30:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-3,571,57,60,3,320
7,320,88,16,0,False,2023-10-21T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-57,517,10,67,3,320
8,320,92,2,0,False,2023-10-29T14:00:00Z,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-28,492,9,37,3,320
9,320,105,11,0,True,2023-11-05T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-13,477,8,21,3,320
10,320,118,14,1,False,2023-11-11T15:00:00Z,1,0,12,17,0,0,0,0,0,0,0,0,0,0,0,4,5.8,0.3,0.0,0.6,0,0.00,0.00,0.00,0.30,48,11,493,34,23,3,320
11,320,125,8,0,True,2023-11-25T15:00:00Z,2,1,13,29,0,0,0,1,0,0,0,1,0,0,0,0,6.4,10.5,0.0,1.7,0,0.00,0.00,0.00,1.36,48,-5,505,28,33,3,320
12,320,133,4,1,False,2023-12-02T15:00:00Z,3,1,14,30,0,0,0,1,0,0,0,0,0,0,0,2,4.6,1.0,2.0,0.8,0,0.00,0.07,0.07,1.79,48,4,518,29,25,3,320
13,320,146,1,1,True,2023-12-05T20:15:00Z,3,4,15,2,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.09,48,9,536,21,12,3,320
14,320,156,13,1,True,2023-12-10T14:00:00Z,1,2,16,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-9,540,16,25,3,320
15,320,175,15,0,True,2023-12-23T15:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-9,560,13,22,3,320
16,320,190,17,0,False,2023-12-26T15:00:00Z,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,19,592,32,13,3,320
17,320,195,7,0,True,2023-12-30T12:30:00Z,2,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-17,584,19,36,3,320
18,320,205,6,2,False,2024-01-12T19:45:00Z,1,1,21,73,0,0,0,1,0,0,0,0,0,0,0,7,0.0,1.7,10.0,1.1,1,0.12,0.02,0.14,0.93,48,-6,608,37,43,3,320
