,Unnamed: 0,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,position
0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,516,0.0,0.0,4,0.0,0,0,0.0,516.0,0.0,0.0,2016-08-13T11:30:00Z,13 Aug 12:30,0.0,0.0,0,0.0,0.0,8,0,0.0,0,0,0.0,0,1,0,0,0.0,0.0,0.0,1,2,0.0,0,0,0,0,45,True,0.0,0,,,,,,3
1,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,516,0.0,0.0,15,0.0,0,0,0.0,1041.0,0.0,0.0,2016-08-20T14:00:00Z,20 Aug 15:00,0.0,0.0,0,0.0,0.0,16,0,0.0,0,0,0.0,0,2,0,948,0.0,0.0,0.0,2,0,0.0,0,195,293,98,45,False,0.0,0,,,,,,3
2,2,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,516,0.0,0.0,24,0.0,0,0,0.0,1581.0,0.0,0.0,2016-08-27T16:30:00Z,27 Aug 17:30,0.0,0.0,0,0.0,0.0,11,0,0.0,0,0,0.0,0,3,0,2082,0.0,0.0,0.0,1,0,0.0,0,397,794,397,45,True,0.0,0,,,,,,3
3,3,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,516,0.0,0.0,33,0.0,0,0,0.0,2131.0,0.0,0.0,2016-09-10T14:00:00Z,10 Sep 15:00,0.0,0.0,0,0.0,0.0,3,0,0.0,0,0,0.0,0,4,0,2840,0.0,0.0,0.0,1,1,0.0,0,273,756,483,45,False,0.0,0,,,,,,3
4,4,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,516,0.0,0.0,43,0.0,0,0,0.0,2712.0,0.0,0.0,2016-09-17T14:00:00Z,17 Sep 15:00,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0,0.0,0,5,0,2989,0.0,0.0,0.0,4,1,0.0,0,-28,281,309,45,True,0.0,0,,,,,,3
5,5,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,516,0.0,0.0,53,0.0,0,0,0.0,3296.0,0.0,0.0,2016-09-24T14:00:00Z,24 Sep 15:00,0.0,0.0,0,0.0,0.0,9,0,0.0,0,0,0.0,0,6,0,3103,0.0,0.0,0.0,1,5,0.0,0,-12,316,328,45,False,0.0,0,,,,,,3
6,6,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,516,0.0,0.0,63,0.0,0,0,0.0,3882.0,0.0,0.0,2016-10-01T14:00:00Z,01 Oct 15:00,0.0,0.0,0,0.0,0.0,4,0,0.0,0,0,0.0,0,7,0,3129,0.0,0.0,0.0,2,0,0.0,0,-49,237,286,45,True,0.0,0,,,,,,3
7,7,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,516,0.0,0.0,72,0.0,0,0,0.0,4471.0,0.0,0.0,2016-10-15T14:00:00Z,15 Oct 15:00,0.0,0.0,0,0.0,0.0,2,0,0.0,0,0,0.0,0,8,0,3219,0.0,0.0,0.0,1,6,0.0,0,-19,185,204,45,False,0.0,0,,,,,,3
8,8,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,516,0.0,0.0,85,0.0,0,0,0.0,5063.0,0.0,0.0,2016-10-22T14:00:00Z,22 Oct 15:00,0.0,0.0,0,0.0,0.0,14,0,0.0,0,0,0.0,0,9,0,3255,0.0,0.0,0.0,2,0,0.0,0,-34,113,147,45,True,0.0,0,,,,,,3
9,9,0,2.0,0.0,0.0,0,3,0,0.0,2.0,0.5,0.0,0.0,516,0.0,0.0,99,0.0,0,0,0.1,5657.0,0.0,0.0,2016-10-29T14:00:00Z,29 Oct 15:00,0.0,0.0,1,0.0,0.0,18,0,0.0,0,0,0.0,0,10,0,3295,0.0,0.0,0.0,0,1,0.0,1,-23,119,142,45,False,0.0,0,,,,,,3
10,10,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,516,0.0,0.0,105,0.0,0,0,0.0,6255.0,0.0,0.0,2016-11-06T14:15:00Z,06 Nov 14:15,0.0,0.0,0,0.0,0.0,13,0,0.0,0,0,0.0,0,11,0,3526,0.0,0.0,0.0,1,2,0.0,0,159,323,164,45,True,0.0,0,,,,,,3
11,11,0,7.0,0.0,0.0,0,3,0,0.0,6.0,1.3,0.0,0.0,516,0.0,0.0,117,0.0,1,0,0.4,6854.0,0.2,0.0,2016-11-19T15:00:00Z,19 Nov 15:00,0.0,0.0,23,0.0,0.0,15,0,0.0,0,0,0.0,0,12,0,3799,0.0,0.0,0.0,0,3,2.0,1,154,391,237,45,False,0.0,0,,,,,,3
