,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,position,player
0,182,25,2,0,True,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-987,16995,501,1488,2,182
1,182,34,18,0,True,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1802,15516,171,1973,2,182
2,182,47,16,0,False,2023-09-18T18:45:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-2266,13304,57,2323,2,182
3,182,54,14,0,True,2023-09-23T19:00:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-433,13002,88,521,2,182
4,182,66,15,1,False,2023-09-30T14:00:00Z,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0,4,1.6,0.3,7.0,0.9,0,0.01,0.03,0.04,0.05,44,-402,12644,179,581,2,182
5,182,15,12,0,False,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-402,12644,179,581,2,182
6,182,73,7,1,True,2023-10-07T14:00:00Z,1,4,8,60,0,0,0,2,0,0,0,0,0,0,0,2,0.0,0.8,0.0,0.0,1,0.00,0.01,0.01,1.19,44,-352,12407,148,500,2,182
7,182,83,4,0,False,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-124,12413,240,364,2,182
8,182,93,3,1,False,2023-10-28T14:00:00Z,2,1,10,90,0,0,0,2,0,0,0,0,0,0,0,8,7.6,23.1,0.0,3.1,1,0.00,0.03,0.03,1.08,44,-222,12233,208,430,2,182
9,182,102,8,1,True,2023-11-04T15:00:00Z,0,2,11,90,0,0,0,2,0,0,0,0,0,0,0,9,6.4,2.8,0.0,0.9,1,0.00,0.02,0.02,1.32,44,-147,12153,179,326,2,182
10,182,111,1,1,False,2023-11-11T15:00:00Z,3,1,12,87,0,0,0,3,0,0,0,0,0,0,0,12,9.0,1.6,2.0,1.3,1,0.00,0.00,0.00,2.03,44,-149,12049,136,285,2,182
11,182,122,19,1,True,2023-11-25T15:00:00Z,1,2,13,90,0,0,0,2,0,0,0,0,0,0,0,10,2.6,2.4,5.0,1.0,1,0.03,0.02,0.05,1.03,44,-16,12148,293,309,2,182
12,182,134,17,6,True,2023-12-02T15:00:00Z,5,0,14,90,0,0,1,0,0,0,0,0,0,0,0,25,9.8,5.3,15.0,3.0,1,0.16,0.06,0.22,0.39,44,1089,13399,1415,326,2,182
13,182,149,20,2,False,2023-12-05T19:30:00Z,1,0,15,90,0,0,0,1,0,0,0,0,0,0,0,-1,5.8,1.8,4.0,1.2,1,0.05,0.02,0.07,0.83,44,-200,13204,541,741,2,182
14,182,152,5,2,False,2023-12-09T15:00:00Z,1,1,16,90,0,0,0,1,0,0,0,0,0,0,0,6,13.8,1.4,2.0,1.7,1,0.00,0.01,0.01,2.72,44,-380,12861,289,669,2,182
15,182,164,9,1,True,2023-12-16T17:30:00Z,0,2,17,86,0,0,0,2,0,0,0,0,0,0,0,8,3.6,3.8,4.0,1.1,1,0.00,0.10,0.10,1.07,44,-306,12664,302,608,2,182
16,182,173,10,6,False,2023-12-23T15:00:00Z,0,2,18,90,0,0,1,0,0,0,0,0,0,0,0,26,22.8,5.7,0.0,2.9,1,0.00,0.03,0.03,1.38,44,216,12941,465,249,2,182
17,182,185,11,1,True,2023-12-26T17:30:00Z,0,2,19,90,0,0,0,2,0,0,0,0,0,0,0,5,7.4,5.3,0.0,1.3,1,0.00,0.01,0.01,1.69,44,169,13190,533,364,2,182
18,182,191,2,1,False,2023-12-30T15:00:00Z,3,2,20,90,0,0,0,3,0,0,0,0,0,0,0,11,11.0,14.3,0.0,2.5,1,0.00,0.13,0.13,3.15,44,49,13318,518,469,2,182
19,182,205,12,2,True,2024-01-12T19:45:00Z,1,1,21,90,0,0,0,1,0,0,0,0,0,0,0,5,17.8,1.2,11.0,3.0,1,0.08,0.04,0.12,0.85,44,3193,17054,4171,978,2,182
