,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,position,player
0,0,0,0,0,0.0,643,302,0,0,0.0,0.0,2020-06-25T19:15:00Z,0,6,0,0,0,0,40,0,0,1,2,0.0,0,0,0,0,45,False,0,,,,,,3,263
1,0,0,0,0,0.0,643,317,0,0,0.0,0.0,2020-07-02T19:15:00Z,0,10,0,0,0,0,41,0,22,0,4,0.0,0,12,14,2,45,True,0,,,,,,3,263
2,0,0,0,0,0.0,643,328,0,0,0.0,0.0,2020-07-05T18:00:00Z,0,16,0,0,0,0,42,0,59,0,1,0.0,0,16,26,10,45,False,0,,,,,,3,263
3,0,0,0,0,0.0,643,337,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,13,0,0,0,0,43,0,80,0,5,0.0,0,11,21,10,45,True,0,,,,,,3,263
4,0,0,0,0,0.0,643,343,0,0,0.0,0.0,2020-07-11T19:00:00Z,0,4,0,0,0,0,44,0,106,5,0,0.0,0,13,28,15,45,False,0,,,,,,3,263
5,0,0,0,0,0.0,643,357,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,3,0,0,0,0,45,0,113,1,2,0.0,0,-1,12,13,45,True,0,,,,,,3,263
6,0,0,0,0,0.0,643,369,0,0,0.0,0.0,2020-07-21T17:00:00Z,0,18,0,0,0,0,46,0,121,4,0,0.0,0,-1,9,10,45,False,0,,,,,,3,263
7,0,0,0,0,0.0,643,377,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,14,0,0,0,0,47,0,165,0,5,0.0,0,13,30,17,45,True,0,,,,,,3,263
8,0,0,0,0,0.0,552,24,0,0,0.0,0.0,2020-09-27T15:30:00Z,0,9,0,0,0,0,3,0,0,5,2,0.0,0,0,0,0,45,True,0,,,,,,3,263
9,0,0,0,0,0.0,552,33,0,0,0.0,0.0,2020-10-03T16:30:00Z,0,10,0,0,0,0,4,0,416,1,1,0.0,0,201,270,69,45,False,0,,,,,,3,263
10,0,0,0,0,0.0,552,44,0,0,0.0,0.0,2020-10-17T16:30:00Z,0,1,0,0,0,0,5,0,642,0,1,0.0,0,56,190,134,45,True,0,,,,,,3,263
11,0,0,0,0,0.0,552,57,0,0,0.0,0.0,2020-10-24T11:30:00Z,0,19,0,0,0,0,6,0,792,1,1,0.0,0,38,153,115,45,False,0,,,,,,3,263
12,0,0,0,0,0.0,552,66,0,0,0.0,0.0,2020-10-31T12:30:00Z,0,15,0,0,0,0,7,0,855,1,0,0.0,0,-9,82,91,45,False,0,,,,,,3,263
13,0,0,0,0,0.0,552,75,0,0,0.0,0.0,2020-11-08T16:30:00Z,0,11,0,0,0,0,8,0,888,1,1,0.0,0,-27,64,91,45,True,0,,,,,,3,263
14,0,0,0,0,0.0,552,87,0,0,0.0,0.0,2020-11-21T17:30:00Z,0,17,0,0,0,0,9,0,974,0,2,0.0,0,-1,97,98,45,False,0,,,,,,3,263
15,0,0,0,0,0.0,552,95,0,0,0.0,0.0,2020-11-28T15:00:00Z,0,4,0,0,0,0,10,0,1003,0,5,0.0,0,-29,58,87,45,True,0,,,,,,3,263
16,0,0,0,0,0.0,552,104,0,0,0.0,0.0,2020-12-05T15:00:00Z,0,8,0,0,0,0,11,0,987,0,2,0.0,0,-39,40,79,45,True,0,,,,,,3,263
17,0,0,0,0,0.0,552,115,0,0,0.0,0.0,2020-12-12T17:30:00Z,0,13,0,0,0,0,12,0,999,0,0,0.0,0,-19,40,59,45,False,0,,,,,,3,263
18,0,0,0,0,0.0,552,128,0,0,0.0,0.0,2020-12-15T20:00:00Z,0,18,0,0,0,0,13,0,1012,1,1,0.0,0,-16,30,46,45,True,0,,,,,,3,263
