,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,position,player
0,0,0,0,0,0.0,644,191,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,9,0,0,0,0,20,0,0,1,1,0.0,0,0,0,0,45,True,0,,,,,,3,342
1,0,0,0,0,0.0,644,203,0,0,0.0,0.0,2021-01-30T12:30:00Z,0,14,0,0,0,0,21,0,13,2,0,0.0,0,6,13,7,45,True,0,,,,,,3,342
2,0,0,0,0,0.0,644,212,0,0,0.0,0.0,2021-02-03T19:30:00Z,0,10,0,0,0,0,22,0,32,2,1,0.0,0,9,18,9,45,False,0,,,,,,3,342
3,0,0,0,0,0.0,644,224,0,0,0.0,0.0,2021-02-06T20:00:00Z,0,13,0,0,0,0,23,0,70,3,3,0.0,0,19,33,14,45,False,0,,,,,,3,342
4,0,0,0,0,0.0,644,233,0,0,0.0,0.0,2021-02-14T19:00:00Z,0,8,0,0,0,0,24,0,117,2,0,0.0,0,19,47,28,45,True,0,,,,,,3,342
5,0,0,0,0,0.0,644,153,0,0,0.0,0.0,2021-02-17T20:15:00Z,0,12,0,0,0,0,24,0,117,3,1,0.0,0,19,47,28,45,True,0,,,,,,3,342
6,0,0,0,0,0.0,644,244,0,0,0.0,0.0,2021-02-20T17:30:00Z,0,11,0,0,0,0,25,0,169,2,0,0.0,0,36,66,30,45,False,0,,,,,,3,342
7,0,0,0,0,0.0,644,251,0,0,0.0,0.0,2021-03-01T20:00:00Z,0,16,0,0,0,0,26,0,193,0,1,0.0,0,4,66,62,45,True,0,,,,,,3,342
8,0,0,0,0,0.0,644,287,0,0,0.0,0.0,2021-03-04T18:00:00Z,0,18,0,0,0,0,26,0,193,1,0,0.0,0,4,66,62,45,False,0,,,,,,3,342
9,0,0,0,0,0.0,644,262,0,0,0.0,0.0,2021-03-08T18:00:00Z,0,5,0,0,0,0,27,0,212,0,2,0.0,0,-3,28,31,45,False,0,,,,,,3,342
10,0,0,0,0,0.0,644,271,0,0,0.0,0.0,2021-03-13T17:30:00Z,0,4,0,0,0,0,28,0,231,2,1,0.0,0,3,27,24,45,True,0,,,,,,3,342
11,0,0,0,0,0.0,644,292,0,0,0.0,0.0,2021-04-05T17:00:00Z,0,6,0,0,0,0,30,0,254,1,1,0.0,0,3,25,22,45,True,0,,,,,,3,342
