,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,position,player
15,0,0,9,0,0.8,423,157,1,0,1.7,14.2,2019-12-08T14:00:00Z,90,14,0,0,0,0,16,0,36351,2,1,2.0,1,626,2379,1753,45,False,1,,,,,,2,633
16,0,1,28,1,4.1,423,168,0,0,1.3,9.0,2019-12-14T15:00:00Z,90,2,0,0,0,0,17,0,37837,0,2,0.0,7,1097,3399,2302,45,True,0,,,,,,2,633
17,0,0,20,1,0.6,423,173,0,0,1.8,17.2,2019-12-21T15:00:00Z,90,4,0,0,0,0,18,0,46796,1,0,0.0,5,7394,8658,1264,45,False,1,,,,,,2,633
18,0,0,9,0,16.0,423,188,1,0,3.9,17.0,2019-12-26T15:00:00Z,90,18,0,0,0,0,19,0,50186,1,1,6.0,2,4162,5446,1284,45,True,0,,,,,,2,633
19,0,0,15,0,1.5,423,195,2,0,2.6,22.4,2019-12-29T18:00:00Z,90,11,0,0,0,0,20,0,49829,0,2,2.0,1,-296,2810,3106,45,False,0,,,,,,2,633
20,0,0,15,0,0.0,423,204,2,0,2.6,26.2,2020-01-02T20:00:00Z,90,10,0,0,0,0,21,0,50765,0,2,0.0,1,588,4915,4327,45,False,0,,,,,,2,633
21,0,0,23,1,1.3,423,218,0,0,1.5,13.4,2020-01-10T20:00:00Z,90,19,0,0,0,0,22,0,53336,0,1,0.0,6,2026,5668,3642,45,True,0,,,,,,2,633
22,0,0,12,0,1.3,423,221,1,0,2.0,12.8,2020-01-18T15:00:00Z,75,1,0,0,0,0,23,0,56607,1,1,6.0,2,2877,6056,3179,45,False,0,,,,,,2,633
23,0,0,3,0,11.1,423,236,1,0,2.2,1.2,2020-01-21T19:30:00Z,77,11,0,0,0,0,24,0,55883,1,0,10.0,2,-451,2946,3397,45,True,0,,,,,,2,633
24,0,1,23,1,0.9,423,243,0,0,2.7,26.4,2020-02-01T15:00:00Z,90,7,0,0,0,0,25,0,59138,1,0,0.0,7,2447,5884,3437,45,False,0,,,,,,2,633
25,0,0,18,0,27.3,423,258,1,0,5.6,22.6,2020-02-09T14:00:00Z,90,3,0,0,0,0,26,0,78002,1,2,6.0,2,17966,20432,2466,45,True,0,,,,,,2,633
26,0,0,18,0,14.8,423,268,1,0,3.3,15.8,2020-02-22T15:00:00Z,90,4,0,0,0,0,27,0,94331,1,1,2.0,2,15953,20367,4414,45,True,0,,,,,,2,633
27,0,1,29,1,6.6,423,288,0,0,4.7,28.0,2020-03-07T15:00:00Z,90,14,0,0,0,0,29,0,104408,0,1,12.0,7,9902,14931,5029,45,True,0,,,,,,2,633
28,0,0,26,1,2.8,423,271,0,0,2.9,26.0,2020-06-17T17:00:00Z,90,2,0,0,0,0,39,0,144901,0,0,0.0,6,33735,66165,32430,46,False,0,,,,,,2,633
29,0,0,16,0,17.0,423,296,3,0,4.4,25.2,2020-06-21T13:00:00Z,90,13,0,0,0,0,39,0,144901,0,3,2.0,1,33735,66165,32430,46,False,0,,,,,,2,633
30,0,0,13,0,1.1,423,305,3,0,1.1,10.2,2020-06-24T17:00:00Z,90,12,0,0,0,0,40,0,135512,0,3,0.0,1,-5321,12375,17696,46,False,0,,,,,,2,633
31,1,0,22,0,11.1,423,318,1,0,4.5,31.8,2020-07-02T17:00:00Z,90,17,0,0,0,0,41,0,132389,1,3,2.0,5,-4750,3858,8608,46,True,0,,,,,,2,633
32,0,0,11,0,2.4,423,321,1,0,1.7,14.4,2020-07-05T11:00:00Z,74,5,0,0,0,0,42,0,158926,1,1,0.0,2,23573,29921,6348,46,False,0,,,,,,2,633
33,0,2,30,1,3.6,423,338,0,0,2.4,18.0,2020-07-08T17:00:00Z,90,20,0,0,0,0,43,0,162621,0,1,2.0,8,5109,11415,6306,46,True,0,,,,,,2,633
34,0,0,22,1,2.0,423,347,0,0,1.9,15.2,2020-07-11T16:30:00Z,67,6,0,0,0,0,44,0,163498,0,3,2.0,6,1496,6620,5124,46,True,0,,,,,,2,633
35,0,0,6,0,1.3,423,356,1,0,1.2,10.6,2020-07-16T17:00:00Z,58,9,0,0,0,0,45,0,144795,0,2,0.0,1,-13270,813,14083,46,False,0,,,,,,2,633
36,0,0,21,0,12.8,423,367,1,0,3.6,18.8,2020-07-20T17:00:00Z,82,8,0,0,0,0,46,0,155549,1,0,4.0,2,3565,7943,4378,46,True,0,,,,,,2,633
37,0,0,15,0,14.5,423,379,2,0,5.3,38.0,2020-07-26T15:00:00Z,79,16,0,0,0,0,47,0,151541,1,3,0.0,1,715,7032,6317,46,False,0,,,,,,2,633
38,0,0,14,0,1.5,345,8,2,0,1.5,11.4,2020-09-14T17:00:00Z,70,20,0,0,0,0,1,0,135308,2,0,2.0,1,0,0,0,50,True,0,,,,,,2,633
39,0,0,11,0,0.8,345,10,1,0,2.1,16.0,2020-09-21T17:00:00Z,67,2,0,0,0,0,2,0,126555,0,1,4.0,2,-14295,3894,18189,50,False,0,,,,,,2,633
40,0,0,7,0,1.5,345,25,1,0,2.7,19.6,2020-09-27T11:00:00Z,90,10,0,0,0,0,3,0,113907,1,0,6.0,2,-14673,4266,18939,50,True,0,,,,,,2,633
41,0,0,13,0,0.8,345,29,2,0,1.8,11.6,2020-10-04T13:00:00Z,75,1,0,0,0,0,4,0,99516,1,2,6.0,1,-15282,1429,16711,49,False,0,,,,,,2,633
42,0,2,26,0,29.6,345,46,1,0,6.2,28.6,2020-10-18T11:00:00Z,80,8,0,0,0,0,5,0,95073,1,1,4.0,4,-7235,5612,12847,49,True,0,,,,,,2,633
43,0,0,7,0,2.8,345,54,2,0,4.7,20.4,2020-10-24T19:00:00Z,90,11,0,0,0,0,6,0,85940,1,2,24.0,1,-8170,1585,9755,49,False,0,,,,,,2,633
44,0,0,13,0,3.8,345,66,1,0,2.1,13.4,2020-10-31T12:30:00Z,90,12,0,0,0,0,7,0,80889,1,0,4.0,2,-5762,996,6758,49,True,0,,,,,,2,633
45,0,0,8,0,1.3,345,71,4,0,1.4,10.2,2020-11-07T17:30:00Z,90,5,0,0,0,0,8,0,76470,1,4,2.0,0,-4609,936,5545,48,False,0,,,,,,2,633
46,0,0,18,0,18.0,345,86,1,0,3.8,19.8,2020-11-22T14:00:00Z,75,19,0,0,0,0,9,0,72136,1,0,0.0,2,-4706,1739,6445,48,True,0,,,,,,2,633
47,0,0,16,0,16.2,345,97,1,0,3.4,12.8,2020-11-28T20:00:00Z,90,18,0,0,0,0,10,0,71690,0,1,5.0,2,-1278,2712,3990,48,False,0,,,,,,2,633
48,0,0,9,0,14.8,345,105,2,0,4.1,26.4,2020-12-06T14:15:00Z,90,9,0,0,0,0,11,0,66169,2,1,0.0,1,-4963,542,5505,48,True,0,,,,,,2,633
49,0,0,6,0,2.0,345,117,2,0,1.8,13.8,2020-12-13T12:00:00Z,69,16,0,0,0,0,12,0,63043,0,3,2.0,1,-3551,555,4106,47,False,0,,,,,,2,633
50,0,0,13,0,2.8,345,124,3,0,1.6,5.8,2020-12-17T20:00:00Z,90,13,0,0,0,0,13,0,60045,3,2,7.0,1,-3126,212,3338,47,True,0,,,,,,2,633
51,0,0,10,0,1.0,345,129,1,0,3.1,28.2,2020-12-20T12:00:00Z,90,3,0,0,0,0,14,0,58608,1,1,2.0,1,-1636,960,2596,47,False,1,,,,,,2,633
52,0,0,10,0,2.1,345,146,1,0,1.5,9.2,2020-12-26T20:00:00Z,90,7,0,0,0,0,15,0,55771,1,0,4.0,2,-2892,593,3485,47,True,0,,,,,,2,633
53,0,0,16,0,5.4,345,150,1,0,1.7,11.6,2020-12-29T18:00:00Z,90,4,0,0,0,0,16,0,55326,0,1,0.0,2,-625,1226,1851,47,False,0,,,,,,2,633
54,0,0,8,0,14.4,345,162,2,0,4.9,10.8,2021-01-02T15:00:00Z,90,6,0,0,0,0,17,0,54145,0,2,24.0,1,-1275,953,2228,46,False,0,,,,,,2,633
55,0,0,11,0,3.6,345,174,0,0,0.8,4.0,2021-01-12T18:00:00Z,50,14,0,0,0,0,18,0,72034,0,1,0.0,1,2527,6315,3788,46,True,0,,,,,,2,633
56,0,0,18,0,12.7,345,186,3,0,3.8,21.2,2021-01-17T14:00:00Z,73,17,0,0,0,0,19,0,52011,3,1,4.0,1,-4014,211,4225,46,True,0,,,,,,2,633
57,0,0,16,0,0.3,345,192,1,0,2.6,25.8,2021-01-27T20:15:00Z,90,13,0,0,0,0,20,0,50856,2,1,0.0,2,-2191,369,2560,46,False,0,,,,,,2,633
58,0,0,8,0,1.0,345,205,1,0,0.8,6.6,2021-01-30T15:00:00Z,77,12,0,0,0,0,21,0,49845,0,1,0.0,2,-1115,432,1547,46,False,0,,,,,,2,633
59,1,0,23,0,24.3,345,214,1,0,9.0,52.0,2021-02-02T18:00:00Z,90,18,0,0,0,0,22,0,51129,1,2,14.0,5,1044,2205,1161,46,True,0,,,,,,2,633
60,0,0,5,0,1.2,345,226,2,0,1.9,18.2,2021-02-07T19:15:00Z,90,5,0,0,0,0,23,0,49797,2,1,0.0,0,-1382,584,1966,46,True,1,,,,,,2,633
61,0,0,8,0,3.6,345,238,3,0,4.0,11.4,2021-02-15T18:00:00Z,90,19,0,0,0,0,24,0,48501,0,3,25.0,0,-1315,522,1837,46,False,1,,,,,,2,633
62,0,0,2,0,0.1,345,243,0,0,0.4,3.6,2021-02-20T20:00:00Z,50,8,0,0,0,0,25,0,48412,0,1,0.0,1,-368,922,1290,46,False,0,,,,,,2,633
63,0,0,0,0,0.0,345,256,0,0,0.0,0.0,2021-02-28T19:15:00Z,0,11,0,0,0,0,26,0,44249,2,0,0.0,0,-4006,99,4105,46,True,0,,,,,,2,633
64,0,0,0,0,0.0,345,285,0,0,0.0,0.0,2021-03-03T18:00:00Z,0,2,0,0,0,0,26,0,44249,0,1,0.0,0,-4006,99,4105,46,True,0,,,,,,2,633
65,0,0,0,0,0.0,345,265,0,0,0.0,0.0,2021-03-06T15:00:00Z,0,16,0,0,0,0,27,0,42367,2,0,0.0,0,-2059,72,2131,46,True,0,,,,,,2,633
66,0,0,11,0,0.9,345,274,5,0,2.4,20.8,2021-03-14T14:00:00Z,90,9,0,0,0,0,28,0,41283,0,5,2.0,0,-1102,78,1180,46,False,0,,,,,,2,633
67,0,0,0,0,0.0,345,293,0,0,0.0,0.0,2021-04-03T14:00:00Z,0,10,0,0,0,0,30,0,40274,1,2,0.0,0,-539,73,612,46,False,0,,,,,,2,633
68,0,0,0,0,0.0,345,305,0,0,0.0,0.0,2021-04-11T18:00:00Z,0,1,0,0,0,0,31,0,39775,3,0,0.0,0,-504,13,517,46,True,0,,,,,,2,633
69,0,0,0,0,0.0,345,318,0,0,0.0,0.0,2021-04-17T19:15:00Z,0,20,0,0,0,0,32,0,39312,0,1,0.0,0,-459,122,581,46,False,0,,,,,,2,633
70,0,0,0,0,0.0,345,326,0,0,0.0,0.0,2021-04-24T19:00:00Z,0,3,0,0,0,0,33,0,39001,0,1,0.0,0,-309,100,409,46,True,0,,,,,,2,633
71,0,0,21,0,15.1,345,337,4,0,4.1,24.0,2021-05-02T18:15:00Z,90,17,0,0,0,0,34,0,38726,0,4,2.0,0,-286,38,324,46,False,0,,,,,,2,633
72,0,0,18,0,1.7,345,346,2,0,2.1,12.2,2021-05-08T14:00:00Z,90,6,0,0,0,0,35,0,38696,2,0,7.0,1,-53,209,262,46,True,0,,,,,,2,633
73,0,0,24,1,1.6,345,351,0,0,2.2,20.6,2021-05-16T18:00:00Z,90,7,0,0,0,0,36,0,38590,1,0,0.0,5,-162,68,230,46,False,1,,,,,,2,633
74,0,0,16,0,15.6,345,365,1,0,2.6,8.6,2021-05-19T17:00:00Z,90,14,0,0,0,0,37,0,38723,0,1,2.0,2,114,223,109,46,False,0,,,,,,2,633
75,0,0,22,1,1.8,345,376,0,0,2.5,15.0,2021-05-23T15:00:00Z,90,4,0,0,0,0,38,0,39003,0,1,8.0,5,241,520,279,46,True,1,,,,,,2,633
76,0,0,3,0,0.0,633,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,4,13,0,0,0,0,2,0,22258,0,1,0.0,1,-1578,1286,2864,45,False,0,0.0,0.00,0.00,0.00,0.28,2,633
77,0,0,0,0,0.0,633,29,0,0,0.0,0.0,2023-08-27T15:30:00Z,0,11,0,0,0,0,3,0,21609,2,1,0.0,0,-1778,791,2569,45,True,0,0.0,0.00,0.00,0.00,0.00,2,633
78,0,0,0,0,0.0,633,33,0,0,0.0,0.0,2023-09-02T16:30:00Z,0,5,0,0,0,0,4,0,20304,1,3,0.0,0,-2021,524,2545,45,False,0,0.0,0.00,0.00,0.00,0.00,2,633
79,0,0,0,0,0.0,633,46,0,0,0.0,0.0,2023-09-16T16:30:00Z,0,4,0,0,0,0,5,0,19494,0,1,0.0,0,-1679,657,2336,44,True,0,0.0,0.00,0.00,0.00,0.00,2,633
80,0,0,2,0,1.0,633,60,0,0,1.0,4.8,2023-09-24T15:30:00Z,20,17,0,0,0,0,6,0,18270,8,0,4.0,1,-1337,333,1670,44,False,0,0.0,0.00,0.01,0.01,0.21,2,633
81,0,0,3,0,0.0,633,66,0,0,0.0,0.0,2023-09-30T14:00:00Z,1,6,0,0,0,0,7,0,18787,0,2,0.0,1,237,1749,1512,44,True,0,0.0,0.00,0.00,0.00,0.00,2,633
82,0,0,0,0,0.0,633,79,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,19,0,0,0,0,8,0,18443,2,2,0.0,0,-475,970,1445,44,False,0,0.0,0.00,0.00,0.00,0.00,2,633
83,0,0,2,0,0.8,633,87,0,0,0.8,6.8,2023-10-21T14:00:00Z,21,8,0,0,0,0,9,0,17812,0,4,0.0,1,-779,501,1280,44,True,0,0.0,0.00,0.00,0.00,0.82,2,633
84,0,0,0,0,0.0,633,100,0,0,0.0,0.0,2023-10-28T16:30:00Z,0,20,0,0,0,0,10,0,17373,2,2,0.0,0,-548,437,985,44,False,0,0.0,0.00,0.00,0.00,0.00,2,633
85,0,0,0,0,0.3,633,107,0,0,1.0,9.4,2023-11-04T17:30:00Z,45,1,0,0,0,0,11,0,17530,0,1,0.0,0,59,881,822,43,True,1,0.0,0.00,0.00,0.00,0.19,2,633
86,0,0,6,0,11.8,633,113,2,0,2.8,15.8,2023-11-11T17:30:00Z,45,3,0,0,0,0,12,0,56952,0,2,0.0,0,38148,39307,1159,43,False,0,0.0,0.00,0.02,0.02,2.08,2,633
87,0,0,18,0,13.2,633,127,1,0,3.0,14.4,2023-11-25T15:00:00Z,90,7,0,0,0,0,13,0,57484,1,4,2.0,2,1224,5732,4508,43,True,0,1.0,0.00,0.04,0.04,0.58,2,633
88,0,1,27,1,17.5,633,138,0,0,4.1,11.4,2023-12-02T20:00:00Z,90,14,0,0,0,0,14,0,65653,0,1,12.0,7,7628,10357,2729,43,True,0,1.0,0.00,0.08,0.08,0.36,2,633
89,0,0,12,0,6.0,633,144,3,0,2.4,18.0,2023-12-07T19:30:00Z,90,9,0,0,0,0,15,0,128473,0,3,0.0,1,61458,62953,1495,43,False,0,1.0,0.00,0.04,0.04,3.23,2,633
90,0,0,8,0,0.9,633,159,3,0,1.5,14.2,2023-12-10T16:30:00Z,73,18,0,0,0,0,16,0,146847,1,4,0.0,1,18948,23203,4255,43,False,0,1.0,0.00,0.01,0.01,2.44,2,633
91,0,3,34,1,33.3,633,168,0,0,5.6,14.0,2023-12-16T15:00:00Z,83,10,0,0,0,0,17,0,172950,0,3,9.0,9,23596,28991,5395,44,True,0,1.0,0.04,0.16,0.20,0.20,2,633
92,0,0,3,0,1.5,633,175,0,0,0.4,2.0,2023-12-23T15:00:00Z,9,12,0,0,0,0,18,0,207006,0,1,0.0,1,30520,36123,5603,44,False,0,0.0,0.00,0.00,0.00,0.10,2,633
93,0,0,5,0,2.1,633,189,1,0,0.7,3.0,2023-12-26T12:30:00Z,35,16,0,0,0,0,19,0,198481,3,1,2.0,1,-3966,11130,15096,44,True,0,0.0,0.00,0.03,0.03,1.01,2,633
94,0,0,12,0,1.5,633,194,4,0,2.7,25.6,2024-01-01T20:00:00Z,90,11,0,0,0,0,20,0,169045,2,4,0.0,0,-28825,2837,31662,44,False,0,1.0,0.00,0.01,0.01,7.27,2,633
