,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,position,player
0,0,21.0,0.0,0.0,0,20,1,7.0,15.0,1.0,1.0,0.0,431,0.0,0.0,2,1.0,0,0,1.5,431.0,13.6,0.0,2016-08-13T14:00:00Z,13 Aug 15:00,0.0,0.0,90,0.0,0.0,5,0,0.0,0,0,6.0,0,1,0,265977,0.0,0.0,0.0,1,0,0.0,5,0,0,0,45,False,0.0,1,,,,,,2,530
1,0,38.0,0.0,0.0,0,8,0,4.0,29.0,1.3,2.0,0.0,431,0.0,0.0,18,2.0,2,0,0.5,956.0,3.6,0.0,2016-08-20T14:00:00Z,20 Aug 15:00,0.0,0.0,90,0.0,0.0,6,0,0.0,0,0,10.0,0,2,0,292363,2.0,0.0,0.0,2,1,0.0,0,5448,11780,6332,45,True,0.0,1,,,,,,2,530
2,0,53.0,0.0,0.0,2,31,1,4.0,43.0,11.7,2.0,0.0,431,0.0,0.0,30,2.0,0,0,3.1,1496.0,15.2,1.0,2016-08-28T12:30:00Z,28 Aug 13:30,0.0,0.0,90,0.0,0.0,12,0,0.0,0,0,10.0,0,3,0,272286,0.0,2.0,1.0,0,0,4.0,8,-24228,5671,29899,45,True,0.0,0,,,,,,2,530
3,0,37.0,0.0,0.0,0,11,0,9.0,31.0,1.2,1.0,0.0,431,0.0,0.0,32,2.0,1,0,1.6,2046.0,15.2,0.0,2016-09-10T14:00:00Z,10 Sep 15:00,0.0,0.0,90,0.0,0.0,2,0,0.0,0,0,5.0,0,4,0,312625,0.0,0.0,0.0,0,1,0.0,1,30258,54028,23770,45,False,0.0,1,,,,,,2,530
4,0,15.0,0.0,0.0,0,14,0,9.0,13.0,4.2,1.0,0.0,431,0.0,0.0,46,2.0,2,0,2.9,2627.0,25.2,0.0,2016-09-17T14:00:00Z,17 Sep 15:00,0.0,0.0,90,0.0,0.0,20,0,0.0,0,0,3.0,0,5,0,323742,0.0,2.0,0.0,2,4,0.0,1,7687,18262,10575,45,True,0.0,0,,,,,,2,530
5,0,44.0,0.0,0.0,0,12,0,7.0,32.0,10.9,0.0,0.0,431,0.0,0.0,56,0.0,1,0,3.0,3211.0,18.6,1.0,2016-09-24T14:00:00Z,24 Sep 15:00,0.0,0.0,90,0.0,0.0,14,0,0.0,0,0,6.0,0,6,0,345303,2.0,0.0,0.0,1,1,0.0,2,18115,37568,19453,45,False,0.0,0,,,,,,2,530
6,0,32.0,0.0,0.0,0,10,0,9.0,28.0,1.0,0.0,0.0,431,0.0,0.0,66,2.0,1,0,2.0,3797.0,18.8,0.0,2016-10-01T14:00:00Z,01 Oct 15:00,0.0,0.0,90,0.0,0.0,15,0,0.0,0,0,6.0,0,7,0,355770,1.0,0.0,0.0,1,1,0.0,1,8129,18891,10762,45,False,0.0,1,,,,,,2,530
7,0,15.0,0.0,0.0,0,6,0,8.0,8.0,0.3,0.0,0.0,431,0.0,0.0,80,1.0,1,0,1.8,4386.0,18.0,0.0,2016-10-15T14:00:00Z,15 Oct 15:00,0.0,0.0,90,0.0,0.0,17,0,0.0,0,0,1.0,0,8,0,349534,0.0,0.0,0.0,1,1,0.0,1,-7877,8444,16321,45,True,0.0,1,,,,,,2,530
8,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,431,0.0,0.0,87,0.0,0,0,0.0,4978.0,0.0,0.0,2016-10-22T16:30:00Z,22 Oct 17:30,0.0,0.0,0,0.0,0.0,9,0,0.0,0,0,0.0,0,9,0,308321,0.0,0.0,0.0,1,2,0.0,0,-41473,1196,42669,45,False,0.0,0,,,,,,2,530
9,0,35.0,0.0,0.0,0,21,0,4.0,30.0,0.5,2.0,0.0,431,0.0,0.0,100,0.0,4,0,2.1,5572.0,20.0,0.0,2016-10-29T14:00:00Z,29 Oct 15:00,0.0,0.0,90,0.0,0.0,10,0,0.0,0,0,5.0,0,10,0,299040,0.0,3.0,0.0,4,0,0.0,0,-9577,1045,10622,45,True,0.0,0,,,,,,2,530
10,0,33.0,0.0,0.0,0,20,0,9.0,29.0,0.3,0.0,0.0,431,0.0,0.0,106,1.0,1,0,1.9,6170.0,18.6,0.0,2016-11-06T16:30:00Z,06 Nov 16:30,0.0,0.0,90,0.0,0.0,8,0,0.0,0,0,9.0,0,11,0,292006,0.0,2.0,0.0,2,1,0.0,2,-7368,2443,9811,45,False,0.0,0,,,,,,2,530
11,0,29.0,0.0,0.0,0,20,1,10.0,18.0,0.9,0.0,0.0,431,0.0,0.0,120,3.0,0,0,1.9,6769.0,9.4,0.0,2016-11-21T20:00:00Z,21 Nov 20:00,0.0,0.0,90,0.0,0.0,3,0,0.0,0,0,3.0,0,12,0,294757,0.0,0.0,1.0,0,4,9.0,6,2001,7830,5829,45,True,0.0,0,,,,,,2,530
12,0,45.0,0.0,0.0,0,11,0,7.0,31.0,14.8,0.0,0.0,431,0.0,0.0,124,1.0,1,0,3.6,7370.0,21.2,1.0,2016-11-26T15:00:00Z,26 Nov 15:00,0.0,0.0,90,0.0,1.0,7,0,0.0,0,0,12.0,0,13,0,297713,0.0,0.0,0.0,1,1,0.0,1,2516,5697,3181,45,False,0.0,1,,,,,,2,530
13,0,29.0,0.0,0.0,1,25,0,9.0,21.0,0.3,0.0,0.0,431,0.0,0.0,139,0.0,1,1,8.5,7974.0,49.4,0.0,2016-12-03T15:00:00Z,03 Dec 15:00,0.0,0.0,90,0.0,0.0,18,0,0.0,0,0,5.0,0,14,0,296927,0.0,1.0,0.0,1,3,35.0,9,-1197,3742,4939,45,True,0.0,0,,,,,,2,530
14,0,36.0,0.0,0.0,0,20,0,7.0,29.0,10.3,0.0,0.0,431,0.0,0.0,143,0.0,1,0,3.2,8579.0,21.4,1.0,2016-12-11T12:00:00Z,11 Dec 12:00,0.0,0.0,90,0.0,0.0,4,0,0.0,0,0,7.0,0,15,0,306858,0.0,2.0,0.0,0,1,0.0,2,8486,12831,4345,45,False,0.0,0,,,,,,2,530
15,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,431,0.0,0.0,153,0.0,0,0,0.0,9189.0,0.0,0.0,2016-12-14T20:00:00Z,14 Dec 20:00,0.0,0.0,0,0.0,0.0,16,0,0.0,0,0,0.0,0,16,0,315768,0.0,0.0,0.0,1,3,0.0,0,8048,10335,2287,45,True,0.0,0,,,,,,2,530
16,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,431,0.0,0.0,169,0.0,0,0,0.0,9803.0,0.0,0.0,2016-12-17T17:30:00Z,17 Dec 17:30,0.0,0.0,0,0.0,0.0,11,0,0.0,0,0,0.0,0,17,0,298735,0.0,0.0,0.0,2,0,0.0,0,-17290,1420,18710,45,True,0.0,0,,,,,,2,530
17,0,21.0,0.0,0.0,0,15,0,10.0,21.0,0.2,1.0,0.0,431,0.0,0.0,171,0.0,1,0,1.9,10419.0,18.6,0.0,2016-12-26T15:00:00Z,26 Dec 15:00,0.0,0.0,90,0.0,0.0,1,0,0.0,0,0,10.0,0,18,0,281329,0.0,0.0,0.0,0,1,0.0,2,-17608,1033,18641,45,False,0.0,0,,,,,,2,530
18,0,22.0,0.0,0.0,0,12,0,10.0,17.0,4.6,1.0,0.0,431,0.0,0.0,188,0.0,1,0,2.8,11037.0,21.2,0.0,2016-12-31T15:00:00Z,31 Dec 15:00,0.0,0.0,90,0.0,1.0,13,0,0.0,0,0,4.0,0,19,0,282291,2.0,0.0,0.0,2,1,2.0,2,558,5395,4837,45,False,0.0,0,,,,,,2,530
19,0,7.0,0.0,0.0,0,6,0,2.0,7.0,0.3,0.0,0.0,431,0.0,0.0,199,0.0,1,0,0.5,11659.0,4.8,0.0,2017-01-02T15:00:00Z,02 Jan 15:00,0.0,0.0,29,0.0,0.0,7,0,0.0,0,0,0.0,0,20,0,290593,0.0,1.0,0.0,1,3,0.0,1,7849,16096,8247,45,True,0.0,0,,,,,,2,530
20,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,431,0.0,0.0,208,0.0,0,0,0.0,12283.0,0.0,0.0,2017-01-14T12:30:00Z,14 Jan 12:30,0.0,0.0,0,0.0,0.0,17,0,0.0,0,0,0.0,0,21,0,250246,0.0,0.0,0.0,0,4,0.0,0,-40533,3245,43778,45,False,0.0,0,,,,,,2,530
21,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,431,0.0,0.0,220,0.0,0,0,0.0,12914.0,0.0,0.0,2017-01-21T15:00:00Z,21 Jan 15:00,0.0,0.0,0,0.0,0.0,15,0,0.0,0,0,0.0,0,22,0,229850,0.0,0.0,0.0,0,2,0.0,0,-20448,1052,21500,45,True,0.0,0,,,,,,2,530
22,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,431,0.0,0.0,224,0.0,0,0,0.0,13548.0,0.0,0.0,2017-01-31T19:45:00Z,31 Jan 19:45,0.0,0.0,0,0.0,0.0,12,0,0.0,0,0,0.0,0,23,0,212926,0.0,0.0,0.0,1,1,0.0,0,-16989,555,17544,44,False,0.0,0,,,,,,2,530
23,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,431,0.0,0.0,240,0.0,0,0,0.0,14191.0,0.0,0.0,2017-02-04T15:00:00Z,04 Feb 15:00,0.0,0.0,0,0.0,0.0,14,0,0.0,0,0,0.0,0,24,0,199487,0.0,0.0,0.0,0,1,0.0,0,-13452,213,13665,44,True,0.0,0,,,,,,2,530
24,1,12.0,0.0,0.0,0,14,0,3.0,11.0,10.3,0.0,0.0,431,0.0,0.0,250,1.0,2,0,6.6,14840.0,19.6,1.0,2017-02-11T15:00:00Z,11 Feb 15:00,0.0,0.0,38,0.0,0.0,20,0,0.0,0,0,4.0,0,25,0,192445,0.0,0.0,0.0,2,2,36.0,3,-7111,950,8061,44,False,0.0,0,,,,,,2,530
