,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,position,player
0,0,0,0,0,0.0,565,15,0,0,0.0,0.0,2021-08-21T11:30:00Z,0,11,0,0,0,0,2,0,0,0,2,0.0,0,0,0,0,40,False,0,,,,,,2,224
1,0,0,0,0,0.0,565,29,0,0,0.0,0.0,2021-08-29T13:00:00Z,0,10,0,0,0,0,3,0,1730,1,1,0.0,0,554,646,92,40,True,0,,,,,,2,224
2,0,0,0,0,0.0,565,35,0,0,0.0,0.0,2021-09-13T19:00:00Z,0,8,0,0,0,0,4,0,4003,1,3,0.0,0,609,1171,562,40,False,0,,,,,,2,224
3,0,0,0,0,0.0,565,43,0,0,0.0,0.0,2021-09-18T14:00:00Z,0,1,0,0,0,0,5,0,4761,1,0,0.0,0,69,499,430,40,True,0,,,,,,2,224
4,0,0,0,0,0.0,565,57,0,0,0.0,0.0,2021-09-25T14:00:00Z,0,9,0,0,0,0,6,0,5085,2,2,0.0,0,-218,259,477,40,False,0,,,,,,2,224
5,0,0,0,0,0.0,565,62,0,0,0.0,0.0,2021-10-02T14:00:00Z,0,15,0,0,0,0,7,0,5360,0,0,0.0,0,-126,215,341,40,True,0,,,,,,2,224
6,0,0,0,0,0.0,565,76,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,12,0,0,0,0,8,0,6334,0,2,0.0,0,478,1034,556,40,False,0,,,,,,2,224
7,0,0,0,0,0.0,565,89,0,0,0.0,0.0,2021-10-23T14:00:00Z,0,16,0,0,0,0,9,0,5907,2,2,0.0,0,-651,77,728,40,False,0,,,,,,2,224
8,0,0,0,0,0.0,565,92,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,3,0,0,0,0,10,0,6216,1,3,0.0,0,-48,392,440,40,True,0,,,,,,2,224
9,0,0,0,0,0.0,565,104,0,0,0.0,0.0,2021-11-06T15:00:00Z,0,6,0,0,0,0,11,0,6262,1,1,0.0,0,-197,170,367,40,False,0,,,,,,2,224
