,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,position,player
0,0,31.0,0.0,0.0,3,28,0,1.0,28.0,49.1,2.0,0.0,304,0.0,0.0,7,0.0,1,1,15.9,304.0,47.2,4.0,2016-08-13T14:00:00Z,13 Aug 15:00,0.0,0.0,90,1.0,0.0,18,0,0.0,0,0,2.0,0,1,0,227151,7.0,1.0,2.0,1,1,63.0,10,0,0,0,60,True,0.0,0,,,,,,3,221
1,0,40.0,0.0,0.0,0,16,0,2.0,38.0,30.2,1.0,0.0,304,0.0,0.0,11,0.0,2,0,4.7,829.0,6.8,2.0,2016-08-19T19:00:00Z,19 Aug 20:00,0.0,0.0,90,0.0,0.0,11,0,0.0,0,0,7.0,0,2,0,333831,1.0,0.0,1.0,0,2,10.0,2,65635,77794,12159,60,False,0.0,0,,,,,,3,221
2,0,34.0,0.0,0.0,0,7,0,0.0,29.0,30.5,3.0,0.0,304,0.0,0.0,26,1.0,1,0,7.1,1369.0,9.8,2.0,2016-08-27T14:00:00Z,27 Aug 15:00,0.0,0.0,90,0.0,0.0,15,0,0.0,0,0,2.0,0,3,0,482828,3.0,0.0,1.0,1,1,31.0,1,128590,148789,20199,61,True,0.0,1,,,,,,3,221
3,0,32.0,0.0,0.0,0,10,0,0.0,27.0,32.3,2.0,0.0,304,0.0,0.0,31,1.0,2,0,5.5,1919.0,3.2,2.0,2016-09-10T14:00:00Z,10 Sep 15:00,0.0,0.0,90,1.0,1.0,1,0,0.0,0,0,4.0,0,4,0,414711,3.0,0.0,1.0,1,2,19.0,2,-72574,27128,99702,61,False,0.0,0,,,,,,3,221
4,0,37.0,1.0,1.0,0,13,1,0.0,33.0,52.8,4.0,0.0,304,0.0,0.0,48,0.0,0,0,9.4,2500.0,10.6,4.0,2016-09-18T13:15:00Z,18 Sep 14:15,0.0,0.0,90,3.0,1.0,16,0,0.0,0,0,6.0,0,5,0,374421,2.0,0.0,3.0,0,1,31.0,3,-41532,8750,50282,61,True,0.0,0,,,,,,3,221
5,0,27.0,0.0,0.0,0,4,1,0.0,24.0,27.8,0.0,0.0,304,0.0,0.0,59,3.0,0,0,9.4,3084.0,6.0,2.0,2016-09-25T15:00:00Z,25 Sep 16:00,0.0,0.0,90,0.0,0.0,20,0,0.0,0,0,5.0,0,6,0,309992,1.0,0.0,1.0,3,0,60.0,3,-65166,7556,72722,60,False,0.0,0,,,,,,3,221
6,0,37.0,0.0,0.0,0,8,1,0.0,33.0,20.1,1.0,0.0,304,0.0,0.0,64,2.0,0,0,4.8,3670.0,4.4,1.0,2016-10-02T13:15:00Z,02 Oct 14:15,0.0,0.0,90,1.0,0.0,8,0,0.0,0,0,4.0,0,7,0,281104,2.0,0.0,0.0,0,0,23.0,3,-29480,5656,35136,60,False,0.0,0,,,,,,3,221
7,0,39.0,0.0,0.0,2,39,0,0.0,36.0,41.3,5.0,0.0,304,0.0,0.0,78,0.0,1,1,20.2,4259.0,49.2,3.0,2016-10-16T15:00:00Z,16 Oct 16:00,0.0,0.0,87,0.0,0.0,3,0,0.0,0,0,7.0,0,8,0,266821,3.0,0.0,1.0,1,3,111.0,9,-14845,8197,23042,59,True,1.0,0,,,,,,3,221
8,0,24.0,0.0,0.0,2,24,0,2.0,20.0,13.2,2.0,0.0,304,0.0,0.0,88,0.0,1,1,9.0,4851.0,44.0,1.0,2016-10-23T12:30:00Z,23 Oct 13:30,0.0,0.0,90,3.0,0.0,10,0,0.0,0,0,8.0,0,9,0,244217,5.0,1.0,0.0,1,1,33.0,9,-23130,5335,28465,59,False,0.0,0,,,,,,3,221
9,0,37.0,0.0,0.0,0,2,0,0.0,31.0,13.0,1.0,0.0,304,0.0,0.0,95,2.0,2,0,2.1,5445.0,2.0,0.0,2016-10-30T16:00:00Z,30 Oct 16:00,0.0,0.0,90,0.0,0.0,4,0,0.0,0,0,5.0,0,10,0,290792,8.0,0.0,0.0,2,0,6.0,2,44111,49616,5505,59,True,0.0,0,,,,,,3,221
