,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,position,player
0,356,16,15,3,True,2023-08-19T19:00:00Z,1,0,2,90,0,0,1,0,0,0,0,0,0,0,0,15,6.4,9.0,4.0,1.9,1,0.10,0.04,0.14,0.29,50,-1687,99862,11178,12865,3,356
1,356,30,17,2,False,2023-08-27T13:00:00Z,1,2,3,85,0,0,0,1,0,0,0,0,0,0,0,19,14.6,29.9,14.0,5.9,1,0.05,0.21,0.26,0.32,50,-6917,97267,9635,16552,3,356
2,356,39,10,2,True,2023-09-02T14:00:00Z,5,1,4,83,0,0,0,1,0,0,0,0,0,0,0,17,9.2,14.4,0.0,2.4,1,0.00,0.05,0.05,1.45,50,-9751,89775,5698,15449,3,356
3,356,49,19,0,False,2023-09-16T14:00:00Z,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-17589,74238,4044,21633,3,356
4,356,59,16,0,True,2023-09-23T14:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-16921,57571,140,17061,3,356
5,356,70,20,1,False,2023-09-30T14:00:00Z,2,1,7,64,0,0,0,1,0,0,0,1,0,0,0,7,8.8,15.5,2.0,2.6,1,0.05,0.04,0.09,0.08,49,-6298,51728,1222,7520,3,356
6,356,71,1,2,False,2023-10-08T15:30:00Z,1,0,8,67,0,0,1,0,0,0,0,1,0,0,0,8,3.2,3.2,0.0,0.6,1,0.00,0.02,0.02,0.35,49,-1899,50392,1549,3448,3,356
7,356,86,5,0,True,2023-10-21T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1526,49289,1412,2938,3,356
8,356,98,14,1,False,2023-10-29T15:30:00Z,0,3,10,3,0,0,0,0,0,0,0,0,0,0,0,3,2.6,0.8,2.0,0.5,0,0.06,0.00,0.06,0.00,49,-2829,46572,677,3506,3,356
9,356,106,3,2,True,2023-11-04T15:00:00Z,6,1,11,90,0,0,0,1,0,0,0,0,0,0,0,8,6.6,18.8,23.0,4.8,1,0.27,0.09,0.36,0.77,48,-1428,45402,1136,2564,3,356
10,356,115,7,1,False,2023-11-12T16:30:00Z,4,4,12,11,0,0,0,1,0,0,0,0,0,0,0,4,6.6,0.9,2.0,1.0,0,0.03,0.04,0.07,0.80,48,-1683,43813,498,2181,3,356
11,356,126,11,0,True,2023-11-25T12:30:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-2333,41482,287,2620,3,356
12,356,137,18,1,True,2023-12-03T16:30:00Z,3,3,14,3,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,0,0.00,0.00,0.00,0.11,47,-1302,40347,155,1457,3,356
13,356,141,2,1,False,2023-12-06T20:15:00Z,1,0,15,22,0,0,0,1,0,0,0,0,0,0,0,3,2.8,1.6,0.0,0.4,0,0.00,0.01,0.01,0.65,47,-204,40236,461,665,3,356
14,356,156,12,2,False,2023-12-10T14:00:00Z,1,2,16,82,0,0,0,1,0,0,0,0,0,0,0,17,11.4,18.1,1.0,3.1,1,0.05,0.06,0.11,0.30,47,-499,39818,345,844,3,356
15,356,167,8,0,True,2023-12-16T15:00:00Z,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-273,39669,506,779,3,356
16,356,187,9,1,False,2023-12-27T20:15:00Z,1,3,19,25,0,0,0,0,0,0,0,0,0,0,0,8,2.8,1.2,0.0,0.4,0,0.00,0.00,0.00,0.27,47,49,39201,502,453,3,356
17,356,196,17,2,True,2023-12-30T15:00:00Z,2,0,20,67,0,0,1,0,0,0,0,1,0,0,0,11,14.4,20.6,0.0,3.5,1,0.00,0.06,0.06,0.20,47,-378,38896,366,744,3,356
18,356,209,15,2,False,2024-01-13T17:30:00Z,2,3,21,90,0,0,0,2,0,0,0,0,0,0,0,16,15.8,32.8,13.0,6.2,1,0.07,0.13,0.20,1.23,47,-858,38137,293,1151,3,356
