,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,position
0,0,0,0,2,0,1.3,708,371,1,0,0.3,1.2,2021-05-23T15:00:00Z,14,14,0,0,0,0,38,0,0,2,0,0.0,1,0,0,0,45,True,0,,,,,,3
1,1,0,0,0,0,0.0,521,4,0,0,0.0,0.0,2022-08-06T11:30:00Z,0,12,0,0,0,0,1,0,2384,2,2,0.0,0,0,0,0,45,True,0,0.0,0.0,0.0,0.0,0.0,3
2,2,0,0,3,0,0.3,521,20,0,0,0.1,1.0,2022-08-13T14:00:00Z,1,20,0,0,0,0,2,0,2750,0,0,0.0,1,-127,235,362,45,False,0,0.0,0.0,0.0,0.0,0.0,3
3,3,0,0,0,0,0.0,521,24,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,4,0,0,0,0,3,0,3191,2,3,0.0,0,26,494,468,45,True,0,0.0,0.0,0.0,0.0,0.0,3
4,4,0,0,0,0,0.0,521,31,0,0,0.0,0.0,2022-08-27T16:30:00Z,0,1,0,0,0,0,4,0,3061,1,2,0.0,0,-335,186,521,45,False,0,0.0,0.0,0.0,0.0,0.0,3
5,5,0,0,0,0,0.0,521,44,0,0,0.0,0.0,2022-08-30T18:30:00Z,0,5,0,0,0,0,5,0,3016,1,2,0.0,0,-204,115,319,45,True,0,0.0,0.0,0.0,0.0,0.0,3
6,6,0,0,0,0,0.0,521,59,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,18,0,0,0,0,6,0,3198,1,2,0.0,0,-6,342,348,44,False,0,0.0,0.0,0.0,0.0,0.0,3
7,7,0,0,0,0,0.0,521,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,16,0,0,0,0,8,0,2740,3,2,0.0,0,-234,0,234,44,False,0,0.0,0.0,0.0,0.0,0.0,3
8,8,0,0,0,0,0.0,521,84,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,15,0,0,0,0,9,0,2518,4,1,0.0,0,-272,0,272,44,True,0,0.0,0.0,0.0,0.0,0.0,3
9,9,0,0,0,0,0.0,521,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,19,0,0,0,0,10,0,2323,1,3,0.0,0,-194,0,194,44,False,0,0.0,0.0,0.0,0.0,0.0,3
10,10,0,0,0,0,0.0,521,103,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,3,0,0,0,0,11,0,2195,2,2,0.0,0,-133,0,133,44,True,0,0.0,0.0,0.0,0.0,0.0,3
11,11,0,0,0,0,0.0,521,116,0,0,0.0,0.0,2022-10-20T18:30:00Z,0,2,0,0,0,0,12,0,2075,0,3,0.0,0,-93,0,93,44,True,0,0.0,0.0,0.0,0.0,0.0,3
12,12,0,0,0,0,0.0,521,124,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,11,0,0,0,0,13,0,2053,3,2,0.0,0,-57,0,57,44,False,0,0.0,0.0,0.0,0.0,0.0,3
13,13,0,0,0,0,0.0,521,136,0,0,0.0,0.0,2022-10-29T16:30:00Z,0,8,0,0,0,0,14,0,1990,0,0,0.0,0,-64,0,64,44,True,0,0.0,0.0,0.0,0.0,0.0,3
14,14,0,0,0,0,0.0,521,145,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,13,0,0,0,0,15,0,1924,1,2,0.0,0,-66,0,66,44,False,0,0.0,0.0,0.0,0.0,0.0,3
15,15,0,0,0,0,0.0,521,153,0,0,0.0,0.0,2022-11-13T16:30:00Z,0,14,0,0,0,0,16,0,1875,2,1,0.0,0,-49,0,49,44,True,0,0.0,0.0,0.0,0.0,0.0,3
16,16,0,0,0,0,0.0,521,165,0,0,0.0,0.0,2022-12-26T15:00:00Z,0,7,0,0,0,0,17,0,1778,3,0,0.0,0,-100,0,100,44,False,0,0.0,0.0,0.0,0.0,0.0,3
17,17,0,0,0,0,0.0,521,173,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,17,0,0,0,0,18,0,1746,1,2,0.0,0,-32,0,32,44,True,0,0.0,0.0,0.0,0.0,0.0,3
18,18,0,0,0,0,0.0,521,188,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,10,0,0,0,0,19,0,1733,1,0,0.0,0,-12,0,12,44,False,0,0.0,0.0,0.0,0.0,0.0,3
19,19,0,0,0,0,0.0,521,64,0,0,0.0,0.0,2023-01-12T20:00:00Z,0,6,0,0,0,0,19,0,1733,1,2,0.0,0,-12,0,12,44,True,0,0.0,0.0,0.0,0.0,0.0,3
20,20,0,0,0,0,0.0,521,197,0,0,0.0,0.0,2023-01-15T14:00:00Z,0,15,0,0,0,0,20,0,1715,0,1,0.0,0,-18,0,18,44,False,0,0.0,0.0,0.0,0.0,0.0,3
21,21,0,0,0,0,0.0,521,204,0,0,0.0,0.0,2023-01-23T20:15:00Z,0,18,0,0,0,0,21,0,1699,1,0,0.0,0,-15,0,15,44,True,0,0.0,0.0,0.0,0.0,0.0,3
22,22,0,0,0,0,0.0,521,214,0,0,0.0,0.0,2023-02-03T20:00:00Z,0,6,0,0,0,0,22,0,1675,0,0,0.0,0,-25,0,25,44,False,0,0.0,0.0,0.0,0.0,0.0,3
23,23,0,0,0,0,0.0,521,224,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,16,0,0,0,0,23,0,1663,0,2,0.0,0,-12,0,12,44,True,0,0.0,0.0,0.0,0.0,0.0,3
24,24,0,0,0,0,0.0,521,233,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,5,0,0,0,0,24,0,1655,1,0,0.0,0,-9,0,9,44,False,0,0.0,0.0,0.0,0.0,0.0,3
25,25,0,0,0,0,0.0,521,244,0,0,0.0,0.0,2023-02-24T20:00:00Z,0,20,0,0,0,0,25,0,1646,1,1,0.0,0,-7,0,7,44,True,0,0.0,0.0,0.0,0.0,0.0,3
26,26,0,0,0,0,0.0,521,253,0,0,0.0,0.0,2023-03-06T20:00:00Z,0,4,0,0,0,0,26,0,1640,2,3,0.0,0,-8,0,8,44,False,0,0.0,0.0,0.0,0.0,0.0,3
27,27,0,0,0,0,0.0,521,264,0,0,0.0,0.0,2023-03-12T14:00:00Z,0,1,0,0,0,0,27,0,1624,3,0,0.0,0,-16,0,16,44,True,0,0.0,0.0,0.0,0.0,0.0,3
28,28,0,0,0,0,0.0,521,282,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,3,0,0,0,0,29,0,1613,1,2,0.0,0,-5,0,5,44,False,0,0.0,0.0,0.0,0.0,0.0,3
29,29,0,0,0,0,0.0,521,293,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,19,0,0,0,0,30,0,1614,1,0,0.0,0,-1,0,1,44,True,0,0.0,0.0,0.0,0.0,0.0,3
30,30,0,0,0,0,0.0,521,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,8,0,0,0,0,31,0,1608,3,1,0.0,0,-6,0,6,44,False,0,0.0,0.0,0.0,0.0,0.0,3
31,31,0,0,0,0,0.0,521,316,0,0,0.0,0.0,2023-04-22T11:30:00Z,0,11,0,0,0,0,32,0,1607,1,2,0.0,0,-1,0,1,44,True,0,0.0,0.0,0.0,0.0,0.0,3
32,32,0,0,0,0,0.0,521,321,0,0,0.0,0.0,2023-04-25T18:45:00Z,0,2,0,0,0,0,33,0,1606,0,1,0.0,0,-1,0,1,44,False,0,0.0,0.0,0.0,0.0,0.0,3
33,33,0,0,0,0,0.0,521,336,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,13,0,0,0,0,34,0,1601,2,1,0.0,0,-5,0,5,44,True,0,0.0,0.0,0.0,0.0,0.0,3
34,34,0,0,0,0,0.0,521,276,0,0,0.0,0.0,2023-05-03T19:00:00Z,0,12,0,0,0,0,34,0,1601,0,1,0.0,0,-5,0,5,44,False,0,0.0,0.0,0.0,0.0,0.0,3
35,35,0,0,0,0,0.0,521,343,0,0,0.0,0.0,2023-05-08T14:00:00Z,0,10,0,0,0,0,35,0,1593,3,5,0.0,0,-8,0,8,44,True,0,0.0,0.0,0.0,0.0,0.0,3
36,36,0,0,0,0,0.0,521,360,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,17,0,0,0,0,36,0,1588,2,0,0.0,0,-5,0,5,44,False,0,0.0,0.0,0.0,0.0,0.0,3
37,37,0,0,0,0,0.0,521,363,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,7,0,0,0,0,37,0,1587,2,2,0.0,0,-1,0,1,44,True,0,0.0,0.0,0.0,0.0,0.0,3
38,38,0,0,0,0,0.0,521,379,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,14,0,0,0,0,38,0,1583,1,2,0.0,0,-4,0,4,44,False,0,0.0,0.0,0.0,0.0,0.0,3
39,39,0,0,0,0,0.0,272,5,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,9,0,0,0,0,1,0,2671,1,0,0.0,0,0,0,0,45,False,0,0.0,0.0,0.0,0.0,0.0,3
40,40,0,0,0,0,0.0,272,13,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,4,0,0,0,0,2,0,2930,3,0,0.0,0,-248,153,401,45,True,0,0.0,0.0,0.0,0.0,0.0,3
41,41,0,0,0,0,0.0,272,21,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,1,0,0,0,0,3,0,2711,2,2,0.0,0,-322,87,409,45,False,0,0.0,0.0,0.0,0.0,0.0,3
42,42,0,0,0,0,0.0,272,39,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,13,0,0,0,0,4,0,2630,1,5,0.0,0,-215,127,342,44,False,0,0.0,0.0,0.0,0.0,0.0,3
43,43,0,0,0,0,0.0,272,44,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,12,0,0,0,0,5,0,2957,0,1,0.0,0,100,369,269,44,True,0,0.0,0.0,0.0,0.0,0.0,3
44,44,0,0,0,0,0.0,272,56,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,8,0,0,0,0,6,0,3022,0,0,0.0,0,13,209,196,44,False,0,0.0,0.0,0.0,0.0,0.0,3
45,45,0,0,0,0,0.0,272,64,0,0,0.0,0.0,2023-10-02T19:00:00Z,0,7,0,0,0,0,7,0,3055,2,0,0.0,0,-32,227,259,44,True,0,0.0,0.0,0.0,0.0,0.0,3
46,46,0,0,0,0,0.0,272,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,17,0,0,0,0,8,0,3075,1,3,0.0,0,-13,212,225,44,True,0,0.0,0.0,0.0,0.0,0.0,3
47,47,0,0,0,0,0.0,272,90,0,0,0.0,0.0,2023-10-23T19:00:00Z,0,18,0,0,0,0,9,0,3060,0,2,0.0,0,-66,111,177,44,False,0,0.0,0.0,0.0,0.0,0.0,3
48,48,0,0,0,0,0.0,272,94,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,5,0,0,0,0,10,0,3077,1,1,0.0,0,-6,153,159,44,False,0,0.0,0.0,0.0,0.0,0.0,3
49,49,0,0,0,0,0.0,272,104,0,0,0.0,0.0,2023-11-04T12:30:00Z,0,14,0,0,0,0,11,0,3142,1,0,0.0,0,38,188,150,44,True,0,0.0,0.0,0.0,0.0,0.0,3
50,50,0,0,0,0,0.0,272,112,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,2,0,0,0,0,12,0,3067,1,3,0.0,0,-88,75,163,44,False,0,0.0,0.0,0.0,0.0,0.0,3
51,51,0,0,0,0,0.0,272,124,0,0,0.0,0.0,2023-11-27T20:00:00Z,0,20,0,0,0,0,13,0,3047,2,3,0.0,0,-70,110,180,44,True,0,0.0,0.0,0.0,0.0,0.0,3
52,52,0,0,0,0,0.0,272,136,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,11,0,0,0,0,14,0,2881,3,4,0.0,0,-161,23,184,44,False,0,0.0,0.0,0.0,0.0,0.0,3
53,53,0,0,0,0,0.0,272,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,16,0,0,0,0,15,0,2793,0,5,0.0,0,-86,13,99,44,True,0,0.0,0.0,0.0,0.0,0.0,3
54,54,0,0,0,0,0.0,272,155,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,19,0,0,0,0,16,0,2705,0,5,0.0,0,-92,13,105,44,True,0,0.0,0.0,0.0,0.0,0.0,3
55,55,0,0,0,0,0.0,272,168,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,15,0,0,0,0,17,0,2635,0,3,0.0,0,-73,24,97,44,False,0,0.0,0.0,0.0,0.0,0.0,3
