,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,position
0,0,0,0,12,0,10.2,491,4,3,0,3.5,23.0,2021-08-14T14:00:00Z,90,8,0,0,0,0,1,0,114247,1,3,2.0,1,0,0,0,40,False,0,,,,,,2
1,1,0,0,13,0,5.3,491,19,1,0,2.0,14.0,2021-08-22T13:00:00Z,90,13,0,0,0,0,2,0,152150,1,1,1.0,2,16753,25856,9103,40,True,0,,,,,,2
2,2,0,0,16,0,34.8,491,25,2,0,5.8,13.0,2021-08-28T14:00:00Z,90,14,0,0,0,0,3,0,414345,2,2,10.0,1,237321,260098,22777,41,False,0,,,,,,2
3,3,0,0,23,1,12.1,491,39,0,0,2.2,9.8,2021-09-11T14:00:00Z,90,19,0,0,0,0,4,0,614697,0,0,0.0,6,191801,298895,107094,41,True,0,,,,,,2
4,4,0,0,20,1,1.2,491,45,0,0,1.8,16.4,2021-09-18T14:00:00Z,85,12,0,0,0,0,5,0,770558,0,0,0.0,5,149971,198117,48146,41,False,1,,,,,,2
5,5,0,0,17,0,25.3,491,59,1,0,5.5,12.8,2021-09-26T13:00:00Z,90,20,0,0,0,0,6,0,944432,1,0,17.0,2,158239,175032,16793,42,True,0,,,,,,2
6,6,1,0,15,0,1.3,491,63,3,0,1.8,14.4,2021-10-02T14:00:00Z,90,6,0,0,0,0,7,0,1035506,1,3,2.0,4,94437,130793,36356,42,False,0,,,,,,2
7,7,0,0,21,1,12.3,491,79,0,0,3.3,15.2,2021-10-16T14:00:00Z,90,10,0,0,0,0,8,0,1230940,0,1,5.0,6,182223,208018,25795,42,True,0,,,,,,2
8,8,0,2,28,0,42.8,491,89,2,1,14.9,51.6,2021-10-23T14:00:00Z,90,5,0,0,0,0,9,0,1393057,2,2,55.0,9,149514,160217,10703,43,True,0,,,,,,2
9,9,0,0,27,1,2.0,491,99,0,0,2.2,14.2,2021-10-30T14:00:00Z,90,18,0,0,0,0,10,0,1684116,1,0,6.0,6,272509,287706,15197,44,False,0,,,,,,2
10,10,0,0,24,1,2.4,491,109,0,0,2.5,21.0,2021-11-05T20:00:00Z,90,2,0,0,0,0,11,0,1862286,0,1,2.0,6,171830,185488,13658,45,True,0,,,,,,2
11,11,0,0,13,0,8.0,491,117,2,0,2.8,11.8,2021-11-20T15:00:00Z,90,15,0,0,0,0,12,0,2057255,1,2,8.0,1,183652,221756,38104,46,False,0,,,,,,2
12,12,0,0,12,0,17.4,491,128,4,0,3.9,19.4,2021-11-27T15:00:00Z,90,11,0,0,0,0,13,0,1974327,0,4,2.0,0,-75773,39186,114959,46,False,0,,,,,,2
13,13,0,0,12,0,4.0,491,139,2,0,1.8,12.2,2021-12-01T19:30:00Z,90,9,0,0,0,0,14,0,1930641,2,2,2.0,1,-48945,22033,70978,46,True,0,,,,,,2
14,14,0,0,13,0,22.6,491,146,1,0,6.4,15.0,2021-12-04T15:00:00Z,90,4,0,0,0,0,15,0,1905713,1,1,26.0,2,-29189,38025,67214,45,True,0,,,,,,2
15,15,0,0,11,0,2.1,491,151,3,0,1.5,8.6,2021-12-11T15:00:00Z,90,1,0,0,0,0,16,0,1862596,0,3,4.0,1,-32307,33265,65572,45,False,0,,,,,,2
16,16,0,0,7,0,0.9,491,165,2,0,2.2,15.2,2021-12-15T19:30:00Z,90,7,0,0,0,0,17,0,1730384,2,2,6.0,0,-128535,12289,140824,45,False,1,,,,,,2
17,17,0,0,12,0,6.3,491,189,2,0,2.9,18.8,2021-12-26T15:00:00Z,90,19,0,0,0,0,19,0,1429826,3,2,4.0,1,-46909,15353,62262,44,False,0,,,,,,2
18,18,0,0,0,0,0.0,491,199,0,0,0.0,0.0,2021-12-28T15:00:00Z,0,17,0,0,0,0,20,0,1485525,1,1,0.0,0,-24114,13655,37769,44,True,0,,,,,,2
19,19,0,0,0,0,0.0,491,176,0,0,0.0,0.0,2022-01-11T19:45:00Z,0,3,0,0,0,0,21,0,1315425,1,4,0.0,0,-136764,6770,143534,44,True,0,,,,,,2
20,20,0,0,0,0,0.0,491,220,0,0,0.0,0.0,2022-01-15T15:00:00Z,0,20,0,0,0,0,22,0,1031055,1,3,0.0,0,-213336,3740,217076,43,False,0,,,,,,2
21,21,0,0,0,0,0.0,491,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,12,0,0,0,0,23,0,988502,1,1,0.0,0,-174453,598,175051,43,True,0,,,,,,2
22,22,0,0,0,0,0.0,491,240,0,0,0.0,0.0,2022-02-09T19:45:00Z,0,17,0,0,0,0,24,0,916696,3,2,0.0,0,-78336,6035,84371,43,False,0,,,,,,2
23,23,0,0,4,0,0.7,491,246,0,0,0.7,5.8,2022-02-12T12:30:00Z,19,13,0,0,0,0,25,0,877724,1,1,0.0,1,-39357,8387,47744,43,False,0,,,,,,2
24,24,1,3,38,1,27.1,491,258,0,0,10.2,42.2,2022-02-19T15:00:00Z,90,8,0,0,0,0,26,0,808697,0,2,33.0,12,-50065,10982,61047,43,True,0,,,,,,2
25,25,0,2,31,1,24.2,491,269,0,0,5.4,19.4,2022-02-25T20:00:00Z,90,15,0,0,0,0,27,0,1167478,0,2,10.0,8,182045,190480,8435,43,True,0,,,,,,2
26,26,0,0,28,0,38.9,491,271,4,0,6.5,22.2,2022-03-05T15:00:00Z,90,2,0,0,0,0,28,0,1192009,0,4,4.0,0,142561,193431,50870,44,False,0,,,,,,2
27,27,0,0,14,0,5.8,491,209,2,0,3.3,18.8,2022-03-10T19:30:00Z,90,14,0,0,0,0,28,0,1192009,2,1,8.0,1,142561,193431,50870,44,True,0,,,,,,2
28,28,0,0,0,0,0.0,491,289,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,18,0,0,0,0,29,0,1095986,2,1,0.0,0,-47540,29111,76651,44,True,0,,,,,,2
29,29,0,0,10,0,16.9,491,305,1,0,3.8,14.8,2022-04-02T14:00:00Z,90,10,0,0,0,0,31,0,997029,1,1,6.0,2,-23342,10999,34341,44,False,0,,,,,,2
