,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,position,player
0,0,0,0,0,0.0,628,178,0,0,0.0,0.0,2021-01-13T18:00:00Z,0,12,0,0,0,0,18,0,288,0,1,0.0,0,161,174,13,50,False,0,,,,,,3,168
1,0,0,0,0,0.0,628,182,0,0,0.0,0.0,2021-01-16T15:00:00Z,0,10,0,0,0,0,19,0,269,1,0,0.0,0,37,74,37,50,False,0,,,,,,3,168
2,0,0,0,0,0.0,628,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,8,0,0,0,0,20,0,349,0,0,0.0,0,56,116,60,50,True,0,,,,,,3,168
3,0,0,0,0,0.0,628,200,0,0,0.0,0.0,2021-01-31T19:15:00Z,0,17,0,0,0,0,21,0,379,0,1,0.0,0,9,42,33,50,True,0,,,,,,3,168
4,0,0,0,0,0.0,628,216,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,11,0,0,0,0,22,0,388,1,0,0.0,0,-12,26,38,50,False,0,,,,,,3,168
5,0,0,0,0,0.0,628,220,0,0,0.0,0.0,2021-02-06T15:00:00Z,0,4,0,0,0,0,23,0,435,1,1,0.0,0,2,51,49,50,False,0,,,,,,3,168
6,0,0,0,0,0.0,628,230,0,0,0.0,0.0,2021-02-13T20:00:00Z,0,2,0,0,0,0,24,0,510,0,0,0.0,0,19,75,56,50,True,0,,,,,,3,168
7,0,0,0,0,0.0,628,241,0,0,0.0,0.0,2021-02-22T20:00:00Z,0,6,0,0,0,0,25,0,549,2,1,0.0,0,-1,53,54,50,True,0,,,,,,3,168
8,0,0,4,0,0.5,628,258,0,0,1.0,1.2,2021-02-27T15:00:00Z,6,18,0,0,0,0,26,0,571,0,1,8.0,1,-16,34,50,50,False,0,,,,,,3,168
9,0,0,0,0,0.0,628,260,0,0,0.0,0.0,2021-03-06T20:00:00Z,0,9,0,0,0,0,27,0,610,2,1,0.0,0,6,37,31,50,True,0,,,,,,3,168
10,0,0,3,0,0.0,628,277,0,0,0.0,0.0,2021-03-14T12:00:00Z,4,16,0,0,0,0,28,0,613,2,1,0.0,1,-19,18,37,50,False,0,,,,,,3,168
11,0,0,3,1,3.4,628,279,0,0,5.9,14.0,2021-03-20T20:00:00Z,88,14,0,0,0,0,29,0,666,0,3,42.0,3,15,37,22,50,True,0,,,,,,3,168
12,0,0,5,0,5.6,628,295,2,0,3.1,5.2,2021-04-04T18:30:00Z,86,13,0,0,0,0,30,0,843,1,2,20.0,2,146,174,28,50,False,0,,,,,,3,168
13,0,0,5,1,12.8,628,299,0,0,2.7,1.2,2021-04-12T19:15:00Z,86,7,0,0,0,0,31,0,1017,0,0,13.0,3,137,186,49,50,True,0,,,,,,3,168
