,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,position,player
0,0,0,0,0,0.0,689,0.0,0.0,0.0,0.0,184,0,0,0.0,0.0,2023-01-05T20:00:00Z,0,13,0,0,0,0,19,0,0,0,1,0,0.0,0,0,0,0,50,True,0,2,238
1,0,0,0,0,0.0,689,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-01-12T20:00:00Z,0,9,0,0,0,0,19,0,0,0,1,2,0.0,0,0,0,0,50,False,0,2,238
2,0,2,28,1,1.4,689,0.01,0.01,0.0,0.58,194,0,0,3.6,34.4,2023-01-15T14:00:00Z,90,7,0,0,0,0,20,0,546,1,0,1,0.0,8,490,566,76,50,True,0,2,238
3,0,0,26,1,10.7,689,0.0,0.33,0.33,1.4,207,0,0,7.4,28.0,2023-01-21T12:30:00Z,90,12,0,0,0,0,21,0,12082,1,0,0,35.0,6,10709,12062,1353,50,False,0,2,238
4,0,0,26,1,11.1,689,0.02,0.12,0.1,0.67,214,0,0,3.5,19.8,2023-02-03T20:00:00Z,90,9,0,0,0,0,22,0,59102,1,0,0,4.0,6,44448,50444,5996,50,True,0,2,238
5,0,0,11,0,1.8,689,0.04,0.24,0.2,1.29,230,1,0,2.2,11.0,2023-02-11T12:30:00Z,90,19,0,0,0,0,23,0,92042,1,1,1,9.0,1,31833,37886,6053,50,False,1,2,238
6,0,0,20,0,10.8,689,0.06,0.06,0.0,0.83,234,1,0,2.7,14.0,2023-02-18T15:00:00Z,90,17,0,0,0,0,24,0,121648,1,1,0,2.0,2,28976,37887,8911,50,True,0,2,238
7,0,0,0,0,0.0,689,0.0,0.0,0.0,0.0,249,0,0,0.0,0.0,2023-02-26T13:30:00Z,0,18,0,0,0,0,25,0,109265,0,0,2,0.0,0,-7935,10165,18100,50,False,0,2,238
8,0,0,27,1,5.5,689,0.01,0.01,0.0,0.94,255,0,0,1.6,10.0,2023-03-04T15:00:00Z,90,11,0,0,0,0,26,0,104548,1,0,1,0.0,6,-9874,10290,20164,50,True,0,2,238
9,0,0,3,0,0.3,689,0.0,0.0,0.0,0.0,266,0,0,0.3,2.4,2023-03-11T15:00:00Z,4,10,0,0,0,0,27,0,104468,0,3,1,0.0,1,-481,9323,9804,50,False,0,2,238
10,0,0,12,0,1.7,689,0.01,0.21,0.2,1.43,275,2,0,2.5,15.6,2023-03-18T17:30:00Z,90,8,0,0,0,0,28,0,96591,1,2,2,8.0,1,-6763,5763,12526,50,True,0,2,238
11,0,0,0,0,0.0,689,0.0,0.0,0.0,0.0,284,0,0,0.0,0.0,2023-04-01T16:30:00Z,0,2,0,0,0,0,29,0,93907,0,2,0,0.0,0,-4267,5309,9576,50,True,0,2,238
12,0,0,0,0,0.0,689,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-04-04T19:00:00Z,0,12,0,0,0,0,29,0,93907,0,0,0,0.0,0,-4267,5309,9576,50,True,0,2,238
