,Unnamed: 0,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,position
0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,79,0.0,0.0,10,0.0,0,0,0.0,79.0,0.0,0.0,2016-08-15T19:00:00Z,15 Aug 20:00,0.0,0.0,0,0.0,0.0,20,0,0.0,0,0,0.0,0,1,0,8942,0.0,0.0,0.0,1,2,0.0,0,0,0,0,55,True,0.0,0,,,,,,2
1,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,79,0.0,0.0,17,0.0,0,0,0.0,604.0,0.0,0.0,2016-08-20T14:00:00Z,20 Aug 15:00,0.0,0.0,0,0.0,0.0,18,0,0.0,0,0,0.0,0,2,0,9652,0.0,0.0,0.0,2,1,0.0,0,-1475,174,1649,55,False,0.0,0,,,,,,2
2,2,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,79,0.0,0.0,21,0.0,0,0,0.0,1144.0,0.0,0.0,2016-08-27T14:00:00Z,27 Aug 15:00,0.0,0.0,0,0.0,0.0,3,0,0.0,0,0,0.0,0,3,0,9047,0.0,0.0,0.0,0,3,0.0,0,-1200,91,1291,55,True,0.0,0,,,,,,2
3,3,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,79,0.0,0.0,39,0.0,0,0,0.0,1694.0,0.0,0.0,2016-09-11T15:00:00Z,11 Sep 16:00,0.0,0.0,0,0.0,0.0,16,0,0.0,0,0,0.0,0,4,0,8604,0.0,0.0,0.0,2,2,0.0,0,-842,99,941,55,False,0.0,0,,,,,,2
4,4,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,79,0.0,0.0,41,0.0,0,0,0.0,2275.0,0.0,0.0,2016-09-16T19:00:00Z,16 Sep 20:00,0.0,0.0,0,0.0,0.0,9,0,0.0,0,0,0.0,0,5,0,8447,0.0,0.0,0.0,2,1,0.0,0,-376,70,446,54,True,0.0,0,,,,,,2
5,5,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,79,0.0,0.0,51,0.0,0,0,0.0,2859.0,0.0,0.0,2016-09-24T16:30:00Z,24 Sep 17:30,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0,0.0,0,6,0,8269,0.0,0.0,0.0,0,3,0.0,0,-347,68,415,54,False,0.0,0,,,,,,2
6,6,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,79,0.0,0.0,63,0.0,0,0,0.0,3445.0,0.0,0.0,2016-10-01T14:00:00Z,01 Oct 15:00,0.0,0.0,0,0.0,0.0,7,0,0.0,0,0,0.0,0,7,0,8129,0.0,0.0,0.0,2,0,0.0,0,-233,68,301,54,False,0.0,0,,,,,,2
7,7,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,79,0.0,0.0,73,0.0,0,0,0.0,4034.0,0.0,0.0,2016-10-15T11:30:00Z,15 Oct 12:30,0.0,0.0,0,0.0,0.0,8,0,0.0,0,0,0.0,0,8,0,8109,0.0,0.0,0.0,0,3,0.0,0,-158,103,261,54,True,0.0,0,,,,,,2
8,8,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,79,0.0,0.0,84,0.0,0,0,0.0,4626.0,0.0,0.0,2016-10-23T15:00:00Z,23 Oct 16:00,0.0,0.0,0,0.0,0.0,11,0,0.0,0,0,0.0,0,9,0,8038,0.0,0.0,0.0,0,4,0.0,0,-130,42,172,54,True,0.0,0,,,,,,2
9,9,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,79,0.0,0.0,95,0.0,0,0,0.0,5220.0,0.0,0.0,2016-10-30T16:00:00Z,30 Oct 16:00,0.0,0.0,0,0.0,0.0,13,0,0.0,0,0,0.0,0,10,0,8024,0.0,0.0,0.0,2,0,0.0,0,-74,78,152,54,False,0.0,0,,,,,,2
