,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,position,player
0,0,28.0,0.0,0.0,0,16,0,0.0,12.0,0.0,0.0,0.0,450,0.0,0.0,10,0.0,2,0,3.0,450.0,29.8,0.0,2016-08-15T19:00:00Z,15 Aug 20:00,0.0,0.0,90,0.0,0.0,4,0,0.0,0,0,8.0,0,1,4,94480,0.0,0.0,0.0,1,2,0.0,2,0,0,0,50,False,0.0,0,,,,,,1,383
1,0,21.0,0.0,0.0,2,30,1,0.0,8.0,0.0,0.0,0.0,450,0.0,0.0,20,0.0,0,0,2.9,975.0,28.6,0.0,2016-08-21T15:00:00Z,21 Aug 16:00,0.0,0.0,90,0.0,0.0,2,0,0.0,0,0,8.0,0,2,5,112337,0.0,0.0,0.0,0,1,0.0,9,6079,9312,3233,50,True,0.0,0,,,,,,1,383
2,0,37.0,0.0,0.0,0,14,0,0.0,23.0,0.0,0.0,0.0,450,0.0,0.0,29,0.0,3,0,1.7,1515.0,17.4,0.0,2016-08-28T15:00:00Z,28 Aug 16:00,0.0,0.0,90,0.0,0.0,10,0,0.0,0,0,8.0,0,3,3,125217,0.0,0.0,0.0,1,3,0.0,2,4614,11749,7135,50,False,0.0,0,,,,,,1,383
3,0,23.0,0.0,0.0,0,13,0,0.0,14.0,0.0,0.0,0.0,450,1.0,0.0,38,0.0,4,0,2.9,2065.0,29.2,0.0,2016-09-10T14:00:00Z,10 Sep 15:00,0.0,0.0,90,0.0,0.0,18,0,0.0,0,0,6.0,0,4,4,140075,0.0,0.0,0.0,4,2,0.0,1,9737,18483,8746,50,True,0.0,0,,,,,,1,383
4,0,15.0,0.0,0.0,0,12,0,1.0,13.0,0.0,0.0,0.0,450,0.0,0.0,46,0.0,4,0,1.4,2646.0,13.6,0.0,2016-09-17T14:00:00Z,17 Sep 15:00,0.0,0.0,90,0.0,0.0,19,0,0.0,0,0,6.0,0,5,2,136616,0.0,0.0,0.0,2,4,0.0,0,-4695,2452,7147,50,False,0.0,0,,,,,,1,383
5,0,21.0,0.0,0.0,0,21,0,0.0,9.0,0.0,0.0,0.0,450,0.0,0.0,59,0.0,3,0,4.8,3230.0,48.2,0.0,2016-09-25T15:00:00Z,25 Sep 16:00,0.0,0.0,90,0.0,0.0,13,0,0.0,0,0,9.0,0,6,6,126032,0.0,0.0,0.0,3,0,0.0,3,-11333,1803,13136,50,True,0.0,0,,,,,,1,383
6,0,22.0,0.0,0.0,0,12,0,3.0,11.0,10.0,0.0,0.0,450,0.0,0.0,70,0.0,1,0,2.1,3816.0,11.4,1.0,2016-10-01T14:00:00Z,01 Oct 15:00,0.0,0.0,90,0.0,0.0,12,0,0.0,0,0,8.0,0,7,1,120676,0.0,0.0,0.0,1,1,0.0,2,-5841,1263,7104,50,True,0.0,0,,,,,,1,383
7,0,41.0,0.0,0.0,1,29,1,1.0,21.0,0.0,0.0,0.0,450,0.0,0.0,74,0.0,0,0,1.9,4405.0,18.6,0.0,2016-10-15T16:30:00Z,15 Oct 17:30,0.0,0.0,90,0.0,0.0,5,0,0.0,0,0,15.0,0,8,3,114871,0.0,0.0,0.0,1,0,0.0,8,-6297,510,6807,50,False,0.0,0,,,,,,1,383
8,0,19.0,0.0,0.0,0,24,1,1.0,12.0,0.0,0.0,0.0,450,0.0,0.0,90,0.0,0,0,1.0,4997.0,9.8,0.0,2016-10-22T14:00:00Z,22 Oct 15:00,0.0,0.0,90,0.0,0.0,15,0,0.0,0,0,6.0,0,9,2,116014,0.0,0.0,0.0,0,1,0.0,6,538,2793,2255,50,True,0.0,0,,,,,,1,383
9,0,35.0,0.0,0.0,0,18,0,1.0,21.0,0.0,0.0,0.0,450,0.0,0.0,92,0.0,2,0,3.6,5591.0,36.2,0.0,2016-10-30T13:30:00Z,30 Oct 13:30,0.0,0.0,90,0.0,0.0,6,0,0.0,0,0,13.0,0,10,4,114642,0.0,0.0,0.0,0,2,0.0,2,-1888,894,2782,50,False,0.0,0,,,,,,1,383
