,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,position
0,0,0,0,0,0,0.0,558,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,18,0,0,0,0,9,0,0,1,1,0.0,0,0,0,0,40,True,0,,,,,,1
1,1,0,0,0,0,0.0,558,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,10,0,0,0,0,10,0,1050,1,2,0.0,0,649,731,82,40,False,0,,,,,,1
2,2,0,0,0,0,0.0,558,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,8,0,0,0,0,11,0,2883,1,1,0.0,0,1166,1378,212,40,False,0,,,,,,1
3,3,0,0,0,0,0.0,558,119,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,15,0,0,0,0,12,0,3796,1,1,0.0,0,538,832,294,40,True,0,,,,,,1
4,4,0,0,0,0,0.0,558,130,0,0,0.0,0.0,2019-11-23T12:30:00Z,0,19,0,0,0,0,13,0,5748,3,2,0.0,0,1185,1579,394,40,False,0,,,,,,1
5,5,0,0,0,0,0.0,558,139,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,3,0,0,0,0,14,0,6618,2,3,0.0,0,728,1148,420,40,True,0,,,,,,1
6,6,0,0,0,0,0.0,558,144,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,12,0,0,0,0,15,0,6959,1,2,0.0,0,254,587,333,40,False,0,,,,,,1
7,7,0,0,0,0,0.0,558,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,5,0,0,0,0,16,0,7501,0,5,0.0,0,318,680,362,40,True,0,,,,,,1
8,8,0,0,0,0,0.0,558,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,20,0,0,0,0,17,0,8679,2,1,0.0,0,563,1095,532,40,False,0,,,,,,1
9,9,0,0,0,0,0.0,558,178,0,0,0.0,0.0,2019-12-22T16:30:00Z,0,6,0,0,0,0,18,0,11817,2,0,0.0,0,1190,1759,569,40,True,0,,,,,,1
10,10,0,0,0,0,0.0,558,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,4,0,0,0,0,19,0,12111,1,2,0.0,0,1074,1628,554,40,True,0,,,,,,1
11,11,0,0,0,0,0.0,558,197,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,14,0,0,0,0,20,0,12436,2,2,0.0,0,327,720,393,40,False,0,,,,,,1
12,12,0,0,0,0,0.0,558,208,0,0,0.0,0.0,2020-01-01T15:00:00Z,0,16,0,0,0,0,21,0,13110,0,1,0.0,0,463,1099,636,40,False,0,,,,,,1
13,13,0,0,0,0,0.0,558,219,0,0,0.0,0.0,2020-01-11T17:30:00Z,0,10,0,0,0,0,22,0,13967,1,0,0.0,0,507,1170,663,40,True,0,,,,,,1
14,14,0,0,0,0,0.0,558,229,0,0,0.0,0.0,2020-01-18T12:30:00Z,0,18,0,0,0,0,23,0,14382,0,0,0.0,0,220,856,636,40,False,0,,,,,,1
15,15,0,0,0,0,0.0,558,240,0,0,0.0,0.0,2020-01-22T19:30:00Z,0,14,0,0,0,0,24,0,14319,1,2,0.0,0,-241,365,606,40,True,0,,,,,,1
16,16,0,0,0,0,0.0,558,248,0,0,0.0,0.0,2020-02-02T16:30:00Z,0,11,0,0,0,0,25,0,14019,0,2,0.0,0,-259,346,605,40,True,0,,,,,,1
17,17,0,0,0,0,0.0,558,252,0,0,0.0,0.0,2020-02-16T14:00:00Z,0,2,0,0,0,0,26,0,13885,3,2,0.0,0,-231,218,449,40,False,0,,,,,,1
18,18,0,0,0,0,0.0,558,263,0,0,0.0,0.0,2020-02-22T12:30:00Z,0,6,0,0,0,0,27,0,13844,1,2,0.0,0,-131,203,334,40,False,0,,,,,,1
19,19,0,0,0,0,0.0,558,278,0,0,0.0,0.0,2020-03-01T14:00:00Z,0,20,0,0,0,0,28,0,13747,3,2,0.0,0,-202,144,346,40,True,0,,,,,,1
20,20,0,0,0,0,0.0,558,282,0,0,0.0,0.0,2020-03-07T17:30:00Z,0,5,0,0,0,0,29,0,13625,1,1,0.0,0,-128,145,273,40,False,0,,,,,,1
21,21,0,0,0,0,0.0,558,298,0,0,0.0,0.0,2020-06-19T19:15:00Z,0,12,0,0,0,0,39,0,13193,1,1,0.0,0,-464,524,988,40,True,0,,,,,,1
22,22,0,0,0,0,0.0,558,309,0,0,0.0,0.0,2020-06-23T19:15:00Z,0,19,0,0,0,0,40,0,13131,0,2,0.0,0,-117,137,254,40,True,0,,,,,,1
23,23,0,0,0,0,0.0,558,318,0,0,0.0,0.0,2020-07-02T17:00:00Z,0,15,0,0,0,0,41,0,13058,1,3,0.0,0,-114,68,182,40,False,0,,,,,,1
24,24,0,0,0,0,0.0,558,329,0,0,0.0,0.0,2020-07-06T19:00:00Z,0,8,0,0,0,0,42,0,13006,0,1,0.0,0,-82,84,166,40,True,0,,,,,,1
25,25,0,0,0,0,0.0,558,333,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,3,0,0,0,0,43,0,12969,0,0,0.0,0,-67,58,125,40,False,0,,,,,,1
