,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,position,player
0,0,0,0,0,0.0,387,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,15,0,0,0,0,1,0,4222,0,0,2,0.0,0,0,0,0,50,False,0,3,616
1,0,0,0,0,0.0,387,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2022-08-14T13:00:00Z,0,19,0,0,0,0,2,0,3394,0,0,1,0.0,0,-862,80,942,50,True,0,3,616
2,1,0,12,0,0.8,387,0.0,0.34,0.34,1.0,23,1,0,5.3,5.4,2022-08-20T14:00:00Z,35,8,0,0,0,0,3,0,2689,0,1,1,47.0,4,-728,53,781,50,False,0,3,616
3,0,0,13,0,13.0,387,0.16,0.33,0.17,1.56,38,1,0,8.1,3.8,2022-08-28T15:30:00Z,74,18,0,0,0,0,4,0,2946,1,2,0,64.0,2,-53,205,258,50,True,0,3,616
4,0,0,4,0,0.3,387,0.0,0.0,0.0,2.4,49,5,0,0.0,0.0,2022-08-31T18:30:00Z,68,13,0,0,0,0,5,0,3118,1,0,6,0.0,2,-49,215,264,50,False,0,3,616
5,0,0,15,0,14.0,387,0.02,0.02,0.0,0.78,58,3,0,3.1,14.6,2022-09-03T14:00:00Z,90,3,0,0,0,0,6,0,3600,1,3,2,2.0,2,166,537,371,50,True,0,3,616
6,1,0,18,0,10.8,387,0.0,0.27,0.27,0.94,78,3,0,5.4,28.0,2022-09-16T19:00:00Z,90,9,0,0,0,0,8,0,4055,1,3,2,15.0,5,229,399,170,50,True,0,3,616
7,0,0,2,0,0.7,387,0.0,0.08,0.08,0.41,86,1,0,0.3,0.0,2022-10-03T19:00:00Z,45,10,0,0,0,0,9,0,4705,0,0,4,4.0,1,511,963,452,50,False,0,3,616
8,0,0,7,0,1.7,387,0.01,0.01,0.0,0.69,99,1,0,1.8,14.4,2022-10-10T19:00:00Z,90,2,0,0,0,0,10,0,4329,1,1,1,2.0,1,-453,202,655,50,True,1,3,616
9,0,0,9,0,2.0,387,0.01,0.25,0.24,1.32,110,1,0,3.1,20.0,2022-10-15T14:00:00Z,90,20,0,0,0,0,11,0,4358,1,0,1,9.0,2,-87,275,362,50,False,0,3,616
10,0,0,5,1,0.8,387,0.01,0.09,0.08,1.66,114,0,0,1.5,10.0,2022-10-18T18:30:00Z,90,5,0,0,0,0,12,0,4436,1,0,0,4.0,3,34,329,295,50,False,0,3,616
11,0,0,4,1,1.2,387,0.0,0.29,0.29,1.66,126,0,0,4.7,21.8,2022-10-22T11:30:00Z,90,12,0,0,0,0,13,0,4504,1,0,1,24.0,3,-61,357,418,50,True,0,3,616
12,0,0,11,0,0.8,387,0.0,0.0,0.0,2.3,131,5,0,2.2,18.8,2022-10-30T14:00:00Z,90,1,0,0,0,0,14,0,4503,1,0,5,2.0,2,-100,356,456,50,False,0,3,616
13,0,0,7,0,1.8,387,0.01,0.03,0.02,1.46,146,2,0,0.9,3.8,2022-11-05T15:00:00Z,90,4,0,0,0,0,15,0,4892,1,2,2,3.0,1,271,675,404,50,True,1,3,616
14,0,0,5,1,0.6,387,0.01,0.01,0.0,1.23,157,0,0,1.6,11.0,2022-11-12T15:00:00Z,90,7,0,0,0,0,16,0,4669,1,0,1,4.0,2,-313,409,722,50,True,1,3,616
15,0,0,9,0,2.0,387,0.02,0.1,0.08,2.47,169,3,0,2.8,10.6,2022-12-27T20:00:00Z,90,14,0,0,0,0,17,0,4477,1,0,3,15.0,2,-333,395,728,50,False,0,3,616
16,0,0,-2,0,10.8,387,0.04,0.14,0.1,0.94,177,1,0,1.8,0.0,2023-01-01T16:30:00Z,90,6,0,0,0,0,18,0,4508,1,1,1,10.0,1,-24,166,190,50,True,1,3,616
17,0,0,9,1,20.9,387,0.01,0.09,0.08,0.39,190,0,0,2.9,0.6,2023-01-04T19:30:00Z,90,17,0,0,0,0,19,0,4555,1,1,0,7.0,3,-1,171,172,50,False,0,3,616
18,0,0,-1,0,0.5,387,0.02,0.11,0.09,0.8,198,0,0,0.5,0.0,2023-01-14T15:00:00Z,45,10,0,0,0,0,20,0,4503,1,0,2,7.0,1,-105,130,235,50,True,0,3,616
19,0,0,4,0,0.7,387,0.0,0.09,0.09,0.91,202,1,0,1.0,3.8,2023-01-21T15:00:00Z,44,3,0,0,0,0,21,0,4475,1,1,1,5.0,1,-60,185,245,50,False,0,3,616
20,0,0,0,0,0.0,387,0.0,0.0,0.0,0.0,218,0,0,0.0,0.0,2023-02-05T14:00:00Z,0,11,0,0,0,0,22,0,4262,0,0,1,0.0,0,-257,95,352,50,True,0,3,616
21,0,0,0,0,0.0,387,0.0,0.0,0.0,0.0,224,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,9,0,0,0,0,23,0,4063,0,0,2,0.0,0,-202,40,242,50,False,0,3,616
22,0,0,0,0,0.0,387,0.0,0.0,0.0,0.0,238,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,13,0,0,0,0,24,0,3937,0,1,1,0.0,0,-131,8,139,50,True,0,3,616
23,0,0,0,0,0.0,387,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,19,0,0,0,0,25,0,3830,0,0,4,0.0,0,-100,7,107,50,False,0,3,616
24,1,0,14,0,10.6,387,0.05,0.05,0.0,0.0,258,0,0,3.2,19.4,2023-03-05T14:00:00Z,20,8,0,0,0,0,26,0,3762,0,2,2,2.0,4,-77,8,85,50,True,0,3,616
25,0,0,2,0,0.6,387,0.0,0.0,0.0,0.34,269,0,0,0.0,0.0,2023-03-11T15:00:00Z,23,18,0,0,0,0,27,0,3796,0,1,3,0.0,1,7,49,42,50,False,0,3,616
26,0,0,4,0,0.6,387,0.01,0.01,0.0,1.08,278,1,0,0.4,3.6,2023-03-17T20:00:00Z,57,15,0,0,0,0,28,0,4070,1,2,1,0.0,1,217,268,51,50,True,0,3,616
27,0,0,0,0,0.0,387,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,20,0,0,0,0,29,0,3838,0,1,1,0.0,0,-206,20,226,50,True,0,3,616
28,0,0,0,0,0.0,387,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,11,0,0,0,0,29,0,3838,0,1,2,0.0,0,-206,20,226,50,False,0,3,616
29,0,0,0,0,0.0,387,0.0,0.0,0.0,0.0,291,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,2,0,0,0,0,30,0,3804,0,0,2,0.0,0,-39,30,69,50,False,0,3,616
30,0,0,0,0,0.0,387,0.0,0.0,0.0,0.0,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,14,0,0,0,0,31,0,3769,0,2,0,0.0,0,-38,21,59,50,True,0,3,616
31,0,0,0,0,0.0,387,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,12,0,0,0,0,32,0,3727,0,2,3,0.0,0,-40,10,50,50,False,0,3,616
32,0,0,0,0,0.0,387,0.0,0.0,0.0,0.0,324,0,0,0.0,0.0,2023-04-26T18:30:00Z,0,5,0,0,0,0,33,0,3728,0,1,3,0.0,0,0,33,33,50,True,0,3,616
33,0,0,1,0,0.3,387,0.01,0.01,0.0,0.14,333,2,0,0.0,0.0,2023-04-29T14:00:00Z,9,4,0,0,0,0,34,0,3713,0,1,2,0.0,1,-17,39,56,50,False,0,3,616
34,0,0,3,0,1.4,387,0.01,0.07,0.06,1.61,347,2,0,0.6,0.0,2023-05-08T19:00:00Z,69,17,0,0,0,0,35,0,3765,1,3,4,5.0,2,18,59,41,50,True,0,3,616
35,0,0,12,0,0.2,387,0.0,0.0,0.0,1.01,354,2,0,1.2,10.0,2023-05-13T14:00:00Z,84,6,0,0,0,0,36,0,3826,1,2,2,2.0,2,33,80,47,50,False,0,3,616
36,0,0,6,1,0.2,387,0.0,0.0,0.0,0.64,367,0,0,0.7,7.2,2023-05-20T16:30:00Z,90,1,0,0,0,0,37,0,3815,1,0,1,0.0,3,-33,37,70,50,True,0,3,616
37,0,0,4,0,0.0,387,0.03,0.03,0.0,1.6,375,1,0,0.0,0.0,2023-05-28T15:30:00Z,90,7,0,0,0,0,38,0,3881,1,1,1,0.0,1,43,100,57,50,False,1,3,616
38,0,0,24,1,1.5,616,0.01,0.01,0.00,0.29,16,0,0,1.4,12.6,2023-08-19T19:00:00Z,90,15,0,0,0,0,2,0,307221,1,0,1,0.0,6,1846,37224,35378,50,True,0,3,616
39,0,0,14,0,29.8,616,0.04,0.04,0.00,0.73,30,1,0,4.5,15.4,2023-08-27T13:00:00Z,90,17,0,0,0,0,3,0,505315,1,2,1,0.0,2,163007,191775,28768,50,False,0,3,616
40,0,0,0,0,0.0,616,0.00,0.00,0.00,0.00,39,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,10,0,0,0,0,4,0,640038,0,1,5,0.0,0,106736,145061,38325,51,True,0,3,616
41,0,0,15,0,30.2,616,0.36,0.44,0.08,0.94,49,1,0,5.8,12.4,2023-09-16T14:00:00Z,90,19,0,0,0,0,5,0,572972,1,3,1,15.0,1,-73539,21981,95520,51,False,1,3,616
42,0,1,29,1,4.1,616,0.02,0.02,0.00,1.03,59,0,0,2.9,24.6,2023-09-23T14:00:00Z,90,16,0,0,0,0,6,0,542895,1,0,2,0.0,7,-37149,23193,60342,51,True,0,3,616
43,0,0,0,0,0.0,616,0.00,0.00,0.00,0.00,70,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,20,0,0,0,0,7,0,544129,0,1,2,0.0,0,-4719,26669,31388,51,False,0,3,616
44,0,0,9,0,2.2,616,0.03,0.13,0.10,0.41,71,1,0,2.8,15.8,2023-10-08T15:30:00Z,90,1,0,0,0,0,8,0,473591,1,0,1,10.0,2,-69947,9460,79407,50,False,0,3,616
45,0,0,17,0,7.3,616,0.03,0.06,0.03,0.83,86,1,0,3.8,23.6,2023-10-21T14:00:00Z,90,5,0,0,0,0,9,0,467479,1,1,2,7.0,2,-14963,16552,31515,50,True,0,3,616
46,0,0,30,1,24.3,616,0.02,0.02,0.00,1.03,98,0,0,3.6,12.0,2023-10-29T15:30:00Z,90,14,0,0,0,0,10,0,444257,1,3,0,0.0,6,-24887,14235,39122,50,False,0,3,616
47,0,0,0,0,0.0,616,0.00,0.00,0.00,0.00,106,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,3,0,0,0,0,11,0,479994,0,1,6,0.0,0,29271,42402,13131,50,True,0,3,616
48,0,0,10,0,3.9,616,0.02,0.03,0.01,2.96,115,4,0,3.9,17.8,2023-11-12T16:30:00Z,90,7,0,0,0,0,12,0,448213,1,4,4,17.0,0,-30100,11150,41250,50,False,0,3,616
49,0,0,0,0,0.0,616,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2023-11-25T12:30:00Z,0,11,0,0,0,0,13,0,431323,0,1,1,0.0,0,-19421,10636,30057,50,True,0,3,616
50,0,0,7,0,8.3,616,0.05,0.07,0.02,0.38,137,2,0,1.4,4.8,2023-12-03T16:30:00Z,86,18,0,0,0,0,14,0,400179,1,3,3,1.0,0,-33136,2477,35613,49,True,1,3,616
51,0,0,21,0,2.4,616,0.01,0.01,0.00,2.04,141,1,0,3.4,31.4,2023-12-06T20:15:00Z,90,2,0,0,0,0,15,0,381879,1,0,1,0.0,2,-19501,2410,21911,49,False,0,3,616
52,0,0,5,0,4.4,616,0.02,0.06,0.04,0.30,156,1,0,2.0,6.0,2023-12-10T14:00:00Z,68,12,0,0,0,0,16,0,375895,1,2,1,10.0,2,-7033,5908,12941,49,False,0,3,616
53,0,0,7,0,19.5,616,0.06,0.31,0.25,1.82,167,2,0,8.4,11.2,2023-12-16T15:00:00Z,90,8,0,0,0,0,17,0,370941,1,2,2,53.0,1,-6217,5554,11771,49,True,0,3,616
54,0,0,14,0,13.4,616,0.02,0.05,0.03,0.30,187,0,0,2.9,10.0,2023-12-27T20:15:00Z,47,9,0,0,0,0,19,0,355768,0,3,1,6.0,1,3297,9778,6481,48,False,0,3,616
55,0,0,24,1,23.6,616,0.10,0.10,0.00,0.33,196,0,0,4.3,13.2,2023-12-30T15:00:00Z,90,17,0,0,0,0,20,0,361644,1,0,2,6.0,6,4608,14821,10213,48,True,0,3,616
