,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,position,player
0,0,0,0,0,0.0,488,6,0,0,0.0,0.0,2020-09-12T19:00:00Z,0,19,0,0,0,0,1,0,5313,2,0,0.0,0,0,0,0,45,False,0,,,,,,1,545
1,0,0,0,0,0.0,488,16,0,0,0.0,0.0,2020-09-20T13:00:00Z,0,3,0,0,0,0,2,0,6402,3,0,0.0,0,-468,216,684,45,True,0,,,,,,1,545
2,0,0,0,0,0.0,488,26,0,0,0.0,0.0,2020-09-27T13:00:00Z,0,17,0,0,0,0,3,0,6429,1,1,0.0,0,-525,121,646,45,False,0,,,,,,1,545
3,0,0,0,0,0.0,488,36,0,0,0.0,0.0,2020-10-03T19:00:00Z,0,4,0,0,0,0,4,0,6529,1,3,0.0,0,-279,220,499,45,True,0,,,,,,1,545
4,0,0,0,0,0.0,488,45,0,0,0.0,0.0,2020-10-17T19:00:00Z,0,13,0,0,0,0,5,0,6582,4,1,0.0,0,-303,268,571,45,True,0,,,,,,1,545
5,0,0,0,0,0.0,488,58,0,0,0.0,0.0,2020-10-25T16:30:00Z,0,20,0,0,0,0,6,0,6601,1,1,0.0,0,-204,208,412,45,False,0,,,,,,1,545
6,0,0,0,0,0.0,488,65,0,0,0.0,0.0,2020-11-01T14:00:00Z,0,7,0,0,0,0,7,0,6550,1,2,0.0,0,-154,127,281,44,True,0,,,,,,1,545
7,0,0,0,0,0.0,488,76,0,0,0.0,0.0,2020-11-06T20:00:00Z,0,16,0,0,0,0,8,0,6490,0,2,0.0,0,-129,85,214,44,False,0,,,,,,1,545
8,0,0,0,0,0.0,488,85,0,0,0.0,0.0,2020-11-21T12:30:00Z,0,5,0,0,0,0,9,0,6584,2,0,0.0,0,-23,256,279,44,True,0,,,,,,1,545
9,0,0,0,0,0.0,488,92,0,0,0.0,0.0,2020-11-27T20:00:00Z,0,6,0,0,0,0,10,0,6465,2,0,0.0,0,-165,97,262,44,False,0,,,,,,1,545
10,0,0,0,0,0.0,488,116,0,0,0.0,0.0,2020-12-12T15:00:00Z,0,18,0,0,0,0,12,0,6283,1,2,0.0,0,-87,87,174,44,True,0,,,,,,1,545
11,0,0,0,0,0.0,488,122,0,0,0.0,0.0,2020-12-16T18:00:00Z,0,10,0,0,0,0,13,0,6232,2,5,0.0,0,-69,43,112,44,False,0,,,,,,1,545
12,0,0,0,0,0.0,488,135,0,0,0.0,0.0,2020-12-19T20:00:00Z,0,8,0,0,0,0,14,0,6163,1,1,0.0,0,-108,48,156,44,True,0,,,,,,1,545
13,0,0,0,0,0.0,488,145,0,0,0.0,0.0,2020-12-26T20:00:00Z,0,12,0,0,0,0,15,0,6140,0,2,0.0,0,-79,86,165,44,False,0,,,,,,1,545
14,0,0,0,0,0.0,488,155,0,0,0.0,0.0,2020-12-30T20:00:00Z,0,11,0,0,0,0,16,0,6094,0,0,0.0,0,-70,35,105,44,True,0,,,,,,1,545
15,0,0,0,0,0.0,488,165,0,0,0.0,0.0,2021-01-03T14:15:00Z,0,9,0,0,0,0,17,0,6064,2,1,0.0,0,-73,43,116,44,True,0,,,,,,1,545
16,0,0,0,0,0.0,488,174,0,0,0.0,0.0,2021-01-12T18:00:00Z,0,15,0,0,0,0,18,0,6682,0,1,0.0,0,-8,232,240,44,False,0,,,,,,1,545
17,0,0,0,0,0.0,488,179,0,0,0.0,0.0,2021-01-18T20:00:00Z,0,1,0,0,0,0,19,0,6048,0,3,0.0,0,-81,47,128,44,False,0,,,,,,1,545
18,0,0,0,0,0.0,488,99,0,0,0.0,0.0,2021-01-23T20:00:00Z,0,2,0,0,0,0,19,0,6048,0,2,0.0,0,-81,47,128,44,False,0,,,,,,1,545
19,0,0,0,0,0.0,488,196,0,0,0.0,0.0,2021-01-26T18:00:00Z,0,10,0,0,0,0,20,0,6017,2,1,0.0,0,-81,52,133,43,True,0,,,,,,1,545
20,0,0,0,0,0.0,488,203,0,0,0.0,0.0,2021-01-30T12:30:00Z,0,7,0,0,0,0,21,0,6002,2,0,0.0,0,-46,30,76,43,False,0,,,,,,1,545
21,0,0,0,0,0.0,488,217,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,6,0,0,0,0,22,0,5972,2,1,0.0,0,-46,25,71,43,True,0,,,,,,1,545
22,0,0,0,0,0.0,488,225,0,0,0.0,0.0,2021-02-06T15:00:00Z,0,16,0,0,0,0,23,0,5936,2,3,0.0,0,-61,34,95,43,True,0,,,,,,1,545
23,0,0,0,0,0.0,488,231,0,0,0.0,0.0,2021-02-15T20:00:00Z,0,5,0,0,0,0,24,0,5888,0,2,0.0,0,-73,48,121,43,False,0,,,,,,1,545
24,0,0,0,0,0.0,488,245,0,0,0.0,0.0,2021-02-21T19:00:00Z,0,13,0,0,0,0,25,0,5881,1,3,0.0,0,-38,44,82,43,False,0,,,,,,1,545
25,0,0,0,0,0.0,488,255,0,0,0.0,0.0,2021-02-27T20:00:00Z,0,20,0,0,0,0,26,0,5868,1,1,0.0,0,-40,78,118,43,True,0,,,,,,1,545
26,0,0,0,0,0.0,488,267,0,0,0.0,0.0,2021-03-07T12:00:00Z,0,18,0,0,0,0,27,0,5855,0,0,0.0,0,-41,41,82,43,False,0,,,,,,1,545
27,0,0,0,0,0.0,488,276,0,0,0.0,0.0,2021-03-12T20:00:00Z,0,2,0,0,0,0,28,0,5884,1,1,0.0,0,2,46,44,43,True,0,,,,,,1,545
28,0,0,0,0,0.0,488,279,0,0,0.0,0.0,2021-03-20T20:00:00Z,0,3,0,0,0,0,29,0,6066,0,3,0.0,0,36,97,61,43,False,0,,,,,,1,545
29,0,0,0,0,0.0,488,296,0,0,0.0,0.0,2021-04-04T13:05:00Z,0,17,0,0,0,0,30,0,5908,2,2,0.0,0,-50,23,73,43,True,0,,,,,,1,545
30,0,0,0,0,0.0,488,300,0,0,0.0,0.0,2021-04-11T11:00:00Z,0,4,0,0,0,0,31,0,5889,2,1,0.0,0,-29,20,49,43,False,0,,,,,,1,545
31,0,0,0,0,0.0,488,316,0,0,0.0,0.0,2021-04-17T11:30:00Z,0,19,0,0,0,0,32,0,5911,2,3,0.0,0,8,43,35,43,True,0,,,,,,1,545
32,0,0,0,0,0.0,488,324,0,0,0.0,0.0,2021-04-24T11:30:00Z,0,11,0,0,0,0,33,0,5937,1,1,0.0,0,0,57,57,43,False,0,,,,,,1,545
33,0,0,0,0,0.0,488,335,0,0,0.0,0.0,2021-05-02T13:00:00Z,0,1,0,0,0,0,34,0,5900,2,0,0.0,0,-45,21,66,43,True,0,,,,,,1,545
34,0,0,0,0,0.0,488,343,0,0,0.0,0.0,2021-05-07T19:00:00Z,0,9,0,0,0,0,35,0,5923,4,2,0.0,0,7,58,51,43,False,0,,,,,,1,545
35,0,0,0,0,0.0,488,356,0,0,0.0,0.0,2021-05-14T19:00:00Z,0,12,0,0,0,0,36,0,5947,4,3,0.0,0,12,64,52,43,True,0,,,,,,1,545
36,0,0,0,0,0.0,488,365,0,0,0.0,0.0,2021-05-19T17:00:00Z,0,15,0,0,0,0,37,0,5957,0,1,0.0,0,0,67,67,43,True,0,,,,,,1,545
37,0,0,0,0,0.0,488,371,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,8,0,0,0,0,38,0,6492,2,0,0.0,0,466,639,173,43,False,0,,,,,,1,545
38,0,0,0,0,0.0,514,9,0,0,0.0,0.0,2021-08-15T13:00:00Z,0,19,0,0,0,0,1,0,12284,4,2,0.0,0,0,0,0,40,True,0,,,,,,1,545
39,0,0,0,0,0.0,514,11,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,2,0,0,0,0,2,0,17158,0,2,0.0,0,1268,1999,731,40,False,0,,,,,,1,545
40,0,0,0,0,0.0,514,25,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,16,0,0,0,0,3,0,20262,2,2,0.0,0,1794,3137,1343,40,True,0,,,,,,1,545
41,0,0,0,0,0.0,514,38,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,13,0,0,0,0,4,0,28166,1,4,0.0,0,6100,10255,4155,40,False,0,,,,,,1,545
42,0,0,0,0,0.0,514,46,0,0,0.0,0.0,2021-09-17T19:00:00Z,0,10,0,0,0,0,5,0,30260,1,1,0.0,0,1731,3194,1463,40,True,0,,,,,,1,545
43,0,0,0,0,0.0,514,60,0,0,0.0,0.0,2021-09-25T14:00:00Z,0,18,0,0,0,0,6,0,29626,1,1,0.0,0,-837,792,1629,40,False,0,,,,,,1,545
44,0,0,0,0,0.0,514,70,0,0,0.0,0.0,2021-10-02T14:00:00Z,0,20,0,0,0,0,7,0,29072,1,2,0.0,0,-738,426,1164,40,False,0,,,,,,1,545
45,0,0,0,0,0.0,514,77,0,0,0.0,0.0,2021-10-17T15:30:00Z,0,17,0,0,0,0,8,0,28484,3,2,0.0,0,-788,483,1271,40,True,0,,,,,,1,545
46,0,0,0,0,0.0,514,85,0,0,0.0,0.0,2021-10-23T14:00:00Z,0,7,0,0,0,0,9,0,28273,1,1,0.0,0,-353,356,709,40,False,0,,,,,,1,545
47,0,0,0,0,0.0,514,96,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,6,0,0,0,0,10,0,27919,3,0,0.0,0,-517,332,849,40,True,0,,,,,,1,545
48,0,0,0,0,0.0,514,103,0,0,0.0,0.0,2021-11-06T17:30:00Z,0,4,0,0,0,0,11,0,27571,1,1,0.0,0,-469,144,613,40,False,0,,,,,,1,545
49,0,0,0,0,0.0,514,116,0,0,0.0,0.0,2021-11-20T15:00:00Z,0,3,0,0,0,0,12,0,26964,3,3,0.0,0,-733,403,1136,40,True,0,,,,,,1,545
50,0,0,0,0,0.0,514,121,0,0,0.0,0.0,2021-11-27T12:30:00Z,0,1,0,0,0,0,13,0,27557,0,2,0.0,0,490,1085,595,40,False,0,,,,,,1,545
51,0,0,0,0,0.0,514,138,0,0,0.0,0.0,2021-11-30T19:30:00Z,0,15,0,0,0,0,14,0,27183,1,1,0.0,0,-445,248,693,40,True,0,,,,,,1,545
52,0,0,0,0,0.0,514,145,0,0,0.0,0.0,2021-12-04T15:00:00Z,0,5,0,0,0,0,15,0,27820,0,1,0.0,0,561,1234,673,40,True,0,,,,,,1,545
53,0,0,0,0,0.0,514,157,0,0,0.0,0.0,2021-12-12T14:00:00Z,0,9,0,0,0,0,16,0,26478,0,4,0.0,0,-1362,174,1536,40,False,0,,,,,,1,545
54,0,0,0,0,0.0,514,169,0,0,0.0,0.0,2021-12-16T20:00:00Z,0,11,0,0,0,0,17,0,26205,1,3,0.0,0,-301,265,566,40,False,0,,,,,,1,545
55,0,0,0,0,0.0,514,175,0,0,0.0,0.0,2021-12-19T14:00:00Z,0,12,0,0,0,0,18,0,30266,4,0,0.0,0,1960,2640,680,40,True,0,,,,,,1,545
56,0,0,0,0,0.0,514,186,0,0,0.0,0.0,2021-12-27T20:00:00Z,0,13,0,0,0,0,19,0,26069,1,1,0.0,0,-1954,177,2131,40,True,0,,,,,,1,545
57,0,0,0,0,0.0,514,216,0,0,0.0,0.0,2022-01-15T15:00:00Z,0,18,0,0,0,0,22,0,24051,1,1,0.0,0,-725,329,1054,40,True,0,,,,,,1,545
58,0,0,0,0,0.0,514,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,10,0,0,0,0,23,0,23970,1,0,0.0,0,-475,181,656,40,False,0,,,,,,1,545
59,0,0,0,0,0.0,514,239,0,0,0.0,0.0,2022-02-08T19:45:00Z,0,8,0,0,0,0,24,0,23724,1,3,0.0,0,-330,414,744,40,True,0,,,,,,1,545
60,0,0,0,0,0.0,514,247,0,0,0.0,0.0,2022-02-13T14:00:00Z,0,2,0,0,0,0,25,0,23746,0,1,0.0,0,-197,601,798,39,True,0,,,,,,1,545
61,0,0,0,0,0.0,514,259,0,0,0.0,0.0,2022-02-19T12:30:00Z,0,19,0,0,0,0,26,0,27746,1,1,0.0,0,1212,1982,770,39,False,0,,,,,,1,545
62,0,0,0,0,0.0,514,262,0,0,0.0,0.0,2022-02-26T15:00:00Z,0,3,0,0,0,0,27,0,33631,2,0,0.0,0,824,1454,630,39,False,0,,,,,,1,545
63,0,0,0,0,0.0,514,276,0,0,0.0,0.0,2022-03-05T15:00:00Z,0,4,0,0,0,0,28,0,26768,1,2,0.0,0,358,1752,1394,39,True,0,,,,,,1,545
64,0,0,0,0,0.0,514,209,0,0,0.0,0.0,2022-03-10T19:30:00Z,0,16,0,0,0,0,28,0,26768,2,1,0.0,0,358,1752,1394,39,False,0,,,,,,1,545
65,0,0,0,0,0.0,514,284,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,6,0,0,0,0,29,0,33148,0,1,0.0,0,4609,5370,761,39,False,0,,,,,,1,545
66,0,0,0,0,0.0,514,195,0,0,0.0,0.0,2022-03-17T19:45:00Z,0,8,0,0,0,0,29,0,33148,0,1,0.0,0,4609,5370,761,39,False,0,,,,,,1,545
67,0,0,0,0,0.0,514,308,0,0,0.0,0.0,2022-04-03T15:30:00Z,0,17,0,0,0,0,31,0,29513,1,5,0.0,0,438,1490,1052,39,False,0,,,,,,1,545
68,0,0,0,0,0.0,514,317,0,0,0.0,0.0,2022-04-08T19:00:00Z,0,20,0,0,0,0,32,0,30339,0,1,0.0,0,794,1260,466,39,True,0,,,,,,1,545
69,0,0,0,0,0.0,514,325,0,0,0.0,0.0,2022-04-17T13:15:00Z,0,9,0,0,0,0,33,0,30211,1,2,0.0,0,-515,785,1300,39,True,0,,,,,,1,545
70,0,0,0,0,0.0,514,296,0,0,0.0,0.0,2022-04-20T18:45:00Z,0,7,0,0,0,0,33,0,30211,0,1,0.0,0,-515,785,1300,39,True,0,,,,,,1,545
71,0,0,0,0,0.0,514,340,0,0,0.0,0.0,2022-04-23T14:00:00Z,0,15,0,0,0,0,34,0,30817,3,0,0.0,0,625,1236,611,39,False,0,,,,,,1,545
72,0,0,0,0,0.0,514,345,0,0,0.0,0.0,2022-04-30T11:30:00Z,0,11,0,0,0,0,35,0,30952,1,0,0.0,0,329,959,630,39,True,0,,,,,,1,545
73,0,0,0,0,0.0,514,359,0,0,0.0,0.0,2022-05-08T15:30:00Z,0,12,0,0,0,0,36,0,31787,0,5,0.0,0,-306,1086,1392,39,False,0,,,,,,1,545
74,0,0,0,0,0.0,514,365,0,0,0.0,0.0,2022-05-16T19:00:00Z,0,1,0,0,0,0,37,0,32617,0,2,0.0,0,240,907,667,39,True,0,,,,,,1,545
75,0,0,0,0,0.0,514,374,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,5,0,0,0,0,38,0,33024,2,1,0.0,0,812,1484,672,39,False,0,,,,,,1,545
76,0,0,0,0,0.0,776,374,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,6,0,0,0,0,38,0,0,1,1,0.0,0,0,0,0,40,False,0,0.0,0.0,0.0,0.0,0.0,1,545
77,0,0,11,0,12.0,545,20,4,0,3.4,13.8,2023-08-19T14:00:00Z,86,5,0,0,0,0,2,0,38518,4,1,8.0,0,5422,8143,2721,45,True,0,0.07,0.28,0.21,2.27,1.0,1,545
78,0,0,-3,0,11.6,545,27,0,0,1.6,2.4,2023-08-26T14:00:00Z,45,9,0,0,0,0,3,0,38809,1,0,2.0,1,-1414,3936,5350,45,False,0,0.02,0.02,0.00,0.58,0.0,1,545
79,0,0,5,0,3.5,545,36,2,0,1.9,13.8,2023-09-03T13:00:00Z,81,8,0,0,0,0,4,0,37156,2,3,2.0,0,-2807,1639,4446,45,False,1,0.04,0.04,0.00,1.89,1.0,1,545
80,0,0,12,0,0.9,545,50,1,0,1.8,15.4,2023-09-16T11:30:00Z,64,11,0,0,0,0,5,0,35531,3,1,2.0,2,-2733,1416,4149,45,True,0,0.05,0.05,0.00,1.65,1.0,1,545
81,0,0,3,0,2.8,545,58,0,0,1.6,11.6,2023-09-23T14:00:00Z,45,12,0,0,0,0,6,0,36146,1,1,2.0,1,-130,3684,3814,45,False,0,0.00,0.00,0.00,0.53,1.0,1,545
82,0,0,4,0,1.1,545,70,1,0,0.7,6.0,2023-09-30T14:00:00Z,73,13,0,0,0,0,7,0,33876,1,2,0.0,2,-2327,1307,3634,45,True,0,0.01,0.01,0.00,0.72,1.0,1,545
83,0,0,2,0,0.8,545,80,0,0,1.1,6.0,2023-10-08T13:00:00Z,45,2,0,0,0,0,8,0,35810,1,1,4.0,1,1055,3135,2080,45,True,0,0.00,0.17,0.17,0.55,1.0,1,545
84,0,0,16,0,26.7,545,82,1,0,4.7,11.6,2023-10-21T14:00:00Z,90,3,0,0,0,0,9,0,33029,2,1,9.0,2,-2840,1160,4000,45,False,0,0.14,0.19,0.05,0.61,1.0,1,545
85,0,0,7,0,2.6,545,100,2,0,2.6,20.4,2023-10-28T16:30:00Z,90,15,0,0,0,0,10,0,33379,2,2,3.0,0,-48,1585,1633,45,True,1,0.03,0.06,0.03,2.17,1.0,1,545
86,0,0,13,0,15.7,545,109,2,0,3.5,13.2,2023-11-04T15:00:00Z,90,17,0,0,0,0,11,0,41595,1,2,6.0,1,6675,8348,1673,45,False,0,0.26,0.83,0.57,1.06,1.0,1,545
87,0,0,17,0,51.3,545,120,1,0,8.7,22.2,2023-11-11T12:30:00Z,86,18,0,0,0,0,12,0,40978,1,2,13.0,1,-161,2820,2981,45,True,1,0.19,0.29,0.10,0.50,1.0,1,545
