,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,position,player
13,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,140,0.0,0,0,0.0,8006.0,0.0,0.0,2016-12-03T17:30:00Z,03 Dec 17:30,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0,0.0,0,14,0,4003,0.0,0.0,0.0,5,1,0.0,0,-53,24,77,44,True,0.0,0,,,,,,3,198
14,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,146,0.0,0,0,0.0,8611.0,0.0,0.0,2016-12-11T16:30:00Z,11 Dec 16:30,0.0,0.0,0,0.0,0.0,9,0,0.0,0,0,0.0,0,15,0,3977,0.0,0.0,0.0,2,2,0.0,0,-34,34,68,44,False,0.0,0,,,,,,3,198
15,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,154,0.0,0,0,0.0,9221.0,0.0,0.0,2016-12-14T19:45:00Z,14 Dec 19:45,0.0,0.0,0,0.0,0.0,3,0,0.0,0,0,0.0,0,16,0,3965,0.0,0.0,0.0,0,1,0.0,0,-14,15,29,44,True,0.0,0,,,,,,3,198
16,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,170,0.0,0,0,0.0,9835.0,0.0,0.0,2016-12-17T15:00:00Z,17 Dec 15:00,0.0,0.0,0,0.0,0.0,7,0,0.0,0,0,0.0,0,17,0,3932,0.0,0.0,0.0,0,1,0.0,0,-34,10,44,44,True,0.0,0,,,,,,3,198
17,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,179,0.0,0,0,0.0,10451.0,0.0,0.0,2016-12-26T15:00:00Z,26 Dec 15:00,0.0,0.0,0,0.0,0.0,16,0,0.0,0,0,0.0,0,18,0,3882,0.0,0.0,0.0,4,1,0.0,0,-54,11,65,44,False,0.0,0,,,,,,3,198
18,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,185,0.0,0,0,0.0,11069.0,0.0,0.0,2016-12-31T15:00:00Z,31 Dec 15:00,0.0,0.0,0,0.0,0.0,8,0,0.0,0,0,0.0,0,19,0,3858,0.0,0.0,0.0,0,1,0.0,0,-26,12,38,44,False,0.0,0,,,,,,3,198
19,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,200,0.0,0,0,0.0,11691.0,0.0,0.0,2017-01-02T17:15:00Z,02 Jan 17:15,0.0,0.0,0,0.0,0.0,11,0,0.0,0,0,0.0,0,20,0,3814,0.0,0.0,0.0,2,0,0.0,0,-45,9,54,44,True,0.0,0,,,,,,3,198
20,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,210,0.0,0,0,0.0,12315.0,0.0,0.0,2017-01-14T15:00:00Z,14 Jan 15:00,0.0,0.0,0,0.0,0.0,5,0,0.0,0,0,0.0,0,21,0,3770,0.0,0.0,0.0,0,3,0.0,0,-49,27,76,44,True,0.0,0,,,,,,3,198
21,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,217,0.0,0,0,0.0,12946.0,0.0,0.0,2017-01-21T15:00:00Z,21 Jan 15:00,0.0,0.0,0,0.0,0.0,12,0,0.0,0,0,0.0,0,22,0,3753,0.0,0.0,0.0,3,1,0.0,0,-24,20,44,44,False,0.0,0,,,,,,3,198
22,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,227,0.0,0,0,0.0,13580.0,0.0,0.0,2017-02-01T19:45:00Z,01 Feb 19:45,0.0,0.0,0,0.0,0.0,10,0,0.0,0,0,0.0,0,23,0,3740,0.0,0.0,0.0,4,0,0.0,0,-15,31,46,44,True,0.0,0,,,,,,3,198
23,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,237,0.0,0,0,0.0,14223.0,0.0,0.0,2017-02-04T15:00:00Z,04 Feb 15:00,0.0,0.0,0,0.0,0.0,13,0,0.0,0,0,0.0,0,24,0,3727,0.0,0.0,0.0,3,1,0.0,0,-15,20,35,44,False,0.0,0,,,,,,3,198
24,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,250,0.0,0,0,0.0,14872.0,0.0,0.0,2017-02-11T15:00:00Z,11 Feb 15:00,0.0,0.0,0,0.0,0.0,19,0,0.0,0,0,0.0,0,25,0,3716,0.0,0.0,0.0,2,2,0.0,0,-13,30,43,44,True,0.0,0,,,,,,3,198
25,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,259,0.0,0,0,0.0,15423.0,0.0,0.0,2017-02-25T17:30:00Z,25 Feb 17:30,0.0,0.0,0,0.0,0.0,18,0,0.0,0,0,0.0,0,26,0,3689,0.0,0.0,0.0,1,1,0.0,0,-30,19,49,44,False,0.0,0,,,,,,3,198
26,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,270,0.0,0,0,0.0,16098.0,0.0,0.0,2017-03-06T20:00:00Z,06 Mar 20:00,0.0,0.0,0,0.0,0.0,4,0,0.0,0,0,0.0,0,27,0,3688,0.0,0.0,0.0,2,1,0.0,0,-3,20,23,44,True,0.0,0,,,,,,3,198
27,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,272,0.0,0,0,0.0,16476.0,0.0,0.0,2017-03-11T15:00:00Z,11 Mar 15:00,0.0,0.0,0,0.0,0.0,2,0,0.0,0,0,0.0,0,28,0,3680,0.0,0.0,0.0,2,3,0.0,0,-9,18,27,44,False,0.0,0,,,,,,3,198
28,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,290,0.0,0,0,0.0,17019.0,0.0,0.0,2017-03-18T15:00:00Z,18 Mar 15:00,0.0,0.0,0,0.0,0.0,8,0,0.0,0,0,0.0,0,29,0,3666,0.0,0.0,0.0,3,2,0.0,0,-15,12,27,44,True,0.0,0,,,,,,3,198
29,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,294,0.0,0,0,0.0,17673.0,0.0,0.0,2017-04-01T14:00:00Z,01 Apr 15:00,0.0,0.0,0,0.0,0.0,7,0,0.0,0,0,0.0,0,30,0,3665,0.0,0.0,0.0,1,2,0.0,0,-3,19,22,44,False,0.0,0,,,,,,3,198
30,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,301,0.0,0,0,0.0,18330.0,0.0,0.0,2017-04-05T18:45:00Z,05 Apr 19:45,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0,0.0,0,31,0,3662,0.0,0.0,0.0,0,3,0.0,0,-4,12,16,44,False,0.0,0,,,,,,3,198
31,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,320,0.0,0,0,0.0,18991.0,0.0,0.0,2017-04-08T14:00:00Z,08 Apr 15:00,0.0,0.0,0,0.0,0.0,16,0,0.0,0,0,0.0,0,32,0,3655,0.0,0.0,0.0,0,1,0.0,0,-8,17,25,44,True,0.0,0,,,,,,3,198
32,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,327,0.0,0,0,0.0,19653.0,0.0,0.0,2017-04-15T14:00:00Z,15 Apr 15:00,0.0,0.0,0,0.0,0.0,15,0,0.0,0,0,0.0,0,33,0,3659,0.0,0.0,0.0,2,2,0.0,0,1,13,12,44,False,0.0,0,,,,,,3,198
33,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,340,0.0,0,0,0.0,20369.0,0.0,0.0,2017-04-22T14:00:00Z,22 Apr 15:00,0.0,0.0,0,0.0,0.0,6,0,0.0,0,0,0.0,0,34,0,3647,0.0,0.0,0.0,0,0,0.0,0,-12,14,26,44,True,0.0,0,,,,,,3,198
34,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,346,0.0,0,0,0.0,21056.0,0.0,0.0,2017-04-29T14:00:00Z,29 Apr 15:00,0.0,0.0,0,0.0,0.0,14,0,0.0,0,0,0.0,0,35,0,3638,0.0,0.0,0.0,0,0,0.0,0,-10,21,31,44,False,0.0,0,,,,,,3,198
35,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,360,0.0,0,0,0.0,21771.0,0.0,0.0,2017-05-05T19:00:00Z,05 May 20:00,0.0,0.0,0,0.0,0.0,17,0,0.0,0,0,0.0,0,36,0,3632,0.0,0.0,0.0,0,1,0.0,0,-7,14,21,44,True,0.0,0,,,,,,3,198
36,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,370,0.0,0,0,0.0,22696.0,0.0,0.0,2017-05-14T13:15:00Z,14 May 14:15,0.0,0.0,0,0.0,0.0,9,0,0.0,0,0,0.0,0,37,0,3627,0.0,0.0,0.0,4,0,0.0,0,-5,21,26,44,True,0.0,0,,,,,,3,198
37,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,372,0.0,0,0,0.0,23468.0,0.0,0.0,2017-05-21T14:00:00Z,21 May 15:00,0.0,0.0,0,0.0,0.0,3,0,0.0,0,0,0.0,0,38,0,3668,0.0,0.0,0.0,2,1,0.0,0,39,81,42,43,False,0.0,0,,,,,,3,198
38,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,597,0.0,0.0,224,0.0,0,0,0.0,12962.0,0.0,0.0,2018-01-13T15:00:00Z,13 Jan 15:00,0.0,0.0,0,0.0,0.0,8,0,0.0,0,0,0.0,0,23,0,0,0.0,0.0,0.0,4,1,0.0,0,0,0,0,45,False,0.0,0,,,,,,3,198
39,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,597,0.0,0.0,240,0.0,0,0,0.0,13560.0,0.0,0.0,2018-01-20T15:00:00Z,20 Jan 15:00,0.0,0.0,0,0.0,0.0,2,0,0.0,0,0,0.0,0,24,0,140,0.0,0.0,0.0,1,1,0.0,0,91,133,42,45,True,0.0,0,,,,,,3,198
40,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,597,0.0,0.0,243,0.0,0,0,0.0,14163.0,0.0,0.0,2018-01-30T19:45:00Z,30 Jan 19:45,0.0,0.0,0,0.0,0.0,6,0,0.0,0,0,0.0,0,25,0,261,0.0,0.0,0.0,1,1,0.0,0,61,107,46,45,True,0.0,0,,,,,,3,198
41,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,597,0.0,0.0,253,0.0,0,0,0.0,14776.0,0.0,0.0,2018-02-03T15:00:00Z,03 Feb 15:00,0.0,0.0,0,0.0,0.0,3,0,0.0,0,0,0.0,0,26,0,352,0.0,0.0,0.0,1,3,0.0,0,63,104,41,45,False,0.0,0,,,,,,3,198
42,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,597,0.0,0.0,270,0.0,0,0,0.0,15401.0,0.0,0.0,2018-02-10T15:00:00Z,10 Feb 15:00,0.0,0.0,0,0.0,0.0,18,0,0.0,0,0,0.0,0,27,0,433,0.0,0.0,0.0,0,2,0.0,0,47,105,58,45,True,0.0,0,,,,,,3,198
43,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,597,0.0,0.0,277,0.0,0,0,0.0,16028.0,0.0,0.0,2018-02-24T15:00:00Z,24 Feb 15:00,0.0,0.0,0,0.0,0.0,10,0,0.0,0,0,0.0,0,28,0,570,0.0,0.0,0.0,1,4,0.0,0,69,127,58,45,False,0.0,0,,,,,,3,198
44,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,597,0.0,0.0,288,0.0,0,0,0.0,16658.0,0.0,0.0,2018-03-03T15:00:00Z,03 Mar 15:00,0.0,0.0,0,0.0,0.0,16,0,0.0,0,0,0.0,0,29,0,636,0.0,0.0,0.0,1,4,0.0,0,25,69,44,45,False,0.0,0,,,,,,3,198
45,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,597,0.0,0.0,300,0.0,0,0,0.0,17291.0,0.0,0.0,2018-03-10T15:00:00Z,10 Mar 15:00,0.0,0.0,0,0.0,0.0,4,0,0.0,0,0,0.0,0,30,0,608,0.0,0.0,0.0,3,0,0.0,0,-21,33,54,45,True,0.0,0,,,,,,3,198
46,0,2.0,0.0,0.0,0,4,0,2.0,2.0,0.3,0.0,0.0,597,0.0,0.0,320,0.0,0,0,0.3,18192.0,2.2,0.0,2018-03-31T14:00:00Z,31 Mar 15:00,0.0,0.0,1,0.0,0.0,14,0,0.0,0,0,1.0,0,32,0,646,0.0,0.0,0.0,0,3,0.0,1,6,39,33,45,True,0.0,0,,,,,,3,198
47,0,2.0,0.0,0.0,0,3,0,1.0,1.0,0.3,0.0,0.0,597,0.0,0.0,324,0.0,0,0,0.5,18829.0,5.0,0.0,2018-04-08T15:30:00Z,08 Apr 16:30,0.0,0.0,5,0.0,0.0,5,0,0.0,0,0,0.0,0,33,0,646,0.0,0.0,0.0,1,1,0.0,1,-11,16,27,45,False,0.0,0,,,,,,3,198
48,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,597,0.0,0.0,340,0.0,0,0,0.0,19692.0,0.0,0.0,2018-04-16T19:00:00Z,16 Apr 20:00,0.0,0.0,0,0.0,0.0,15,0,0.0,0,0,0.0,0,34,0,651,0.0,0.0,0.0,1,1,0.0,0,-3,21,24,45,True,0.0,0,,,,,,3,198
49,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,597,0.0,0.0,341,0.0,0,0,0.0,20122.0,0.0,0.0,2018-04-22T12:30:00Z,22 Apr 13:30,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0,0.0,0,35,0,654,0.0,0.0,0.0,1,4,0.0,0,-8,7,15,45,False,0.0,0,,,,,,3,198
50,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,597,0.0,0.0,360,0.0,0,0,0.0,20754.0,0.0,0.0,2018-04-29T13:15:00Z,29 Apr 14:15,0.0,0.0,0,0.0,0.0,11,0,0.0,0,0,0.0,0,36,0,656,0.0,0.0,0.0,4,1,0.0,0,3,11,8,45,True,0.0,0,,,,,,3,198
51,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,597,0.0,0.0,366,0.0,0,0,0.0,21748.0,0.0,0.0,2018-05-05T14:00:00Z,05 May 15:00,0.0,0.0,0,0.0,0.0,9,0,0.0,0,0,0.0,0,37,0,663,0.0,0.0,0.0,2,0,0.0,0,-1,15,16,45,False,0.0,0,,,,,,3,198
52,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,597,0.0,0.0,310,0.0,0,0,0.0,21747.0,0.0,0.0,2018-05-10T18:45:00Z,10 May 19:45,0.0,0.0,0,0.0,0.0,12,0,0.0,0,0,0.0,0,37,0,663,0.0,0.0,0.0,0,0,0.0,0,-1,15,16,45,True,0.0,0,,,,,,3,198
53,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,597,0.0,0.0,380,0.0,0,0,0.0,22418.0,0.0,0.0,2018-05-13T14:00:00Z,13 May 15:00,0.0,0.0,0,0.0,0.0,7,0,0.0,0,0,0.0,0,38,0,663,0.0,0.0,0.0,1,3,0.0,0,-1,9,10,45,True,0.0,0,,,,,,3,198
54,0,,,,0,0,0,,,0.0,,,198,,,19,,0,0,0.0,,0.0,,2023-08-20T15:30:00Z,,,,0,,,19,0,,0,0,,0,2,0,51606,,,,1,3,0.0,0,-5513,3408,8921,50,False,,0,0.0,0.00,0.00,0.00,0.00,3,198
55,0,,,,0,0,0,,,0.0,,,198,,,26,,0,0,0.0,,0.0,,2023-08-25T19:00:00Z,,,,0,,,12,0,,0,0,,0,3,0,49481,,,,0,3,0.0,0,-5003,3474,8477,50,True,,0,0.0,0.00,0.00,0.00,0.00,3,198
56,0,,,,0,0,0,,,0.0,,,198,,,35,,0,0,0.0,,0.0,,2023-09-02T14:00:00Z,,,,0,,,16,0,,0,0,,0,4,0,45982,,,,1,0,0.0,0,-5354,2966,8320,49,True,,0,0.0,0.00,0.00,0.00,0.00,3,198
57,0,,,,0,0,0,,,0.0,,,198,,,42,,0,0,0.0,,0.0,,2023-09-17T13:00:00Z,,,,0,,,3,0,,0,0,,0,5,0,43821,,,,0,0,0.0,0,-4234,1778,6012,49,False,,0,0.0,0.00,0.00,0.00,0.00,3,198
58,0,,,,0,0,0,,,0.0,,,198,,,55,,0,0,0.0,,0.0,,2023-09-24T13:00:00Z,,,,0,,,2,0,,0,0,,0,6,0,40910,,,,1,0,0.0,0,-3362,620,3982,48,True,,0,0.0,0.00,0.00,0.00,0.00,3,198
59,0,,,,0,24,1,,,2.2,,,198,,,64,,0,0,2.0,,17.4,,2023-10-02T19:00:00Z,,,,90,,,10,0,,0,0,,0,7,0,43579,,,,2,0,0.0,5,1687,4357,2670,48,False,,1,1.0,0.00,0.00,0.00,1.08,3,198
60,0,,,,0,12,0,,,13.4,,,198,,,73,,1,0,3.1,,17.2,,2023-10-07T14:00:00Z,,,,90,,,6,0,,0,0,,0,8,0,54650,,,,4,1,0.0,1,8686,11209,2523,48,False,,1,1.0,0.00,0.01,0.01,0.75,3,198
61,0,,,,0,8,0,,,1.1,,,198,,,84,,2,0,2.2,,18.6,,2023-10-21T16:30:00Z,,,,90,,,1,0,,0,0,,0,9,0,50764,,,,2,2,2.0,0,-2918,2238,5156,48,True,,1,1.0,0.00,0.12,0.12,1.06,3,198
62,0,,,,0,13,0,,,22.2,,,198,,,95,,1,0,6.9,,19.2,,2023-10-28T11:30:00Z,,,,80,,,4,0,,0,0,,0,10,0,56398,,,,2,0,28.0,2,4452,7518,3066,48,True,,0,1.0,0.59,0.04,0.63,0.53,3,198
63,0,,,,0,11,0,,,12.7,,,198,,,110,,0,0,4.7,,13.4,,2023-11-06T20:00:00Z,,,,45,,,18,0,,0,0,,0,11,0,55123,,,,4,1,21.0,1,-1509,2900,4409,48,False,,0,0.0,0.24,0.02,0.26,0.79,3,198
64,0,,,,0,9,0,,,11.2,,,198,,,115,,4,0,2.4,,13.2,,2023-11-12T16:30:00Z,,,,90,,,13,0,,0,0,,0,12,0,55840,,,,4,4,0.0,-1,91,3095,3004,48,True,,1,1.0,0.00,0.01,0.01,2.90,3,198
65,0,,,,0,8,0,,,11.4,,,198,,,127,,4,0,2.3,,12.0,,2023-11-25T15:00:00Z,,,,90,,,15,0,,0,0,,0,13,0,60130,,,,1,4,0.0,-1,3100,6384,3284,48,False,,1,1.0,0.00,0.01,0.01,2.28,3,198
66,0,,,,0,0,0,,,0.0,,,198,,,135,,0,0,0.0,,0.0,,2023-12-03T14:00:00Z,,,,0,,,5,0,,0,0,,0,14,0,52052,,,,2,3,0.0,0,-7851,367,8218,48,True,,0,0.0,0.00,0.00,0.00,0.00,3,198
67,0,,,,0,3,0,,,1.3,,,198,,,150,,1,0,1.7,,15.2,,2023-12-06T20:15:00Z,,,,45,,,14,0,,0,0,,0,15,0,51404,,,,1,2,0.0,1,-981,698,1679,48,False,,0,1.0,0.00,0.00,0.00,2.83,3,198
68,0,,,,0,16,0,,,16.8,,,198,,,154,,1,0,4.6,,22.2,,2023-12-10T14:00:00Z,,,,83,,,9,0,,0,0,,0,16,0,52667,,,,0,2,7.0,2,923,2133,1210,48,False,,0,1.0,0.02,0.05,0.07,1.01,3,198
69,0,,,,0,0,0,,,0.0,,,198,,,165,,0,0,0.0,,0.0,,2023-12-16T15:00:00Z,,,,0,,,17,0,,0,0,,0,17,0,50516,,,,0,2,0.0,0,-2156,1556,3712,48,True,,0,0.0,0.00,0.00,0.00,0.00,3,198
70,0,,,,0,0,0,,,0.0,,,198,,,180,,0,0,0.0,,0.0,,2023-12-24T13:00:00Z,,,,0,,,20,0,,0,0,,0,18,0,46396,,,,1,2,0.0,0,-4110,42,4152,48,False,,0,0.0,0.00,0.00,0.00,0.00,3,198
71,0,,,,0,0,0,,,0.0,,,198,,,186,,0,0,0.0,,0.0,,2023-12-27T19:30:00Z,,,,0,,,8,0,,0,0,,0,19,0,44705,,,,1,2,0.0,0,-1877,28,1905,48,True,,0,0.0,0.00,0.00,0.00,0.00,3,198
72,0,,,,0,0,0,,,0.0,,,198,,,195,,0,0,0.0,,0.0,,2023-12-30T12:30:00Z,,,,0,,,12,0,,0,0,,0,20,0,42980,,,,3,2,0.0,0,-1745,36,1781,48,False,,0,0.0,0.00,0.00,0.00,0.00,3,198
