,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,position,player
0,0,0,0,0,0.0,219,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2022-08-06T11:30:00Z,0,12,0,0,0,0,1,0,96347,0,2,2,0.0,0,0,0,0,45,True,0,4,375
1,0,0,2,0,0.0,219,0.0,0.0,0.0,0.0,20,0,0,0.0,0.0,2022-08-13T14:00:00Z,7,20,0,0,0,0,2,0,103635,0,0,0,0.0,1,-4908,7968,12876,45,False,0,4,375
2,1,0,17,0,12.8,219,0.03,0.28,0.25,1.8,24,2,0,6.3,8.4,2022-08-20T14:00:00Z,76,4,0,0,0,0,3,0,120797,1,2,3,42.0,5,6206,23590,17384,45,True,0,4,375
3,0,0,3,0,0.0,219,0.0,0.0,0.0,0.0,31,0,0,0.4,0.0,2022-08-27T16:30:00Z,2,1,0,0,0,0,4,0,231895,0,1,2,4.0,1,86643,120680,34037,45,False,0,4,375
4,0,0,0,0,0.0,219,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2022-08-30T18:30:00Z,0,5,0,0,0,0,5,0,312361,0,1,2,0.0,0,66830,102430,35600,45,True,0,4,375
5,0,0,0,0,0.0,219,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,18,0,0,0,0,6,0,311599,0,1,2,0.0,0,-4406,54666,59072,45,False,0,4,375
6,0,0,0,0,0.0,219,0.0,0.0,0.0,0.0,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,16,0,0,0,0,8,0,192101,0,3,2,0.0,0,-59161,0,59161,45,False,0,4,375
7,0,0,0,0,0.0,219,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,15,0,0,0,0,9,0,172205,0,4,1,0.0,0,-36808,0,36808,45,True,0,4,375
8,0,0,0,0,0.0,219,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,19,0,0,0,0,10,0,150091,0,1,3,0.0,0,-22428,0,22428,45,False,0,4,375
9,0,0,0,0,0.0,219,0.0,0.0,0.0,0.0,103,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,3,0,0,0,0,11,0,137102,0,2,2,0.0,0,-13347,0,13347,45,True,0,4,375
