,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,position,player
0,0,44.0,0.0,0.0,0,14,0,0.0,44.0,15.7,0.0,0.0,312,0.0,0.0,7,0.0,0,0,3.1,312.0,6.2,1.0,2016-08-13T14:00:00Z,13 Aug 15:00,0.0,0.0,36,0.0,0.0,18,0,0.0,0,0,4.0,0,1,0,107510,0.0,2.0,1.0,1,1,9.0,1,0,0,0,45,True,0.0,0,,,,,,3,674
1,0,85.0,0.0,0.0,0,23,0,4.0,78.0,35.5,0.0,0.0,312,0.0,0.0,11,3.0,2,0,5.7,837.0,21.8,2.0,2016-08-19T19:00:00Z,19 Aug 20:00,0.0,0.0,90,0.0,2.0,11,0,0.0,0,0,10.0,0,2,0,104951,1.0,3.0,0.0,0,2,0.0,2,-5949,1880,7829,45,False,0.0,0,,,,,,3,674
2,0,67.0,0.0,0.0,0,17,0,5.0,60.0,6.2,1.0,0.0,312,0.0,0.0,26,0.0,1,0,3.8,1377.0,16.2,0.0,2016-08-27T14:00:00Z,27 Aug 15:00,0.0,0.0,81,0.0,0.0,15,0,0.0,0,0,8.0,0,3,0,108787,2.0,2.0,0.0,1,1,16.0,2,1294,9983,8689,45,True,0.0,0,,,,,,3,674
3,0,22.0,0.0,0.0,0,1,0,0.0,20.0,17.8,0.0,0.0,312,0.0,0.0,31,1.0,1,0,3.3,1927.0,8.4,1.0,2016-09-10T14:00:00Z,10 Sep 15:00,0.0,0.0,26,0.0,1.0,1,0,0.0,0,0,1.0,0,4,0,97023,0.0,0.0,0.0,1,2,7.0,0,-12724,5808,18532,45,False,0.0,1,,,,,,3,674
4,0,16.0,0.0,0.0,0,1,0,2.0,13.0,1.0,0.0,0.0,312,0.0,0.0,48,1.0,0,0,2.1,2508.0,2.4,0.0,2016-09-18T13:15:00Z,18 Sep 14:15,0.0,0.0,37,0.0,0.0,16,0,0.0,0,0,1.0,0,5,0,87192,2.0,0.0,0.0,0,1,18.0,1,-10103,1133,11236,45,True,0.0,0,,,,,,3,674
5,0,74.0,0.0,0.0,0,17,1,4.0,63.0,30.8,0.0,0.0,312,0.0,0.0,59,1.0,0,0,6.9,3092.0,15.6,2.0,2016-09-25T15:00:00Z,25 Sep 16:00,0.0,0.0,90,0.0,1.0,20,0,0.0,0,0,11.0,0,6,0,76330,0.0,1.0,2.0,3,0,23.0,3,-11152,2429,13581,44,False,0.0,0,,,,,,3,674
6,0,83.0,0.0,0.0,0,16,1,2.0,77.0,39.1,1.0,0.0,312,0.0,0.0,64,0.0,0,0,6.9,3678.0,23.0,2.0,2016-10-02T13:15:00Z,02 Oct 14:15,0.0,0.0,90,0.0,2.0,8,0,0.0,0,0,8.0,0,7,0,74174,4.0,0.0,0.0,0,0,7.0,3,-2379,2603,4982,44,False,0.0,0,,,,,,3,674
7,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,312,0.0,0.0,78,0.0,0,0,0.0,4267.0,0.0,0.0,2016-10-16T15:00:00Z,16 Oct 16:00,0.0,0.0,0,0.0,0.0,3,0,0.0,0,0,0.0,0,8,0,74496,0.0,0.0,0.0,1,3,0.0,0,-91,3935,4026,44,True,0.0,0,,,,,,3,674
8,0,16.0,0.0,0.0,0,6,0,2.0,15.0,1.2,1.0,0.0,312,0.0,0.0,88,0.0,0,0,1.2,4859.0,8.6,0.0,2016-10-23T12:30:00Z,23 Oct 13:30,0.0,0.0,24,0.0,0.0,10,0,0.0,0,0,4.0,0,9,0,69737,2.0,1.0,0.0,1,1,2.0,1,-4861,672,5533,44,False,0.0,0,,,,,,3,674
9,0,6.0,0.0,0.0,0,3,0,0.0,4.0,1.3,0.0,0.0,312,0.0,0.0,95,0.0,0,0,0.2,5453.0,0.6,0.0,2016-10-30T16:00:00Z,30 Oct 16:00,0.0,0.0,13,0.0,0.0,4,0,0.0,0,0,1.0,0,10,0,67806,0.0,0.0,0.0,2,0,0.0,1,-2112,1561,3673,43,True,0.0,0,,,,,,3,674
10,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,312,0.0,0.0,105,0.0,0,0,0.0,6051.0,0.0,0.0,2016-11-06T14:15:00Z,06 Nov 14:15,0.0,0.0,0,0.0,0.0,7,0,0.0,0,0,0.0,0,11,0,66614,0.0,0.0,0.0,1,2,0.0,0,-1482,2906,4388,43,False,0.0,0,,,,,,3,674
11,0,35.0,0.0,0.0,0,10,1,2.0,30.0,9.8,1.0,0.0,312,0.0,0.0,115,3.0,0,0,1.6,6650.0,3.8,0.0,2016-11-19T15:00:00Z,19 Nov 15:00,0.0,0.0,77,0.0,1.0,9,0,0.0,0,0,7.0,0,12,0,63114,4.0,1.0,0.0,0,0,2.0,3,-3652,1258,4910,43,True,0.0,0,,,,,,3,674
12,0,64.0,0.0,0.0,0,13,1,3.0,53.0,27.8,2.0,0.0,312,0.0,0.0,128,2.0,0,0,5.2,7251.0,8.2,2.0,2016-11-27T16:30:00Z,27 Nov 16:30,0.0,0.0,90,0.0,0.0,6,0,0.0,0,0,9.0,0,13,0,61794,3.0,2.0,4.0,0,1,16.0,3,-1409,1149,2558,43,True,0.0,0,,,,,,3,674
13,0,26.0,0.0,0.0,0,6,0,0.0,19.0,3.4,1.0,0.0,312,0.0,0.0,132,0.0,2,0,0.7,7855.0,0.0,0.0,2016-12-03T15:00:00Z,03 Dec 15:00,0.0,0.0,58,0.0,0.0,5,0,0.0,0,0,6.0,0,14,0,63290,1.0,1.0,1.0,0,3,4.0,1,1361,3052,1691,43,False,0.0,0,,,,,,3,674
14,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,312,0.0,0.0,150,0.0,0,0,0.0,8460.0,0.0,0.0,2016-12-11T14:15:00Z,11 Dec 14:15,0.0,0.0,0,0.0,0.0,12,0,0.0,0,0,0.0,0,15,0,62742,0.0,0.0,0.0,0,1,0.0,0,-694,2089,2783,43,True,0.0,0,,,,,,3,674
15,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,312,0.0,0.0,159,0.0,0,0,0.0,9070.0,0.0,0.0,2016-12-14T20:00:00Z,14 Dec 20:00,0.0,0.0,0,0.0,0.0,14,0,0.0,0,0,0.0,0,16,0,61596,0.0,0.0,0.0,0,0,0.0,0,-1210,473,1683,43,False,0.0,0,,,,,,3,674
16,0,71.0,0.0,0.0,0,17,0,4.0,58.0,21.0,1.0,0.0,312,0.0,0.0,161,2.0,1,0,4.9,9684.0,8.6,1.0,2016-12-18T13:30:00Z,18 Dec 13:30,0.0,0.0,90,0.0,0.0,2,0,0.0,0,0,17.0,0,17,0,60367,3.0,2.0,1.0,3,1,19.0,2,-1284,570,1854,43,False,0.0,0,,,,,,3,674
17,0,9.0,0.0,0.0,0,6,0,2.0,8.0,0.2,0.0,0.0,312,0.0,0.0,178,0.0,2,0,1.7,10300.0,9.6,0.0,2016-12-28T19:45:00Z,28 Dec 19:45,0.0,0.0,19,0.0,0.0,17,0,0.0,0,0,2.0,0,18,0,58954,2.0,2.0,0.0,4,1,7.0,1,-1495,679,2174,43,True,0.0,0,,,,,,3,674
18,0,47.0,0.0,0.0,0,5,0,1.0,40.0,14.7,0.0,0.0,312,0.0,0.0,188,0.0,2,0,3.5,10918.0,3.4,1.0,2016-12-31T15:00:00Z,31 Dec 15:00,0.0,0.0,51,0.0,0.0,19,0,0.0,0,0,2.0,0,19,0,58616,2.0,0.0,1.0,2,1,17.0,1,-401,941,1342,43,True,0.0,0,,,,,,3,674
19,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,312,0.0,0.0,193,0.0,0,0,0.0,11540.0,0.0,0.0,2017-01-02T15:00:00Z,02 Jan 15:00,0.0,0.0,0,0.0,0.0,6,0,0.0,0,0,0.0,0,20,0,57567,0.0,0.0,0.0,0,3,0.0,0,-1091,1195,2286,43,False,0.0,0,,,,,,3,674
20,0,56.0,0.0,0.0,0,20,0,3.0,52.0,41.5,3.0,0.0,312,0.0,0.0,201,1.0,1,0,8.5,12164.0,25.4,3.0,2017-01-14T15:00:00Z,14 Jan 15:00,0.0,0.0,90,0.0,1.0,3,0,0.0,0,0,14.0,0,21,0,54882,3.0,0.0,0.0,0,1,18.0,2,-2796,1497,4293,43,False,0.0,0,,,,,,3,674
21,0,55.0,0.0,1.0,0,8,1,6.0,46.0,15.1,2.0,0.0,312,0.0,0.0,218,1.0,0,0,5.5,12795.0,7.2,1.0,2017-01-22T12:00:00Z,22 Jan 12:00,0.0,0.0,72,0.0,0.0,8,0,0.0,0,0,8.0,0,22,0,64947,2.0,0.0,4.0,0,3,33.0,3,9615,12872,3257,42,True,0.0,0,,,,,,3,674
22,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,312,0.0,0.0,226,0.0,0,0,0.0,13429.0,0.0,0.0,2017-01-31T19:45:00Z,31 Jan 19:45,0.0,0.0,0,0.0,0.0,16,0,0.0,0,0,0.0,0,23,0,75179,0.0,0.0,0.0,1,2,0.0,0,9597,12896,3299,42,False,0.0,0,,,,,,3,674
23,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,312,0.0,0.0,237,0.0,0,0,0.0,14072.0,0.0,0.0,2017-02-04T15:00:00Z,04 Feb 15:00,0.0,0.0,0,0.0,0.0,20,0,0.0,0,0,0.0,0,24,0,77708,0.0,0.0,0.0,3,1,0.0,0,2343,5333,2990,42,True,0.0,0,,,,,,3,674
24,0,2.0,0.0,0.0,0,3,0,0.0,2.0,0.3,0.0,0.0,312,0.0,0.0,248,0.0,0,0,0.0,14721.0,0.0,0.0,2017-02-11T15:00:00Z,11 Feb 15:00,0.0,0.0,9,0.0,0.0,15,0,0.0,0,0,0.0,0,25,0,83365,0.0,0.0,0.0,4,0,0.0,1,5232,9342,4110,42,False,0.0,0,,,,,,3,674
25,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,312,0.0,0.0,268,0.0,0,0,0.0,15923.0,0.0,0.0,2017-03-04T15:00:00Z,04 Mar 15:00,0.0,0.0,0,0.0,0.0,18,0,0.0,0,0,0.0,0,27,0,88225,0.0,0.0,0.0,4,3,0.0,0,3317,6426,3109,42,False,0.0,0,,,,,,3,674
26,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,312,0.0,0.0,288,0.0,0,0,0.0,16868.0,0.0,0.0,2017-03-19T14:15:00Z,19 Mar 14:15,0.0,0.0,0,0.0,0.0,17,0,0.0,0,0,0.0,0,29,0,85039,0.0,0.0,0.0,1,2,0.0,0,-538,3300,3838,42,False,0.0,0,,,,,,3,674
27,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,312,0.0,0.0,298,0.0,0,0,0.0,17522.0,0.0,0.0,2017-04-01T16:30:00Z,01 Apr 17:30,0.0,0.0,0,0.0,0.0,2,0,0.0,0,0,0.0,0,30,0,83535,0.0,0.0,0.0,0,0,0.0,0,-1617,1910,3527,42,True,0.0,0,,,,,,3,674
28,0,1.0,0.0,0.0,0,2,0,3.0,0.0,0.0,0.0,0.0,312,0.0,0.0,310,1.0,0,0,0.4,18179.0,4.0,0.0,2017-04-05T18:45:00Z,05 Apr 19:45,0.0,0.0,4,0.0,0.0,5,0,0.0,0,0,0.0,0,31,0,82840,1.0,0.0,0.0,1,3,0.0,1,-720,1478,2198,42,True,0.0,0,,,,,,3,674
29,0,85.0,0.0,0.0,0,18,1,7.0,75.0,8.4,1.0,0.0,312,0.0,0.0,319,1.0,0,0,3.1,18840.0,23.0,0.0,2017-04-08T14:00:00Z,08 Apr 15:00,0.0,0.0,90,0.0,0.0,19,0,0.0,0,0,11.0,0,32,0,83890,2.0,2.0,0.0,1,0,0.0,3,942,3083,2141,42,False,0.0,0,,,,,,3,674
30,0,77.0,0.0,0.0,0,12,0,7.0,70.0,6.3,0.0,0.0,312,0.0,0.0,325,2.0,3,0,3.5,19502.0,18.6,0.0,2017-04-15T16:30:00Z,15 Apr 17:30,0.0,0.0,90,0.0,0.0,10,0,0.0,0,0,12.0,0,33,0,84177,2.0,0.0,0.0,3,0,10.0,1,179,2875,2696,42,True,0.0,1,,,,,,3,674
31,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,312,0.0,0.0,334,0.0,0,0,0.0,20239.0,0.0,0.0,2017-04-25T18:45:00Z,25 Apr 19:45,0.0,0.0,0,0.0,0.0,4,0,0.0,0,0,0.0,0,34,0,81946,0.0,0.0,0.0,2,4,0.0,0,-2283,1170,3453,42,False,0.0,0,,,,,,3,674
32,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,312,0.0,0.0,345,0.0,0,0,0.0,20905.0,0.0,0.0,2017-04-29T14:00:00Z,29 Apr 15:00,0.0,0.0,0,0.0,0.0,7,0,0.0,0,0,0.0,0,35,0,79828,0.0,0.0,0.0,0,0,0.0,0,-2130,275,2405,42,True,0.0,0,,,,,,3,674
33,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,312,0.0,0.0,357,0.0,0,0,0.0,21618.0,0.0,0.0,2017-05-07T12:30:00Z,07 May 13:30,0.0,0.0,0,0.0,0.0,9,0,0.0,0,0,0.0,0,36,0,77546,0.0,0.0,0.0,0,0,0.0,0,-2296,266,2562,42,False,0.0,0,,,,,,3,674
34,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,312,0.0,0.0,257,0.0,0,0,0.0,21617.0,0.0,0.0,2017-05-10T18:45:00Z,10 May 19:45,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0,0.0,0,36,0,77546,0.0,0.0,0.0,2,0,0.0,0,-2296,266,2562,42,True,0.0,0,,,,,,3,674
35,0,56.0,0.0,0.0,0,14,0,3.0,52.0,7.9,0.0,0.0,312,0.0,0.0,365,0.0,1,0,2.3,22460.0,7.4,0.0,2017-05-13T14:00:00Z,13 May 15:00,0.0,0.0,73,0.0,0.0,12,0,0.0,0,0,8.0,0,37,0,74858,1.0,0.0,0.0,2,1,8.0,2,-2693,151,2844,42,False,0.0,0,,,,,,3,674
36,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,312,0.0,0.0,279,0.0,0,0,0.0,22459.0,0.0,0.0,2017-05-17T18:45:00Z,17 May 19:45,0.0,0.0,0,0.0,0.0,11,0,0.0,0,0,0.0,0,37,0,74858,0.0,0.0,0.0,0,0,0.0,0,-2693,151,2844,42,True,0.0,0,,,,,,3,674
37,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,312,0.0,0.0,378,0.0,0,0,0.0,23317.0,0.0,0.0,2017-05-21T14:00:00Z,21 May 15:00,0.0,0.0,0,0.0,0.0,14,0,0.0,0,0,0.0,0,38,0,72797,0.0,0.0,0.0,1,0,0.0,0,-2071,159,2230,42,True,0.0,0,,,,,,3,674
38,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,321,0.0,0.0,6,0.0,0,0,0.0,321.0,0.0,0.0,2017-08-12T14:00:00Z,12 Aug 15:00,0.0,0.0,0,0.0,0.0,16,0,0.0,0,0,0.0,0,1,0,13724,0.0,0.0,0.0,0,0,0.0,0,0,0,0,45,True,0.0,0,,,,,,3,674
39,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,321,0.0,0.0,15,0.0,0,0,0.0,832.0,0.0,0.0,2017-08-19T14:00:00Z,19 Aug 15:00,0.0,0.0,0,0.0,0.0,20,0,0.0,0,0,0.0,0,2,0,13574,0.0,0.0,0.0,2,3,0.0,0,-1400,359,1759,45,True,0.0,0,,,,,,3,674
40,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,321,0.0,0.0,24,0.0,0,0,0.0,1348.0,0.0,0.0,2017-08-26T14:00:00Z,26 Aug 15:00,0.0,0.0,0,0.0,0.0,8,0,0.0,0,0,0.0,0,3,0,12334,0.0,0.0,0.0,0,0,0.0,0,-1511,316,1827,45,False,0.0,0,,,,,,3,674
41,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,321,0.0,0.0,36,0.0,0,0,0.0,1879.0,0.0,0.0,2017-09-09T14:00:00Z,09 Sep 15:00,0.0,0.0,0,0.0,0.0,18,0,0.0,0,0,0.0,0,4,0,16171,0.0,0.0,0.0,2,0,0.0,0,2098,5600,3502,44,True,0.0,0,,,,,,3,674
42,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,321,0.0,0.0,42,0.0,0,0,0.0,2423.0,0.0,0.0,2017-09-16T11:30:00Z,16 Sep 12:30,0.0,0.0,0,0.0,0.0,6,0,0.0,0,0,0.0,0,5,0,16353,0.0,0.0,0.0,1,0,0.0,0,-244,1907,2151,44,False,0.0,0,,,,,,3,674
43,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,321,0.0,0.0,55,0.0,0,0,0.0,2969.0,0.0,0.0,2017-09-23T14:00:00Z,23 Sep 15:00,0.0,0.0,0,0.0,0.0,12,0,0.0,0,0,0.0,0,6,0,15168,0.0,0.0,0.0,1,0,0.0,0,-1345,889,2234,44,True,0.0,0,,,,,,3,674
44,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,321,0.0,0.0,65,0.0,0,0,0.0,3519.0,0.0,0.0,2017-09-30T14:00:00Z,30 Sep 15:00,0.0,0.0,0,0.0,0.0,15,0,0.0,0,0,0.0,0,7,0,15468,0.0,0.0,0.0,1,2,0.0,0,91,1309,1218,44,False,0.0,0,,,,,,3,674
45,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,321,0.0,0.0,77,0.0,0,0,0.0,4073.0,0.0,0.0,2017-10-15T15:00:00Z,15 Oct 16:00,0.0,0.0,0,0.0,0.0,13,0,0.0,0,0,0.0,0,8,0,15666,0.0,0.0,0.0,2,2,0.0,0,9,1121,1112,44,True,0.0,0,,,,,,3,674
46,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,321,0.0,0.0,86,0.0,0,0,0.0,4630.0,0.0,0.0,2017-10-21T16:30:00Z,21 Oct 17:30,0.0,0.0,0,0.0,0.0,19,0,0.0,0,0,0.0,0,9,0,15486,0.0,0.0,0.0,0,1,0.0,0,-240,407,647,44,True,0.0,0,,,,,,3,674
47,0,8.0,0.0,0.0,0,5,0,0.0,6.0,2.3,1.0,0.0,321,0.0,0.0,93,0.0,0,0,0.6,5189.0,3.2,0.0,2017-10-29T13:30:00Z,29 Oct 13:30,0.0,0.0,6,0.0,0.0,3,0,0.0,0,0,1.0,0,10,0,14907,1.0,1.0,0.0,1,1,0.0,1,-649,237,886,44,False,0.0,0,,,,,,3,674
48,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,321,0.0,0.0,105,0.0,0,0,0.0,5752.0,0.0,0.0,2017-11-04T15:00:00Z,04 Nov 15:00,0.0,0.0,0,0.0,0.0,4,0,0.0,0,0,0.0,0,11,0,14536,0.0,0.0,0.0,1,0,0.0,0,-414,129,543,44,True,0.0,0,,,,,,3,674
49,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,321,0.0,0.0,117,0.0,0,0,0.0,6318.0,0.0,0.0,2017-11-18T15:00:00Z,18 Nov 15:00,0.0,0.0,0,0.0,0.0,10,0,0.0,0,0,0.0,0,12,0,14161,0.0,0.0,0.0,0,3,0.0,0,-414,100,514,44,False,0.0,0,,,,,,3,674
50,0,96.0,0.0,0.0,0,25,0,4.0,88.0,8.0,0.0,0.0,321,0.0,0.0,126,1.0,1,0,2.6,6887.0,16.8,0.0,2017-11-26T13:30:00Z,26 Nov 13:30,0.0,0.0,90,0.0,0.0,7,0,0.0,0,0,19.0,0,13,0,13790,1.0,4.0,1.0,1,4,1.0,2,-398,76,474,44,True,0.0,0,,,,,,3,674
51,0,21.0,0.0,0.0,0,9,0,6.0,16.0,1.8,0.0,0.0,321,0.0,0.0,139,1.0,1,0,1.5,7457.0,13.6,0.0,2017-11-29T20:00:00Z,29 Nov 20:00,0.0,0.0,63,0.0,0.0,11,0,0.0,0,0,9.0,0,14,0,16304,2.0,0.0,0.0,1,2,0.0,2,2254,3232,978,43,False,0.0,0,,,,,,3,674
52,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,321,0.0,0.0,142,0.0,0,0,0.0,8028.0,0.0,0.0,2017-12-03T13:30:00Z,03 Dec 13:30,0.0,0.0,0,0.0,0.0,2,0,0.0,0,0,0.0,0,15,0,18928,0.0,0.0,0.0,1,1,0.0,0,2262,3491,1229,43,False,0.0,0,,,,,,3,674
53,0,58.0,0.0,0.0,0,17,0,11.0,54.0,3.3,1.0,0.0,321,0.0,0.0,160,2.0,1,0,3.5,8602.0,23.8,0.0,2017-12-10T12:00:00Z,10 Dec 12:00,0.0,0.0,90,0.0,0.0,1,0,0.0,0,0,10.0,0,16,0,19521,2.0,0.0,0.0,1,1,8.0,2,364,1631,1267,43,True,0.0,0,,,,,,3,674
54,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,321,0.0,0.0,168,0.0,0,0,0.0,9179.0,0.0,0.0,2017-12-13T19:45:00Z,13 Dec 19:45,0.0,0.0,0,0.0,0.0,9,0,0.0,0,0,0.0,0,17,0,21039,0.0,0.0,0.0,4,1,0.0,0,1345,2444,1099,43,True,0.0,0,,,,,,3,674
55,0,44.0,0.0,0.0,0,13,0,2.0,41.0,28.0,0.0,0.0,321,0.0,0.0,174,1.0,1,0,3.6,9757.0,6.6,2.0,2017-12-16T15:00:00Z,16 Dec 15:00,0.0,0.0,71,0.0,0.0,5,0,0.0,0,0,1.0,0,18,0,20740,2.0,1.0,1.0,0,1,1.0,2,-406,672,1078,43,False,0.0,0,,,,,,3,674
56,0,17.0,0.0,0.0,0,3,0,0.0,15.0,1.8,0.0,0.0,321,0.0,0.0,187,0.0,0,0,0.5,10337.0,1.2,0.0,2017-12-23T15:00:00Z,23 Dec 15:00,0.0,0.0,18,0.0,0.0,8,0,0.0,0,0,1.0,0,19,0,20482,0.0,0.0,0.0,1,1,2.0,1,-390,865,1255,43,True,0.0,0,,,,,,3,674
57,0,46.0,0.0,0.0,0,8,0,1.0,41.0,19.3,2.0,0.0,321,0.0,0.0,198,2.0,5,0,4.3,10922.0,14.6,1.0,2017-12-26T12:30:00Z,26 Dec 12:30,0.0,0.0,90,0.0,1.0,17,0,0.0,0,0,8.0,0,20,0,20116,3.0,0.0,0.0,2,5,9.0,1,-412,315,727,43,False,0.0,1,,,,,,3,674
58,0,68.0,0.0,0.0,0,15,1,1.0,62.0,6.3,2.0,0.0,321,0.0,0.0,206,2.0,0,0,2.2,11508.0,15.6,0.0,2017-12-30T17:30:00Z,30 Dec 17:30,0.0,0.0,90,0.0,0.0,12,0,0.0,0,0,13.0,0,21,0,19749,0.0,1.0,0.0,0,0,0.0,2,-425,614,1039,43,False,0.0,1,,,,,,3,674
59,0,72.0,0.0,0.0,0,18,0,5.0,65.0,7.1,1.0,0.0,321,0.0,0.0,217,0.0,1,0,3.2,12034.0,17.4,0.0,2018-01-02T19:45:00Z,02 Jan 19:45,0.0,0.0,74,0.0,0.0,6,0,0.0,0,0,9.0,0,22,0,19906,2.0,1.0,0.0,2,1,7.0,2,130,1005,875,43,True,0.0,0,,,,,,3,674
60,0,48.0,0.0,0.0,0,6,0,2.0,36.0,22.0,0.0,0.0,321,0.0,0.0,229,4.0,2,0,3.2,12686.0,5.6,2.0,2018-01-13T15:00:00Z,13 Jan 15:00,0.0,0.0,90,0.0,0.0,18,0,0.0,0,0,8.0,0,23,0,19636,3.0,2.0,1.0,2,2,4.0,1,-361,1010,1371,43,False,0.0,1,,,,,,3,674
61,0,30.0,0.0,0.0,0,12,0,1.0,25.0,26.0,1.0,0.0,321,0.0,0.0,237,1.0,1,0,3.1,13284.0,5.2,2.0,2018-01-21T16:00:00Z,21 Jan 16:00,0.0,0.0,64,0.0,0.0,17,0,0.0,0,0,8.0,0,24,0,19415,2.0,0.0,0.0,1,1,0.0,2,-275,591,866,43,True,0.0,0,,,,,,3,674
62,0,89.0,0.0,0.0,0,16,0,3.0,79.0,15.8,1.0,0.0,321,0.0,0.0,248,1.0,1,0,6.0,13887.0,18.8,0.0,2018-01-31T19:45:00Z,31 Jan 19:45,0.0,0.0,90,0.0,1.0,3,0,0.0,0,0,6.0,0,25,0,20140,2.0,2.0,0.0,1,1,25.0,2,651,1434,783,43,True,0.0,0,,,,,,3,674
63,0,6.0,0.0,0.0,0,3,0,0.0,5.0,1.3,0.0,0.0,321,0.0,0.0,260,0.0,0,0,0.2,14500.0,0.6,0.0,2018-02-03T15:00:00Z,03 Feb 15:00,0.0,0.0,5,0.0,0.0,19,0,0.0,0,0,2.0,0,26,0,20597,0.0,0.0,0.0,3,2,0.0,1,410,1051,641,43,False,0.0,0,,,,,,3,674
