,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,position,player
36,0,0,0,0,0.0,425,368,0,0,0.0,0.0,2021-05-19T19:15:00Z,0,19,0,0,0,0,37,0,14175,3,1,0.0,0,-213,69,282,42,True,0,,,,,,2,206
37,0,0,5,0,0.8,425,372,2,0,1.4,13.4,2021-05-23T15:00:00Z,59,10,0,0,0,0,38,0,13904,1,3,0.0,0,-250,110,360,42,False,0,,,,,,2,206
38,0,0,0,0,0.0,206,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,19,0,0,0,0,2,0,1280455,1,3,0.0,0,-227203,189714,416917,55,False,0,0.0,0.00,0.00,0.00,0.00,2,206
39,0,0,0,0,0.0,206,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,12,0,0,0,0,3,0,635497,0,3,0.0,0,-641835,1473,643308,54,True,0,0.0,0.00,0.00,0.00,0.00,2,206
40,0,0,0,0,0.0,206,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,16,0,0,0,0,4,0,475713,1,0,0.0,0,-174424,1271,175695,54,True,0,0.0,0.00,0.00,0.00,0.00,2,206
41,0,0,0,0,0.0,206,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,3,0,0,0,0,5,0,404769,0,0,0.0,0,-76148,3641,79789,53,False,0,0.0,0.00,0.00,0.00,0.00,2,206
42,0,0,0,0,0.0,206,55,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,2,0,0,0,0,6,0,369132,1,0,0.0,0,-37554,573,38127,53,True,0,0.0,0.00,0.00,0.00,0.00,2,206
43,0,0,0,0,0.0,206,64,0,0,0.0,0.0,2023-10-02T19:00:00Z,0,10,0,0,0,0,7,0,338943,2,0,0.0,0,-30037,696,30733,53,False,0,0.0,0.00,0.00,0.00,0.00,2,206
44,0,0,0,0,0.0,206,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,6,0,0,0,0,8,0,322531,4,1,0.0,0,-17356,1984,19340,53,False,0,0.0,0.00,0.00,0.00,0.00,2,206
45,0,0,3,0,0.2,206,84,1,0,0.2,1.4,2023-10-21T16:30:00Z,6,1,0,0,0,0,9,0,339162,2,2,0.0,1,11935,20389,8454,53,True,0,0.0,0.00,0.00,0.00,0.39,2,206
46,0,0,7,0,17.2,206,95,1,0,3.8,7.4,2023-10-28T11:30:00Z,23,4,0,0,0,0,10,0,354403,2,0,13.0,1,13028,20961,7933,53,True,0,0.0,0.07,0.31,0.38,1.64,2,206
47,0,0,20,0,25.8,206,110,1,0,6.4,20.6,2023-11-06T20:00:00Z,76,18,0,0,0,0,11,0,359241,4,1,18.0,2,3200,13850,10650,53,False,0,1.0,0.03,0.04,0.07,0.23,2,206
48,1,0,26,0,21.6,206,115,3,0,7.5,37.2,2023-11-12T16:30:00Z,63,13,0,0,0,0,12,0,389671,4,4,16.0,4,26024,32791,6767,53,True,0,1.0,0.10,0.03,0.13,2.77,2,206
49,0,0,7,0,12.9,206,127,4,0,2.7,10.8,2023-11-25T15:00:00Z,72,15,0,0,0,1,13,0,519339,1,4,3.0,-3,115507,123178,7671,54,False,0,1.0,0.05,0.06,0.11,2.63,2,206
50,0,0,0,0,0.0,206,135,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,5,0,0,0,0,14,0,436979,2,3,0.0,0,-72920,3528,76448,54,True,0,0.0,0.00,0.00,0.00,0.00,2,206
51,0,0,13,0,43.1,206,150,1,0,7.4,24.6,2023-12-06T20:15:00Z,45,14,0,0,0,0,15,0,449379,1,2,6.0,1,9241,19593,10352,54,False,0,0.0,0.02,0.15,0.17,1.24,2,206
52,0,0,4,0,0.2,206,154,0,0,0.2,1.8,2023-12-10T14:00:00Z,26,9,0,0,0,0,16,0,507994,0,2,0.0,1,55130,63183,8053,54,False,0,1.0,0.00,0.00,0.00,0.07,2,206
53,0,0,0,0,0.0,206,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,17,0,0,0,0,17,0,412377,0,2,0.0,0,-91503,9754,101257,54,True,0,0.0,0.00,0.00,0.00,0.00,2,206
54,0,0,0,0,0.0,206,180,0,0,0.0,0.0,2023-12-24T13:00:00Z,0,20,0,0,0,0,18,0,363223,1,2,0.0,0,-51536,113,51649,54,False,0,0.0,0.00,0.00,0.00,0.00,2,206
55,0,0,0,0,0.0,206,186,0,0,0.0,0.0,2023-12-27T19:30:00Z,0,8,0,0,0,0,19,0,345170,1,2,0.0,0,-20212,85,20297,53,True,0,0.0,0.00,0.00,0.00,0.00,2,206
56,0,0,0,0,0.0,206,195,0,0,0.0,0.0,2023-12-30T12:30:00Z,0,12,0,0,0,0,20,0,330687,3,2,0.0,0,-14774,125,14899,53,False,0,0.0,0.00,0.00,0.00,0.00,2,206
