,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,position,player
0,634,16,13,0,False,2023-08-19T19:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,2039,33013,5567,3528,2,634
1,634,29,11,0,True,2023-08-27T15:30:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,555,36117,4422,3867,2,634
2,634,33,5,0,False,2023-09-02T16:30:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-917,36738,2489,3406,2,634
3,634,46,4,0,True,2023-09-16T16:30:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-2843,34935,2048,4891,2,634
4,634,60,17,0,False,2023-09-24T15:30:00Z,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-3197,31790,198,3395,2,634
5,634,66,6,0,True,2023-09-30T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-2594,29164,371,2965,2,634
6,634,79,19,0,False,2023-10-08T13:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-922,28677,1044,1966,2,634
7,634,87,8,0,True,2023-10-21T14:00:00Z,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-705,28042,773,1478,2,634
8,634,100,20,0,False,2023-10-28T16:30:00Z,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,228,28517,1664,1436,2,634
9,634,107,1,0,True,2023-11-04T17:30:00Z,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-352,28230,907,1259,2,634
10,634,113,3,0,False,2023-11-11T17:30:00Z,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-609,27603,573,1182,2,634
11,634,127,7,1,True,2023-11-25T15:00:00Z,4,1,13,3,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.1,0.0,0.0,0,0.00,0.00,0.00,0.00,39,4120,33201,5124,1004,2,634
12,634,138,14,0,True,2023-12-02T20:00:00Z,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,2797,36170,4082,1285,2,634
13,634,144,9,0,False,2023-12-07T19:30:00Z,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,2963,39548,4519,1556,2,634
14,634,159,18,0,False,2023-12-10T16:30:00Z,4,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,2238,42515,3822,1584,2,634
15,634,168,10,0,True,2023-12-16T15:00:00Z,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,1382,44530,3621,2239,2,634
16,634,175,12,0,False,2023-12-23T15:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-722,43728,1532,2254,2,634
17,634,189,16,0,True,2023-12-26T12:30:00Z,1,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,380,44380,1654,1274,2,634
18,634,194,11,0,False,2024-01-01T20:00:00Z,4,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-357,44221,1432,1789,2,634
19,634,209,13,0,True,2024-01-13T17:30:00Z,2,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-2278,42163,1281,3559,2,634
