assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,2,0,0.5,504,10,0,0,0.2,1.0,2019-08-11T13:00:00Z,6,13,0,0,0,0,1,0,46077,1,0,0.0,1,0,0,0,45,False,0
0,0,0,0,0.0,504,11,0,0,0.0,0.0,2019-08-17T11:30:00Z,0,5,0,0,0,0,2,0,101246,1,2,0.0,0,28019,42713,14694,45,True,0
0,0,0,0,0.0,504,24,0,0,0.0,0.0,2019-08-24T16:30:00Z,0,10,0,0,0,0,3,0,112438,1,3,0.0,0,7199,30202,23003,45,False,0
0,0,0,0,0.0,504,31,0,0,0.0,0.0,2019-09-01T15:30:00Z,0,17,0,0,0,0,4,0,105991,2,2,0.0,0,-9069,10601,19670,45,True,0
0,0,0,0,0.0,504,49,0,0,0.0,0.0,2019-09-15T15:30:00Z,0,18,0,0,0,0,5,0,103034,2,2,0.0,0,-6551,8581,15132,45,False,0
0,0,0,0,0.0,504,51,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,2,0,0,0,0,6,0,96242,2,3,0.0,0,-7831,3866,11697,45,True,0
0,0,0,0,0.0,504,67,0,0,0.0,0.0,2019-09-30T19:00:00Z,0,12,0,0,0,0,7,0,92349,1,1,0.0,0,-5550,4923,10473,45,False,0
0,0,-4,0,3.8,504,71,0,0,2.2,4.4,2019-10-06T13:00:00Z,27,3,0,0,0,0,8,0,96280,0,1,14.0,0,2306,8858,6552,45,True,1
0,0,2,0,0.8,504,88,0,0,0.0,0.0,2019-10-21T19:00:00Z,12,15,0,0,0,0,9,0,97012,0,1,0.0,1,-499,7408,7907,45,False,0
0,0,0,0,0.0,504,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,7,0,0,0,0,10,0,97698,2,2,0.0,0,-70,3982,4052,45,True,0
0,0,2,0,0.3,504,101,1,0,0.6,1.4,2019-11-02T15:00:00Z,30,20,0,0,0,0,11,0,105071,1,1,4.0,1,5629,11415,5786,45,True,0
