assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,659,355,0,0,0.0,0.0,2020-07-16T17:00:00Z,0,8,0,0,0,0,45,0,0,1,1,0.0,0,0,0,0,45,False,0
0,0,0,0,0.0,659,361,0,0,0.0,0.0,2020-07-21T19:15:00Z,0,1,0,0,0,0,46,0,33,0,1,0.0,0,24,26,2,45,True,0
0,0,0,0,0.0,659,380,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,19,0,0,0,0,47,0,144,1,1,0.0,0,64,77,13,45,False,0
0,0,0,0,0.0,671,240,0,0,0.0,0.0,2021-02-21T14:05:00Z,0,9,0,0,0,0,25,0,0,2,1,0.0,0,0,0,0,45,True,0
0,0,0,0,0.0,671,252,0,0,0.0,0.0,2021-02-27T17:30:00Z,0,10,0,0,0,0,26,0,66,1,0,0.0,0,33,47,14,45,False,0
0,0,0,0,0.0,671,285,0,0,0.0,0.0,2021-03-03T18:00:00Z,0,15,0,0,0,0,26,0,66,0,1,0.0,0,33,47,14,45,False,0
0,0,0,0,0.0,671,259,0,0,0.0,0.0,2021-03-06T17:30:00Z,0,20,0,0,0,0,27,0,103,0,0,0.0,0,17,40,23,45,True,0
0,0,0,0,0.0,671,276,0,0,0.0,0.0,2021-03-12T20:00:00Z,0,14,0,0,0,0,28,0,136,1,1,0.0,0,17,51,34,45,False,0
0,0,0,0,0.0,671,170,0,0,0.0,0.0,2021-03-21T19:30:00Z,0,17,0,0,0,0,29,0,159,2,0,0.0,0,5,36,31,45,True,0
0,0,0,0,0.0,671,290,0,0,0.0,0.0,2021-04-04T15:30:00Z,0,8,0,0,0,0,30,0,178,1,3,0.0,0,6,20,14,45,True,0
0,0,0,0,0.0,671,303,0,0,0.0,0.0,2021-04-10T14:00:00Z,0,11,0,0,0,0,31,0,209,1,2,0.0,0,23,45,22,45,False,0
0,0,0,0,0.0,671,310,0,0,0.0,0.0,2021-04-21T19:15:00Z,0,12,0,0,0,0,32,0,222,2,1,0.0,0,-3,28,31,45,True,0
0,0,0,0,0.0,671,320,0,0,0.0,0.0,2021-04-25T18:00:00Z,0,18,0,0,0,0,33,0,237,2,2,0.0,0,2,20,18,45,True,0
0,0,0,0,0.0,671,333,0,0,0.0,0.0,2021-05-01T19:00:00Z,0,7,0,0,0,0,34,0,247,2,1,0.0,0,1,16,15,45,False,0
