assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,21.0,0.0,0.0,0,23,0,2.0,16.0,11.6,1.0,0.0,97,0.0,0.0,10,1.0,1,1,9.6,97.0,39.4,0.0,2016-08-15T19:00:00Z,15 Aug 20:00,0.0,0.0,90,1.0,0.0,20,0,0.0,0,0,1.0,0,1,0,210643,6.0,0.0,1.0,1,2,45.0,5,0,0,0,95,True,1.0,1,,,,,
0,18.0,0.0,0.0,0,21,0,1.0,13.0,1.8,0.0,0.0,97,0.0,0.0,17,2.0,1,1,6.3,622.0,34.2,0.0,2016-08-20T14:00:00Z,20 Aug 15:00,0.0,0.0,90,1.0,0.0,18,0,0.0,0,0,1.0,0,2,0,295647,6.0,0.0,0.0,2,1,27.0,5,37631,48265,10634,95,False,1.0,1,,,,,
1,35.0,0.0,1.0,0,18,1,2.0,29.0,29.4,3.0,0.0,97,0.0,0.0,21,0.0,0,0,14.8,1162.0,29.2,2.0,2016-08-27T14:00:00Z,27 Aug 15:00,0.0,0.0,79,0.0,0.0,3,0,0.0,0,0,4.0,0,3,0,388451,4.0,0.0,1.0,0,3,89.0,5,64194,92358,28164,96,True,0.0,0,,,,,
0,32.0,0.0,1.0,3,45,0,0.0,17.0,25.3,2.0,0.0,97,0.0,0.0,39,1.0,2,2,19.4,1712.0,70.6,2.0,2016-09-11T15:00:00Z,11 Sep 16:00,0.0,0.0,90,0.0,0.0,16,0,0.0,0,0,4.0,0,4,0,784726,6.0,0.0,1.0,2,2,98.0,12,362613,396364,33751,98,False,0.0,1,,,,,
0,20.0,0.0,0.0,0,27,0,1.0,16.0,25.3,0.0,0.0,97,0.0,0.0,41,0.0,2,1,12.8,2293.0,43.0,2.0,2016-09-16T19:00:00Z,16 Sep 20:00,0.0,0.0,90,1.0,0.0,9,0,0.0,0,0,3.0,0,5,0,937628,5.0,0.0,0.0,2,1,60.0,6,130059,164767,34708,99,True,0.0,0,,,,,
0,35.0,0.0,0.0,0,-1,0,1.0,27.0,6.8,3.0,0.0,97,0.0,0.0,51,2.0,3,0,5.5,2877.0,1.2,0.0,2016-09-24T16:30:00Z,24 Sep 17:30,0.0,0.0,90,1.0,0.0,1,0,0.0,0,0,1.0,0,6,0,1089525,5.0,0.0,1.0,0,3,47.0,1,128320,206908,78588,100,False,0.0,1,,,,,
1,38.0,0.0,0.0,3,40,1,3.0,29.0,38.5,3.0,0.0,97,0.0,0.0,63,2.0,0,1,16.1,3463.0,64.2,3.0,2016-10-01T14:00:00Z,01 Oct 15:00,0.0,0.0,90,0.0,0.0,7,0,0.0,0,0,5.0,0,7,0,1057789,8.0,1.0,1.0,2,0,58.0,12,-39740,66612,106352,100,False,0.0,0,,,,,
0,35.0,0.0,0.0,3,35,1,2.0,24.0,17.8,3.0,0.0,97,0.0,0.0,73,0.0,0,1,8.8,4052.0,42.2,1.0,2016-10-15T11:30:00Z,15 Oct 12:30,0.0,0.0,90,0.0,1.0,8,0,0.0,0,0,8.0,0,8,0,1268616,7.0,1.0,1.0,0,3,28.0,9,190427,206259,15832,101,True,1.0,0,,,,,
0,19.0,0.0,0.0,0,3,1,3.0,13.0,3.6,1.0,0.0,97,0.0,0.0,84,0.0,0,0,8.5,4644.0,8.8,0.0,2016-10-23T15:00:00Z,23 Oct 16:00,0.0,0.0,77,1.0,0.0,11,0,0.0,0,0,3.0,0,9,0,1399388,5.0,0.0,0.0,0,4,73.0,2,116612,139759,23147,102,True,0.0,0,,,,,
0,18.0,0.0,0.0,1,30,1,2.0,15.0,23.2,3.0,0.0,97,0.0,0.0,95,1.0,0,1,13.5,5238.0,44.2,2.0,2016-10-30T16:00:00Z,30 Oct 16:00,0.0,0.0,88,0.0,0.0,13,0,0.0,0,0,1.0,0,10,0,1516469,4.0,0.0,1.0,2,0,68.0,7,105212,118754,13542,103,False,0.0,0,,,,,
1,38.0,0.0,0.0,0,35,1,1.0,28.0,46.8,4.0,0.0,97,0.0,0.0,104,0.0,0,1,19.9,5836.0,62.2,4.0,2016-11-05T17:30:00Z,05 Nov 17:30,0.0,0.0,90,2.0,0.0,6,0,0.0,0,0,5.0,0,11,0,1623740,11.0,0.0,2.0,0,5,90.0,9,95305,122608,27303,104,True,0.0,0,,,,,
