assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,21,1,1.5,505,8,0,0,1.7,15.2,2020-09-14T17:00:00Z,90,15,0,0,0,0,1,0,15739,2,0,0.0,5,0,0,0,50,False,1
0,0,3,0,0.3,505,18,0,0,0.4,3.2,2020-09-21T19:15:00Z,7,12,0,0,0,0,2,0,23118,3,1,0.0,1,3066,8299,5233,50,True,0
0,0,0,0,0.0,505,28,0,0,0.0,0.0,2020-09-27T18:00:00Z,0,19,0,0,0,0,3,0,20169,0,4,0.0,0,-3629,9868,13497,50,False,0
0,0,0,0,0.0,505,38,0,0,0.0,0.0,2020-10-04T13:00:00Z,0,8,0,0,0,0,4,0,14847,0,1,0.0,0,-5488,397,5885,49,True,0
0,0,2,0,0.0,505,42,0,0,0.0,0.0,2020-10-19T19:00:00Z,1,10,0,0,0,0,5,0,13471,1,0,0.0,1,-1646,2066,3712,49,False,0
0,0,3,0,11.0,505,58,1,0,2.3,2.0,2020-10-25T16:30:00Z,22,14,0,0,0,0,6,0,13505,1,1,10.0,1,-277,1271,1548,49,True,0
0,0,0,0,0.0,505,68,0,0,0.0,0.0,2020-10-30T20:00:00Z,0,6,0,0,0,0,7,0,12813,0,2,0.0,0,-937,520,1457,49,True,0
0,0,5,0,5.1,505,74,0,0,0.9,4.2,2020-11-08T14:00:00Z,14,9,0,0,0,0,8,0,10048,0,1,0.0,1,-2709,43,2752,48,False,0
0,0,0,0,0.0,505,88,0,0,0.0,0.0,2020-11-23T20:00:00Z,0,16,0,0,0,0,9,0,9695,1,1,0.0,0,-615,269,884,48,True,0
0,0,17,0,2.9,505,89,1,0,2.5,21.6,2020-11-29T19:15:00Z,90,1,0,0,0,0,10,0,9223,2,1,0.0,2,-582,139,721,48,False,0
0,0,14,0,2.0,505,103,4,0,1.3,9.6,2020-12-06T19:15:00Z,90,11,0,0,0,0,11,0,9308,0,4,1.0,0,-80,394,474,48,False,0
0,0,12,0,2.2,505,118,1,0,1.1,8.6,2020-12-12T12:30:00Z,90,2,0,0,0,0,12,0,9544,1,0,0.0,2,84,517,433,48,True,0
0,0,13,0,12.9,505,126,1,0,3.2,19.0,2020-12-15T18:00:00Z,90,5,0,0,0,0,13,0,9637,1,2,0.0,2,6,386,380,48,True,0
0,0,0,0,0.0,505,130,0,0,0.0,0.0,2020-12-21T17:30:00Z,0,4,0,0,0,0,14,0,11733,1,2,0.0,0,1856,2289,433,48,False,0
0,0,7,0,2.6,505,148,1,0,1.3,10.0,2020-12-27T19:15:00Z,74,17,0,0,0,0,15,0,10526,1,1,0.0,1,-1258,327,1585,48,True,1
0,0,0,0,0.0,505,154,0,0,0.0,0.0,2020-12-29T20:00:00Z,0,13,0,0,0,0,16,0,10334,0,1,0.0,0,-288,256,544,48,False,0
0,0,0,0,0.0,505,159,0,0,0.0,0.0,2021-01-02T17:30:00Z,0,3,0,0,0,0,17,0,9950,3,3,0.0,0,-476,419,895,48,False,0
0,0,0,0,0.0,505,176,0,0,0.0,0.0,2021-01-12T20:15:00Z,0,7,0,0,0,0,18,0,8317,2,1,0.0,0,-1239,32,1271,48,True,0
0,0,0,0,0.0,505,188,0,0,0.0,0.0,2021-01-16T12:30:00Z,0,18,0,0,0,0,19,0,8079,3,2,0.0,0,-646,12,658,48,True,0
0,0,0,0,0.0,505,194,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,5,0,0,0,0,20,0,7685,0,0,0.0,0,-469,12,481,47,False,0
0,0,0,0,0.0,505,202,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,6,0,0,0,0,21,0,7474,0,1,0.0,0,-216,17,233,47,False,0
0,0,0,0,0.0,505,215,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,1,0,0,0,0,22,0,7312,1,2,0.0,0,-162,9,171,47,True,0
0,0,0,0,0.0,505,228,0,0,0.0,0.0,2021-02-07T14:00:00Z,0,9,0,0,0,0,23,0,7167,0,0,0.0,0,-149,11,160,47,True,0
0,0,1,0,0.4,505,236,0,0,0.0,0.0,2021-02-14T12:00:00Z,21,16,0,0,0,0,24,0,7012,2,1,0.0,1,-154,18,172,47,False,0
0,0,4,0,10.0,505,248,0,0,1.4,4.4,2021-02-19T20:00:00Z,22,10,0,0,0,0,25,0,7103,0,1,0.0,1,6,82,76,47,True,0
0,0,0,0,0.0,505,255,0,0,0.0,0.0,2021-02-27T20:00:00Z,0,14,0,0,0,0,26,0,6977,1,1,0.0,0,-130,20,150,47,False,0
0,0,0,0,0.0,505,284,0,0,0.0,0.0,2021-03-02T20:00:00Z,0,12,0,0,0,0,26,0,6977,1,4,0.0,0,-130,20,150,47,False,0
0,0,0,0,0.0,505,259,0,0,0.0,0.0,2021-03-06T17:30:00Z,0,2,0,0,0,0,27,0,6912,0,0,0.0,0,-69,18,87,47,False,0
0,0,0,0,0.0,505,278,0,0,0.0,0.0,2021-03-15T20:00:00Z,0,11,0,0,0,0,28,0,6855,1,0,0.0,0,-58,5,63,47,True,0
