assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,0,0,0.0,712,263,0,0,0.0,0.0,2022-02-26T15:30:00Z,0,2,0,0,0,0,27,0,0,2,0,0.0,0,0,0,0,40,True,0,,,,,
0,0,0,0,0.0,712,276,0,0,0.0,0.0,2022-03-05T15:00:00Z,0,14,0,0,0,0,28,0,82,1,2,0.0,0,35,39,4,40,False,0,,,,,
0,0,0,0,0.0,712,283,0,0,0.0,0.0,2022-03-12T12:30:00Z,0,11,0,0,0,0,29,0,302,2,0,0.0,0,133,167,34,40,True,0,,,,,
0,0,0,0,0.0,712,153,0,0,0.0,0.0,2022-03-16T19:30:00Z,0,17,0,0,0,0,29,0,302,2,0,0.0,0,133,167,34,40,True,0,,,,,
0,0,0,0,0.0,712,301,0,0,0.0,0.0,2022-04-02T14:00:00Z,0,15,0,0,0,0,31,0,327,0,0,0.0,0,17,58,41,40,True,0,,,,,
0,0,0,0,0.0,712,311,0,0,0.0,0.0,2022-04-09T14:00:00Z,0,1,0,0,0,0,32,0,426,2,1,0.0,0,53,83,30,40,False,0,,,,,
0,0,0,0,0.0,712,327,0,0,0.0,0.0,2022-04-16T11:30:00Z,0,17,0,0,0,0,33,0,541,1,0,0.0,0,54,123,69,40,False,0,,,,,
0,0,0,0,0.0,712,295,0,0,0.0,0.0,2022-04-20T19:00:00Z,0,12,0,0,0,0,33,0,541,0,3,0.0,0,54,123,69,40,False,0,,,,,
0,0,0,0,0.0,712,333,0,0,0.0,0.0,2022-04-24T13:00:00Z,0,16,0,0,0,0,34,0,505,2,2,0.0,0,-76,36,112,40,True,0,,,,,
0,0,0,0,0.0,712,350,0,0,0.0,0.0,2022-04-30T14:00:00Z,0,20,0,0,0,0,35,0,550,3,0,0.0,0,-6,27,33,40,False,0,,,,,
0,0,0,0,0.0,712,353,0,0,0.0,0.0,2022-05-07T16:30:00Z,0,13,0,0,0,0,36,0,608,0,4,0.0,0,15,54,39,40,True,0,,,,,
0,0,0,0,0.0,712,363,0,0,0.0,0.0,2022-05-15T13:00:00Z,0,10,0,0,0,0,37,0,649,1,1,0.0,0,-8,42,50,40,False,0,,,,,
0,0,0,0,0.0,712,373,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,19,0,0,0,0,38,0,688,1,3,0.0,0,-3,46,49,40,True,0,,,,,
0,0,0,0,0.0,736,213,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,3,0,0,0,0,22,0,0,0,1,0.0,0,0,0,0,40,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,736,223,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,7,0,0,0,0,23,0,165,1,1,0.0,0,72,83,11,40,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,736,233,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,9,0,0,0,0,24,0,328,1,0,0.0,0,39,82,43,40,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,736,254,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,19,0,0,0,0,26,0,671,0,4,0.0,0,55,107,52,40,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,736,265,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,11,0,0,0,0,27,0,859,2,2,0.0,0,69,141,72,40,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,736,73,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,7,0,0,0,0,27,0,859,0,1,0.0,0,69,141,72,40,True,0,0.0,0.0,0.0,0.0,0.0
