assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,7,0,12.0,616,250,3,0,7.3,21.6,2020-02-01T15:00:00Z,84,4,0,0,0,0,25,0,488,3,3,39.0,2,466,501,35,50,True,0,,,,,
0,0,11,0,0.9,616,256,2,0,1.8,15.4,2020-02-19T19:30:00Z,90,11,0,0,0,0,26,0,884,0,2,2.0,2,370,457,87,50,False,0,,,,,
0,0,9,0,0.4,616,266,1,0,2.2,17.2,2020-02-24T20:00:00Z,46,10,0,0,0,0,27,0,937,2,3,4.0,1,17,103,86,50,False,0,,,,,
0,0,0,0,0.0,616,280,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,16,0,0,0,0,28,0,649,1,3,0.0,0,-272,48,320,50,True,0,,,,,
0,0,3,0,0.3,616,281,0,0,0.1,1.0,2020-03-07T15:00:00Z,9,1,0,0,0,0,29,0,520,0,1,0.0,1,-159,24,183,49,False,0,,,,,
0,0,10,0,0.8,616,300,2,0,2.8,15.0,2020-06-20T16:30:00Z,90,20,0,0,0,0,39,0,903,2,0,12.0,2,256,538,282,49,True,0,,,,,
0,0,1,0,1.5,616,309,2,0,0.4,2.0,2020-06-23T19:15:00Z,90,17,1,0,0,0,40,0,870,0,2,0.0,0,-37,43,80,49,False,0,,,,,
0,0,28,0,11.3,616,320,2,1,13.5,50.8,2020-07-01T19:15:00Z,90,6,0,0,0,0,41,0,814,2,3,73.0,7,-64,20,84,48,True,0,,,,,
0,2,23,0,14.0,616,326,2,1,9.7,42.6,2020-07-05T13:15:00Z,90,13,0,0,0,0,42,0,2221,2,2,40.0,9,1297,1448,151,48,False,0,,,,,
0,0,8,0,12.9,616,340,1,0,9.1,16.0,2020-07-08T17:00:00Z,90,5,0,0,0,0,43,0,12757,1,0,62.0,2,9942,10344,402,48,True,0,,,,,
0,0,3,1,2.4,616,346,0,0,3.8,3.8,2020-07-11T11:30:00Z,90,14,0,0,0,0,44,0,19751,4,0,32.0,3,6948,8235,1287,48,False,0,,,,,
0,1,30,0,1.8,616,360,1,1,6.8,43.4,2020-07-17T19:00:00Z,90,18,0,0,0,0,45,0,18135,1,3,23.0,8,-58,2721,2779,48,True,0,,,,,
0,0,15,0,12.5,616,365,1,0,2.8,11.6,2020-07-22T17:00:00Z,90,12,0,0,0,0,46,0,22553,1,1,4.0,2,3031,4424,1393,48,False,0,,,,,
0,0,7,0,2.3,616,380,1,0,1.8,13.8,2020-07-26T15:00:00Z,90,2,0,0,0,0,47,0,36879,1,1,2.0,2,9942,12818,2876,48,True,0,,,,,
0,0,7,0,21.6,449,6,2,0,8.0,12.4,2020-09-12T19:00:00Z,90,14,0,0,0,0,1,0,367903,2,0,46.0,2,0,0,0,50,True,0,,,,,
0,0,5,0,11.1,449,9,2,0,2.5,0.0,2020-09-19T19:00:00Z,90,1,0,0,0,0,2,0,330238,1,2,14.0,2,-44564,14039,58603,50,False,0,,,,,
1,0,11,1,1.0,449,28,0,0,7.3,12.0,2020-09-27T18:00:00Z,90,20,0,0,0,0,3,0,266500,0,4,60.0,6,-66564,12006,78570,50,True,0,,,,,
0,0,6,1,1.6,449,34,0,0,2.8,13.6,2020-10-04T11:00:00Z,90,9,0,0,0,0,4,0,266731,3,0,13.0,3,-4259,28016,32275,50,False,0,,,,,
0,0,3,0,12.7,449,47,3,0,5.0,8.0,2020-10-18T15:30:00Z,90,17,0,0,0,0,5,0,227185,3,3,29.0,1,-39765,20650,60415,49,False,1,,,,,
0,0,8,0,1.2,449,57,1,0,2.2,13.2,2020-10-24T11:30:00Z,90,12,0,0,0,0,6,0,207643,1,1,8.0,2,-21220,10919,32139,49,True,0,,,,,
