assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,7.0,0.0,0.0,0,3,0,0.0,6.0,0.4,0.0,0.0,539,0.0,0.0,33,0.0,0,0,0.1,2097.0,0.6,0.0,2017-09-09T14:00:00Z,09 Sep 15:00,0.0,0.0,10,0.0,0.0,17,0,0.0,0,0,2.0,0,4,0,346,0.0,0.0,0.0,3,0,0.0,1,269,358,89,55,True,0.0,0,,,,,
0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,539,0.0,0.0,50,0.0,0,0,0.0,2641.0,0.0,0.0,2017-09-17T15:00:00Z,17 Sep 16:00,0.0,0.0,0,0.0,0.0,12,0,0.0,0,0,0.0,0,5,0,444,0.0,0.0,0.0,0,4,0.0,0,32,122,90,55,False,0.0,0,,,,,
0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,539,0.0,0.0,52,0.0,0,0,0.0,3187.0,0.0,0.0,2017-09-23T14:00:00Z,23 Sep 15:00,0.0,0.0,0,0.0,0.0,2,0,0.0,0,0,0.0,0,6,0,590,0.0,0.0,0.0,1,2,0.0,0,61,168,107,55,True,0.0,0,,,,,
0,20.0,0.0,0.0,0,9,0,1.0,16.0,13.6,1.0,0.0,539,0.0,0.0,69,0.0,1,0,3.3,3737.0,7.6,1.0,2017-10-01T13:15:00Z,01 Oct 14:15,0.0,0.0,68,0.0,0.0,4,0,0.0,0,0,3.0,0,7,0,1031,2.0,1.0,0.0,1,0,12.0,2,367,499,132,55,True,0.0,0,,,,,
0,29.0,0.0,0.0,0,14,0,3.0,22.0,51.1,5.0,0.0,539,0.0,0.0,71,2.0,1,0,7.8,4291.0,19.2,4.0,2017-10-15T12:30:00Z,15 Oct 13:30,0.0,0.0,90,0.0,1.0,3,0,0.0,0,0,5.0,0,8,0,1287,3.0,1.0,1.0,1,1,8.0,2,179,340,161,55,False,0.0,0,,,,,
0,25.0,0.0,0.0,0,9,0,6.0,18.0,6.3,2.0,0.0,539,0.0,0.0,82,0.0,5,0,4.6,4848.0,20.0,0.0,2017-10-22T12:30:00Z,22 Oct 13:30,0.0,0.0,90,0.0,0.0,1,0,0.0,0,0,4.0,0,9,0,1423,5.0,1.0,0.0,5,2,20.0,2,93,212,119,55,True,0.0,0,,,,,
0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,539,0.0,0.0,96,0.0,0,0,0.0,5407.0,0.0,0.0,2017-10-29T16:00:00Z,29 Oct 16:00,0.0,0.0,0,0.0,0.0,9,0,0.0,0,0,0.0,0,10,0,1592,0.0,0.0,0.0,0,2,0.0,0,102,327,225,55,False,0.0,0,,,,,
0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,539,0.0,0.0,102,0.0,0,0,0.0,5970.0,0.0,0.0,2017-11-05T16:30:00Z,05 Nov 16:30,0.0,0.0,0,0.0,0.0,18,0,0.0,0,0,0.0,0,11,0,1484,0.0,0.0,0.0,2,3,0.0,0,-143,92,235,55,True,0.0,0,,,,,
0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,539,0.0,0.0,115,0.0,0,0,0.0,6536.0,0.0,0.0,2017-11-18T15:00:00Z,18 Nov 15:00,0.0,0.0,0,0.0,0.0,6,0,0.0,0,0,0.0,0,12,0,1283,0.0,0.0,0.0,2,2,0.0,0,-245,47,292,55,False,0.0,0,,,,,
0,9.0,0.0,0.0,0,3,0,2.0,5.0,0.5,0.0,0.0,539,0.0,0.0,126,0.0,1,0,0.3,7105.0,2.0,0.0,2017-11-26T13:30:00Z,26 Nov 13:30,0.0,0.0,15,0.0,0.0,14,0,0.0,0,0,1.0,0,13,0,1161,1.0,0.0,0.0,1,4,0.0,1,-139,23,162,55,False,0.0,0,,,,,
0,4.0,0.0,0.0,0,3,0,0.0,3.0,1.3,0.0,0.0,539,0.0,0.0,138,0.0,0,0,0.3,7675.0,0.0,0.0,2017-11-29T20:00:00Z,29 Nov 20:00,0.0,0.0,1,0.0,0.0,20,0,0.0,0,0,0.0,0,14,0,1077,0.0,0.0,0.0,0,4,2.0,1,-100,26,126,55,True,0.0,0,,,,,
0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,539,0.0,0.0,145,0.0,0,0,0.0,8246.0,0.0,0.0,2017-12-02T15:00:00Z,02 Dec 15:00,0.0,0.0,0,0.0,0.0,8,0,0.0,0,0,0.0,0,15,0,1019,0.0,0.0,0.0,0,2,0.0,0,-70,21,91,55,True,0.0,0,,,,,
0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,539,0.0,0.0,154,0.0,0,0,0.0,8820.0,0.0,0.0,2017-12-10T14:15:00Z,10 Dec 14:15,0.0,0.0,0,0.0,0.0,10,0,0.0,0,0,0.0,0,16,0,978,0.0,0.0,0.0,1,1,0.0,0,-60,32,92,55,False,0.0,0,,,,,
0,7.0,0.0,0.0,0,5,0,2.0,7.0,2.1,1.0,0.0,539,0.0,0.0,167,1.0,0,0,1.0,9397.0,7.6,0.0,2017-12-13T19:45:00Z,13 Dec 19:45,0.0,0.0,29,1.0,0.0,13,0,0.0,0,0,3.0,0,17,0,966,3.0,2.0,0.0,1,0,0.0,1,-26,28,54,55,False,0.0,0,,,,,
0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,539,0.0,0.0,175,0.0,0,0,0.0,9975.0,0.0,0.0,2017-12-18T20:00:00Z,18 Dec 20:00,0.0,0.0,0,0.0,0.0,16,0,0.0,0,0,0.0,0,18,0,977,0.0,0.0,0.0,1,3,0.0,0,-3,30,33,55,True,0.0,0,,,,,
0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,539,0.0,0.0,184,0.0,0,0,0.0,10555.0,0.0,0.0,2017-12-23T12:30:00Z,23 Dec 12:30,0.0,0.0,0,0.0,0.0,5,0,0.0,0,0,0.0,0,19,0,957,0.0,0.0,0.0,0,0,0.0,0,-40,29,69,55,True,0.0,0,,,,,
0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,539,0.0,0.0,200,0.0,0,0,0.0,11140.0,0.0,0.0,2017-12-26T15:00:00Z,26 Dec 15:00,0.0,0.0,0,0.0,0.0,19,0,0.0,0,0,0.0,0,20,0,933,0.0,0.0,0.0,0,0,0.0,0,-37,30,67,54,False,0.0,0,,,,,
0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,539,0.0,0.0,201,0.0,0,0,0.0,11672.0,0.0,0.0,2017-12-30T15:00:00Z,30 Dec 15:00,0.0,0.0,0,0.0,0.0,2,0,0.0,0,0,0.0,0,21,0,910,0.0,0.0,0.0,1,2,0.0,0,-39,15,54,54,False,0.0,0,,,,,
0,41.0,0.0,0.0,0,12,0,1.0,30.0,32.3,2.0,0.0,539,0.0,0.0,214,0.0,2,0,6.0,12306.0,9.8,2.0,2018-01-01T17:30:00Z,01 Jan 17:30,0.0,0.0,90,0.0,0.0,12,0,0.0,0,0,7.0,0,22,0,889,1.0,0.0,1.0,2,0,18.0,2,-25,11,36,54,True,0.0,0,,,,,
0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,539,0.0,0.0,228,0.0,0,0,0.0,12904.0,0.0,0.0,2018-01-13T17:30:00Z,13 Jan 17:30,0.0,0.0,0,0.0,0.0,17,0,0.0,0,0,0.0,0,23,0,899,0.0,0.0,0.0,0,4,0.0,0,-20,37,57,54,False,0.0,0,,,,,
0,23.0,0.0,0.0,0,5,0,2.0,17.0,23.6,0.0,0.0,539,0.0,0.0,234,1.0,1,0,3.1,13502.0,3.0,2.0,2018-01-20T15:00:00Z,20 Jan 15:00,0.0,0.0,45,0.0,0.0,19,0,0.0,0,0,2.0,0,24,0,883,0.0,0.0,0.0,1,1,4.0,1,-22,12,34,54,True,0.0,0,,,,,
0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,539,0.0,0.0,245,0.0,0,0,0.0,14105.0,0.0,0.0,2018-01-31T19:45:00Z,31 Jan 19:45,0.0,0.0,0,0.0,0.0,9,0,0.0,0,0,0.0,0,25,0,917,0.0,0.0,0.0,1,2,0.0,0,9,45,36,54,True,0.0,0,,,,,
0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,539,0.0,0.0,251,0.0,0,0,0.0,14718.0,0.0,0.0,2018-02-03T17:30:00Z,03 Feb 17:30,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0,0.0,0,26,0,922,0.0,0.0,0.0,1,5,0.0,0,-4,24,28,54,False,0.0,0,,,,,
0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,539,0.0,0.0,262,0.0,0,0,0.0,15343.0,0.0,0.0,2018-02-10T15:00:00Z,10 Feb 15:00,0.0,0.0,0,0.0,0.0,6,0,0.0,0,0,0.0,0,27,0,920,0.0,0.0,0.0,1,3,0.0,0,-14,20,34,54,True,0.0,0,,,,,
0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,539,0.0,0.0,279,0.0,0,0,0.0,15970.0,0.0,0.0,2018-02-24T17:30:00Z,24 Feb 17:30,0.0,0.0,0,0.0,0.0,18,0,0.0,0,0,0.0,0,28,0,951,0.0,0.0,0.0,0,1,0.0,0,-3,31,34,54,False,0.0,0,,,,,
0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,539,0.0,0.0,282,0.0,0,0,0.0,16600.0,0.0,0.0,2018-03-03T12:30:00Z,03 Mar 12:30,0.0,0.0,0,0.0,0.0,4,0,0.0,0,0,0.0,0,29,0,958,0.0,0.0,0.0,1,2,0.0,0,-5,16,21,53,False,0.0,0,,,,,
0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,539,0.0,0.0,294,0.0,0,0,0.0,17233.0,0.0,0.0,2018-03-10T15:00:00Z,10 Mar 15:00,0.0,0.0,0,0.0,0.0,3,0,0.0,0,0,0.0,0,30,0,933,0.0,0.0,0.0,0,2,0.0,0,-4,20,24,53,True,0.0,0,,,,,
