assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,2,0,0.3,287,18,0,0,0.0,0.0,2020-09-21T19:15:00Z,9,20,0,0,0,0,2,0,79393,3,1,0.0,1,-2600,8008,10608,70,False,0
0,0,-1,0,11.9,287,24,2,0,1.3,0.4,2020-09-27T15:30:00Z,26,9,0,0,0,0,3,0,68207,5,2,1.0,1,-12411,2916,15327,70,True,0
1,0,14,0,11.8,287,33,1,0,6.9,17.2,2020-10-03T16:30:00Z,64,10,0,0,0,0,4,0,62847,1,1,40.0,5,-7005,2704,9709,69,False,0
0,0,0,0,0.0,287,44,0,0,0.0,0.0,2020-10-17T16:30:00Z,0,1,0,0,0,0,5,0,62459,0,1,0.0,0,-2055,4543,6598,69,True,0
0,0,0,0,0.0,287,57,0,0,0.0,0.0,2020-10-24T11:30:00Z,0,19,0,0,0,0,6,0,59304,1,1,0.0,0,-3535,2552,6087,69,False,0
0,0,-5,1,3.3,287,66,0,0,9.5,6.4,2020-10-31T12:30:00Z,80,15,0,0,0,0,7,0,60702,1,0,85.0,3,493,5745,5252,69,False,0
0,0,5,0,0.9,287,75,1,0,0.2,0.0,2020-11-08T16:30:00Z,60,11,0,0,0,0,8,0,67299,1,1,2.0,2,5540,9962,4422,69,True,0
0,0,5,0,26.9,287,87,2,0,11.6,12.2,2020-11-21T17:30:00Z,90,17,0,0,0,0,9,0,87968,0,2,77.0,1,17479,24164,6685,69,False,1
0,0,23,1,17.6,287,95,0,1,7.1,33.4,2020-11-28T15:00:00Z,66,4,0,0,0,0,10,0,120034,0,5,20.0,8,30249,38802,8553,69,True,0
0,0,0,0,0.0,287,104,0,0,0.0,0.0,2020-12-05T15:00:00Z,0,8,0,0,0,0,11,0,163703,0,2,0.0,0,41577,52595,11018,69,True,0
0,0,1,0,2.4,287,115,0,0,0.5,0.2,2020-12-12T17:30:00Z,24,13,0,0,0,0,12,0,127289,0,0,2.0,1,-32732,7401,40133,69,False,0
0,0,0,0,0.0,287,128,0,0,0.0,0.0,2020-12-15T20:00:00Z,0,18,0,0,0,0,13,0,152196,1,1,0.0,0,22207,38543,16336,69,True,0
0,0,2,1,2.0,287,136,0,0,0.4,0.0,2020-12-19T15:00:00Z,71,16,0,0,0,0,14,0,122398,1,0,4.0,3,-29268,5323,34591,69,False,0
0,0,25,1,11.1,287,145,0,1,7.8,38.4,2020-12-26T20:00:00Z,76,14,0,0,0,0,15,0,111519,0,2,28.0,8,-11926,8570,20496,69,True,0
0,0,0,0,0.0,287,161,0,0,0.0,0.0,2021-01-03T16:30:00Z,0,5,0,0,0,0,17,0,117090,3,1,0.0,0,-5134,9553,14687,69,False,0
0,0,0,0,0.0,287,178,0,0,0.0,0.0,2021-01-13T18:00:00Z,0,3,0,0,0,0,18,0,85560,0,1,0.0,0,-22614,5079,27693,69,True,0
1,0,13,0,1.4,287,185,0,0,0.3,1.6,2021-01-17T19:15:00Z,19,6,0,0,0,0,19,0,85608,0,4,0.0,4,-9689,1980,11669,69,True,0
0,0,0,0,0.0,287,380,0,0,0.0,0.0,2021-01-20T18:00:00Z,0,2,0,0,0,0,19,0,85608,0,2,0.0,0,-9689,1980,11669,69,True,0
0,0,4,0,13.7,287,193,0,0,3.7,3.0,2021-01-26T20:15:00Z,38,18,0,0,0,0,20,0,81376,5,0,20.0,1,-5622,2707,8329,69,False,0
1,0,17,1,27.5,287,205,0,0,7.2,22.2,2021-01-30T15:00:00Z,89,15,0,0,0,0,21,0,75197,0,1,22.0,6,-6371,808,7179,69,True,0
0,0,0,0,0.0,287,210,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,4,0,0,0,0,22,0,75266,2,0,0.0,0,-261,2236,2497,69,False,0
0,0,0,0,0.0,287,223,0,0,0.0,0.0,2021-02-07T16:30:00Z,0,11,0,0,0,0,23,0,71627,4,1,0.0,0,-3747,694,4441,69,False,0
0,0,4,0,1.6,287,235,0,0,0.4,2.0,2021-02-13T17:30:00Z,21,17,0,0,0,0,24,0,68491,0,3,0.0,1,-3299,1093,4392,69,True,0
0,0,0,0,0.0,287,153,0,0,0.0,0.0,2021-02-17T20:15:00Z,0,7,0,0,0,0,24,0,68491,3,1,0.0,0,-3299,1093,4392,69,False,0
0,0,0,0,0.0,287,239,0,0,0.0,0.0,2021-02-21T16:30:00Z,0,1,0,0,0,0,25,0,66420,1,0,0.0,0,-2363,433,2796,69,False,0
0,0,4,0,4.3,287,254,1,0,3.8,4.4,2021-02-27T12:30:00Z,64,19,0,0,0,0,26,0,64912,1,2,29.0,2,-1652,526,2178,69,True,0
0,0,0,0,0.0,287,284,0,0,0.0,0.0,2021-03-02T20:00:00Z,0,20,0,0,0,0,26,0,64912,1,4,0.0,0,-1652,526,2178,69,True,0
0,0,0,0,0.0,287,264,0,0,0.0,0.0,2021-03-07T16:30:00Z,0,13,0,0,0,0,27,0,64811,2,0,0.0,0,-294,869,1163,69,True,0
0,0,-3,0,0.3,287,325,0,0,2.2,0.0,2021-03-10T18:00:00Z,29,16,0,0,0,0,27,0,64811,2,5,22.0,1,-294,869,1163,69,True,0
1,0,13,1,13.3,287,272,0,0,5.0,8.4,2021-03-13T20:00:00Z,90,8,0,0,0,0,28,0,63978,3,0,28.0,6,-915,354,1269,69,False,0
0,0,2,0,0.0,287,294,0,0,0.0,0.0,2021-04-03T16:30:00Z,11,9,0,0,0,0,30,0,63757,2,0,0.0,1,-180,412,592,69,False,0
0,0,22,0,28.4,287,304,2,1,11.9,39.6,2021-04-10T11:30:00Z,90,10,0,0,0,0,31,0,64767,2,1,51.0,7,892,1822,930,69,True,0
0,0,0,0,0.0,287,310,0,0,0.0,0.0,2021-04-21T19:15:00Z,0,2,0,0,0,0,32,0,65335,2,1,0.0,0,438,1681,1243,69,False,0
0,1,33,1,49.2,287,332,0,1,13.9,52.4,2021-05-01T11:30:00Z,90,6,0,0,0,0,34,0,69148,2,0,37.0,9,4631,5446,815,69,False,0
0,0,6,0,27.5,287,345,1,0,3.4,0.6,2021-05-08T16:30:00Z,70,5,0,0,0,0,35,0,68159,2,1,6.0,2,-962,3405,4367,69,True,0
0,3,74,0,17.6,287,356,3,3,19.2,107.4,2021-05-14T19:00:00Z,90,14,0,0,0,0,36,0,76820,4,3,67.0,20,7785,9953,2168,69,False,0
0,0,3,0,1.1,287,359,0,0,0.0,0.0,2021-05-18T18:00:00Z,14,3,0,0,0,0,37,0,247161,2,3,0.0,1,167629,171163,3534,70,False,0
0,0,2,0,2.3,287,375,0,0,0.7,2.4,2021-05-23T15:00:00Z,16,7,0,0,0,0,38,0,296377,0,5,2.0,1,47601,84758,37157,70,True,0
0,0,4,0,2.9,268,10,1,0,4.0,5.0,2021-08-15T15:30:00Z,90,17,0,0,0,0,1,0,129946,0,1,32.0,2,0,0,0,70,False,0
0,0,7,1,4.4,268,16,0,0,4.1,1.0,2021-08-21T14:00:00Z,60,15,0,0,0,0,2,0,159103,0,5,36.0,3,13661,34644,20983,70,True,0
1,2,51,1,16.2,268,24,0,2,16.8,82.4,2021-08-28T11:30:00Z,90,1,0,0,0,0,3,0,156323,0,5,69.0,18,-8283,23995,32278,70,True,0
0,0,3,1,6.5,268,37,0,0,7.4,0.2,2021-09-11T14:00:00Z,63,9,0,0,0,0,4,0,1278882,1,0,67.0,3,995975,1193587,197612,71,False,0
0,0,0,0,0.0,268,45,0,0,0.0,0.0,2021-09-18T14:00:00Z,0,16,0,0,0,0,5,0,1459029,0,0,0.0,0,195834,356699,160865,72,True,0
0,0,0,0,0.0,268,53,0,0,0.0,0.0,2021-09-25T11:30:00Z,0,6,0,0,0,0,6,0,1092788,1,0,0.0,0,-355538,74530,430068,71,False,0
0,0,0,0,0.0,268,66,0,0,0.0,0.0,2021-10-03T15:30:00Z,0,11,0,0,0,0,7,0,719255,2,2,0.0,0,-380134,21155,401289,70,False,0
0,0,0,0,0.0,268,76,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,5,0,0,0,0,8,0,432200,0,2,0.0,0,-295277,26317,321594,69,True,0
0,0,0,0,0.0,268,83,0,0,0.0,0.0,2021-10-23T16:30:00Z,0,4,0,0,0,0,9,0,299317,4,1,0.0,0,-137363,297,137660,68,False,0
0,0,0,0,0.0,268,95,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,7,0,0,0,0,10,0,240191,2,0,0.0,0,-61234,257,61491,68,True,0
0,0,0,0,0.0,268,108,0,0,0.0,0.0,2021-11-06T12:30:00Z,0,13,0,0,0,0,11,0,221639,2,0,0.0,0,-20172,147,20319,67,False,0
0,0,0,0,0.0,268,115,0,0,0.0,0.0,2021-11-21T14:00:00Z,0,8,0,0,0,0,12,0,209023,0,3,0.0,0,-12926,139,13065,67,True,0
0,0,0,0,0.0,268,129,0,0,0.0,0.0,2021-11-28T14:00:00Z,0,19,0,0,0,0,13,0,202839,1,2,0.0,0,-6499,114,6613,67,True,0
0,0,0,0,0.0,268,131,0,0,0.0,0.0,2021-12-01T20:15:00Z,0,2,0,0,0,0,14,0,199995,2,1,0.0,0,-3027,69,3096,67,False,0
0,0,0,0,0.0,268,148,0,0,0.0,0.0,2021-12-04T17:30:00Z,0,18,0,0,0,0,15,0,195874,3,1,0.0,0,-4084,51,4135,67,False,0
0,0,0,0,0.0,268,159,0,0,0.0,0.0,2021-12-11T12:30:00Z,0,20,0,0,0,0,16,0,191987,0,1,0.0,0,-3899,58,3957,67,True,0
0,0,0,0,0.0,268,170,0,0,0.0,0.0,2021-12-14T20:00:00Z,0,10,0,0,0,0,17,0,189795,0,7,0.0,0,-2279,43,2322,67,True,0
0,0,0,0,0.0,268,175,0,0,0.0,0.0,2021-12-19T14:00:00Z,0,14,0,0,0,0,18,0,188347,4,0,0.0,0,-1491,45,1536,67,False,0
0,0,0,0,0.0,268,185,0,0,0.0,0.0,2021-12-26T15:00:00Z,0,9,0,0,0,0,19,0,186491,3,6,0.0,0,-1819,60,1879,67,True,0
0,0,0,0,0.0,268,192,0,0,0.0,0.0,2021-12-29T20:15:00Z,0,3,0,0,0,0,20,0,185900,1,0,0.0,0,-739,29,768,67,False,0
0,0,0,0,0.0,268,201,0,0,0.0,0.0,2022-01-01T12:30:00Z,0,1,0,0,0,0,21,0,184369,2,1,0.0,0,-1477,11,1488,67,False,0
0,0,0,0,0.0,268,215,0,0,0.0,0.0,2022-01-15T12:30:00Z,0,6,0,0,0,0,22,0,181984,0,1,0.0,0,-2300,0,2300,67,True,0
0,0,0,0,0.0,268,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,16,0,0,0,0,23,0,180695,1,1,0.0,0,-1483,0,1483,67,False,0
0,0,0,0,0.0,268,238,0,0,0.0,0.0,2022-02-09T19:45:00Z,0,3,0,0,0,0,24,0,179073,0,2,0.0,0,-1612,0,1612,67,True,0
0,0,0,0,0.0,268,248,0,0,0.0,0.0,2022-02-12T17:30:00Z,0,15,0,0,0,0,25,0,178568,4,0,0.0,0,-587,0,587,67,False,0
0,0,0,0,0.0,268,257,0,0,0.0,0.0,2022-02-19T17:30:00Z,0,17,0,0,0,0,26,0,177672,3,2,0.0,0,-871,0,871,67,True,0
0,0,0,0,0.0,268,266,0,0,0.0,0.0,2022-02-26T17:30:00Z,0,8,0,0,0,0,27,0,176749,1,0,0.0,0,-939,0,939,67,False,0
0,0,0,0,0.0,268,275,0,0,0.0,0.0,2022-03-06T16:30:00Z,0,13,0,0,0,0,28,0,176064,1,4,0.0,0,-710,0,710,67,True,0
0,0,0,0,0.0,268,285,0,0,0.0,0.0,2022-03-14T20:00:00Z,0,7,0,0,0,0,29,0,175337,0,0,0.0,0,-739,0,739,67,False,0
0,0,0,0,0.0,268,302,0,0,0.0,0.0,2022-04-02T14:00:00Z,0,5,0,0,0,0,31,0,174059,2,0,0.0,0,-653,0,653,67,False,0
0,0,0,0,0.0,268,316,0,0,0.0,0.0,2022-04-10T15:30:00Z,0,11,0,0,0,0,32,0,173852,2,2,0.0,0,-276,0,276,67,True,0
0,0,0,0,0.0,268,295,0,0,0.0,0.0,2022-04-20T19:00:00Z,0,4,0,0,0,0,33,0,173384,0,3,0.0,0,-441,0,441,67,True,0
0,0,0,0,0.0,268,339,0,0,0.0,0.0,2022-04-23T14:00:00Z,0,18,0,0,0,0,34,0,172921,1,5,0.0,0,-466,0,466,67,True,0
0,0,0,0,0.0,268,343,0,0,0.0,0.0,2022-04-30T16:30:00Z,0,10,0,0,0,0,35,0,172582,4,0,0.0,0,-359,0,359,67,False,0
0,0,0,0,0.0,268,359,0,0,0.0,0.0,2022-05-08T15:30:00Z,0,14,0,0,0,0,36,0,172173,0,5,0.0,0,-399,0,399,67,True,0
0,0,0,0,0.0,268,330,0,0,0.0,0.0,2022-05-11T19:15:00Z,0,20,0,0,0,0,36,0,172173,5,1,0.0,0,-399,0,399,67,False,0
0,0,0,0,0.0,268,369,0,0,0.0,0.0,2022-05-15T13:00:00Z,0,19,0,0,0,0,37,0,171851,2,2,0.0,0,-333,0,333,67,False,0
0,0,0,0,0.0,268,379,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,2,0,0,0,0,38,0,171568,2,3,0.0,0,-286,0,286,67,True,0
