assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,0,0,0.0,691,299,0,0,0.0,0.0,2021-04-12T19:15:00Z,0,3,0,0,0,0,31,0,0,0,0,0.0,0,0,0,0,45,False,0,,,,,
0,0,0,0,0.0,691,312,0,0,0.0,0.0,2021-04-16T19:00:00Z,0,17,0,0,0,0,32,0,32,2,2,0.0,0,21,22,1,45,True,0,,,,,
0,0,0,0,0.0,691,319,0,0,0.0,0.0,2021-04-23T19:00:00Z,0,1,0,0,0,0,33,0,58,1,0,0.0,0,15,26,11,45,False,0,,,,,
0,0,0,0,0.0,691,333,0,0,0.0,0.0,2021-05-01T19:00:00Z,0,2,0,0,0,0,34,0,75,2,1,0.0,0,11,31,20,45,True,0,,,,,
0,0,0,0,0.0,691,347,0,0,0.0,0.0,2021-05-09T15:30:00Z,0,19,0,0,0,0,35,0,86,1,0,0.0,0,-2,27,29,45,False,0,,,,,
0,0,0,0,0.0,691,180,0,0,0.0,0.0,2021-05-13T17:00:00Z,0,2,0,0,0,0,35,0,86,0,0,0.0,0,-2,27,29,45,False,0,,,,,
0,0,0,0,0.0,691,351,0,0,0.0,0.0,2021-05-16T18:00:00Z,0,15,0,0,0,0,36,0,94,1,0,0.0,0,4,16,12,45,True,0,,,,,
0,0,0,0,0.0,691,363,0,0,0.0,0.0,2021-05-19T17:00:00Z,0,20,0,0,0,0,37,0,95,0,1,0.0,0,-3,13,16,45,True,0,,,,,
0,0,0,0,0.0,691,375,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,12,0,0,0,0,38,0,120,0,5,0.0,0,16,36,20,45,False,0,,,,,
0,0,0,0,0.0,718,309,0,0,0.0,0.0,2022-04-03T13:00:00Z,0,19,0,0,0,0,31,0,0,1,2,0.0,0,0,0,0,45,False,0,,,,,
0,0,0,0,0.0,718,183,0,0,0.0,0.0,2022-04-06T18:30:00Z,0,5,0,0,0,0,31,0,0,2,3,0.0,0,0,0,0,45,False,0,,,,,
0,0,0,0,0.0,718,314,0,0,0.0,0.0,2022-04-09T11:30:00Z,0,13,0,0,0,0,32,0,26,0,1,0.0,0,18,20,2,45,True,0,,,,,
0,0,0,0,0.0,718,172,0,0,0.0,0.0,2022-04-20T18:45:00Z,0,9,0,0,0,0,33,0,37,1,1,0.0,0,-5,9,14,45,True,0,,,,,
0,0,0,0,0.0,718,338,0,0,0.0,0.0,2022-04-24T15:30:00Z,0,11,0,0,0,0,34,0,60,0,2,0.0,0,7,21,14,45,False,0,,,,,
0,0,0,0,0.0,718,342,0,0,0.0,0.0,2022-05-01T13:00:00Z,0,6,0,0,0,0,35,0,85,0,1,0.0,0,11,21,10,45,True,0,,,,,
