assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,14.0,0.0,0.0,0,6,0,1.0,14.0,10.5,0.0,0.0,182,0.0,0.0,4,0.0,0,0,1.9,182.0,8.0,1.0,2016-08-13T11:30:00Z,13 Aug 12:30,0.0,0.0,23,0.0,0.0,7,0,0.0,0,0,5.0,0,1,0,2315,1.0,1.0,0.0,1,2,0.0,1,0,0,0,45,False,0.0,0,,,,,
0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,182,0.0,0.0,13,0.0,0,0,0.0,707.0,0.0,0.0,2016-08-20T16:30:00Z,20 Aug 17:30,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0,0.0,0,2,0,2959,0.0,0.0,0.0,0,0,0.0,0,-95,159,254,45,True,0.0,0,,,,,
0,52.0,0.0,0.0,0,17,0,6.0,46.0,25.7,0.0,0.0,182,0.0,0.0,25,4.0,1,0,3.7,1247.0,11.4,2.0,2016-08-27T14:00:00Z,27 Aug 15:00,0.0,0.0,90,0.0,0.0,16,0,0.0,0,0,14.0,0,3,0,3114,2.0,2.0,0.0,1,2,0.0,2,-133,182,315,45,True,0.0,0,,,,,
0,34.0,0.0,0.0,0,4,0,1.0,27.0,11.8,0.0,0.0,182,0.0,0.0,34,2.0,4,0,1.8,1797.0,1.8,1.0,2016-09-10T16:30:00Z,10 Sep 17:30,0.0,0.0,90,0.0,0.0,9,0,0.0,0,0,4.0,0,4,0,3535,0.0,0.0,1.0,1,4,4.0,1,131,527,396,45,False,0.0,1,,,,,
0,56.0,0.0,0.0,0,8,1,1.0,48.0,2.3,0.0,0.0,182,0.0,0.0,44,2.0,0,0,2.8,2378.0,3.0,0.0,2016-09-17T14:00:00Z,17 Sep 15:00,0.0,0.0,90,0.0,0.0,3,0,0.0,0,0,9.0,0,5,0,3732,2.0,0.0,1.0,0,3,23.0,3,41,329,288,45,True,0.0,0,,,,,
1,26.0,0.0,0.0,0,17,0,2.0,20.0,11.3,0.0,0.0,182,0.0,0.0,54,1.0,4,0,3.9,2962.0,19.4,1.0,2016-09-24T11:30:00Z,24 Sep 12:30,0.0,0.0,90,0.0,0.0,11,0,0.0,0,0,7.0,0,6,0,4379,1.0,0.0,0.0,1,4,8.0,5,462,905,443,45,False,0.0,0,,,,,
0,41.0,0.0,0.0,0,20,1,3.0,35.0,2.3,0.0,0.0,182,0.0,1.0,64,0.0,0,0,1.5,3548.0,12.2,0.0,2016-10-02T13:15:00Z,02 Oct 14:15,0.0,0.0,90,0.0,0.0,13,0,0.0,0,0,9.0,0,7,0,6366,1.0,4.0,0.0,0,0,0.0,3,1664,2122,458,45,True,0.0,0,,,,,
0,57.0,0.0,0.0,0,14,0,5.0,50.0,3.2,0.0,0.0,182,0.0,0.0,73,0.0,3,0,1.9,4137.0,15.4,0.0,2016-10-15T11:30:00Z,15 Oct 12:30,0.0,0.0,90,0.0,0.0,4,0,0.0,0,0,6.0,0,8,0,7679,0.0,0.0,0.0,0,3,0.0,2,940,1490,550,45,False,0.0,0,,,,,
0,2.0,0.0,0.0,0,3,0,1.0,1.0,0.0,0.0,0.0,182,0.0,0.0,86,0.0,0,0,0.3,4729.0,3.2,0.0,2016-10-22T14:00:00Z,22 Oct 15:00,0.0,0.0,4,0.0,0.0,5,0,0.0,0,0,0.0,0,9,0,8182,0.0,0.0,0.0,1,3,0.0,1,285,1004,719,45,True,0.0,0,,,,,
0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,182,0.0,0.0,98,0.0,0,0,0.0,5323.0,0.0,0.0,2016-10-29T14:00:00Z,29 Oct 15:00,0.0,0.0,0,0.0,0.0,17,0,0.0,0,0,0.0,0,10,0,7817,0.0,0.0,0.0,1,1,0.0,0,-451,295,746,45,False,0.0,0,,,,,
