assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,0,0,0.0,679,251,0,0,0.0,0.0,2021-03-01T20:00:00Z,0,16,0,0,0,0,26,0,0,0,1,0.0,0,0,0,0,40,True,0,,,,,
0,0,0,0,0.0,679,287,0,0,0.0,0.0,2021-03-04T18:00:00Z,0,18,0,0,0,0,26,0,0,1,0,0.0,0,0,0,0,40,False,0,,,,,
0,0,0,0,0.0,679,262,0,0,0.0,0.0,2021-03-08T18:00:00Z,0,5,0,0,0,0,27,0,139,0,2,0.0,0,60,70,10,40,False,0,,,,,
0,0,0,0,0.0,679,271,0,0,0.0,0.0,2021-03-13T17:30:00Z,0,4,0,0,0,0,28,0,309,2,1,0.0,0,62,94,32,40,True,0,,,,,
0,0,0,0,0.0,679,292,0,0,0.0,0.0,2021-04-05T17:00:00Z,0,6,0,0,0,0,30,0,555,1,1,0.0,0,30,57,27,40,True,0,,,,,
0,0,0,0,0.0,679,299,0,0,0.0,0.0,2021-04-12T19:15:00Z,0,3,0,0,0,0,31,0,642,0,0,0.0,0,27,59,32,40,False,0,,,,,
0,0,0,0,0.0,679,312,0,0,0.0,0.0,2021-04-16T19:00:00Z,0,17,0,0,0,0,32,0,737,2,2,0.0,0,29,67,38,40,True,0,,,,,
0,0,0,0,0.0,679,319,0,0,0.0,0.0,2021-04-23T19:00:00Z,0,1,0,0,0,0,33,0,813,1,0,0.0,0,16,62,46,40,False,0,,,,,
0,0,0,0,0.0,679,333,0,0,0.0,0.0,2021-05-01T19:00:00Z,0,2,0,0,0,0,34,0,850,2,1,0.0,0,-3,38,41,40,True,0,,,,,
0,0,0,0,0.0,679,347,0,0,0.0,0.0,2021-05-09T15:30:00Z,0,19,0,0,0,0,35,0,938,1,0,0.0,0,23,71,48,40,False,0,,,,,
0,0,0,0,0.0,679,180,0,0,0.0,0.0,2021-05-13T17:00:00Z,0,2,0,0,0,0,35,0,938,0,0,0.0,0,23,71,48,40,False,0,,,,,
0,0,0,0,0.0,679,351,0,0,0.0,0.0,2021-05-16T18:00:00Z,0,15,0,0,0,0,36,0,992,1,0,0.0,0,11,49,38,40,True,0,,,,,
0,0,0,0,0.0,679,363,0,0,0.0,0.0,2021-05-19T17:00:00Z,0,20,0,0,0,0,37,0,1033,0,1,0.0,0,11,39,28,40,True,0,,,,,
0,0,0,0,0.0,679,375,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,12,0,0,0,0,38,0,1131,0,5,0.0,0,59,106,47,40,False,0,,,,,
0,0,0,0,0.0,637,89,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,17,0,0,0,0,9,0,0,2,1,0.0,0,0,0,0,40,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,637,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,14,0,0,0,0,10,0,911,2,1,0.0,0,421,483,62,40,True,0,0.0,0.0,0.0,0.0,0.0
