assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,0,0,0.0,693,322,0,0,0.0,0.0,2021-04-25T13:00:00Z,0,13,0,0,0,0,33,0,0,0,0,0.0,0,0,0,0,45,True,0,,,,,
0,0,0,0,0.0,693,329,0,0,0.0,0.0,2021-05-01T14:00:00Z,0,3,0,0,0,0,34,0,23,0,2,0.0,0,19,23,4,45,False,0,,,,,
0,0,0,0,0.0,693,342,0,0,0.0,0.0,2021-05-08T11:30:00Z,0,17,0,0,0,0,35,0,54,1,3,0.0,0,25,50,25,45,True,0,,,,,
0,0,0,0,0.0,693,350,0,0,0.0,0.0,2021-05-15T11:30:00Z,0,4,0,0,0,0,36,0,67,4,0,0.0,0,-3,39,42,44,False,0,,,,,
0,0,0,0,0.0,693,366,0,0,0.0,0.0,2021-05-18T17:00:00Z,0,16,0,0,0,0,37,0,69,2,0,0.0,0,13,41,28,44,False,0,,,,,
0,0,0,0,0.0,693,372,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,18,0,0,0,0,38,0,113,1,3,0.0,0,37,66,29,44,True,0,,,,,
0,0,0,0,0.0,551,6,0,0,0.0,0.0,2021-08-14T11:30:00Z,0,13,0,0,0,0,1,0,0,1,5,0.0,0,0,0,0,45,False,0,,,,,
0,0,0,0,0.0,551,14,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,8,0,0,0,0,2,0,992,2,2,0.0,0,363,514,151,45,True,0,,,,,
0,0,0,0,0.0,551,29,0,0,0.0,0.0,2021-08-29T13:00:00Z,0,5,0,0,0,0,3,0,1875,1,1,0.0,0,392,780,388,45,False,0,,,,,
0,0,0,0,0.0,551,36,0,0,0.0,0.0,2021-09-12T15:30:00Z,0,11,0,0,0,0,4,0,4164,3,0,0.0,0,1271,2491,1220,45,True,0,,,,,
0,0,4,0,2.8,551,46,0,0,0.9,2.4,2021-09-17T19:00:00Z,23,14,0,0,0,0,5,0,4753,1,1,4.0,1,365,1056,691,45,False,0,,,,,
0,0,2,0,0.3,551,56,0,0,0.0,0.0,2021-09-25T14:00:00Z,1,19,0,0,0,0,6,0,5986,2,1,0.0,1,810,1637,827,45,True,0,,,,,
0,0,0,0,0.0,551,65,0,0,0.0,0.0,2021-10-02T14:00:00Z,0,18,0,0,0,0,7,0,5821,0,1,0.0,0,-256,538,794,45,True,0,,,,,
0,0,2,0,0.6,551,79,0,0,0.1,0.2,2021-10-16T14:00:00Z,9,16,0,0,0,0,8,0,5223,0,1,0.0,1,-606,148,754,45,False,0,,,,,
