assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
0,10,0,0,0,10,1,1,8,1.9,0,0,181,0,0,4,2,0,0,2.2,181,16.4,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,90,0,0,6,0,0,0,0,3,0,1,0,13170,3,4,0,3,0,4.0,3,0,0,0,60,False,0,0
1,22,0,0,0,20,1,1,13,15.3,0,0,181,0,0,18,2,0,0,4.0,692,22.4,1,2017-08-20T12:30:00Z,20 Aug 13:30,0,0,71,0,0,13,0,0,0,0,7,0,2,0,15290,2,3,0,0,1,2.0,6,760,2041,1281,60,True,0,0
0,24,0,1,0,6,1,0,15,22.6,1,0,181,0,0,24,2,0,0,7.3,1208,9.0,2,2017-08-26T14:00:00Z,26 Aug 15:00,0,0,87,0,0,14,0,0,0,0,7,0,3,0,17968,2,1,0,0,0,41.0,3,1406,3492,2086,60,True,0,0
0,21,0,0,0,4,0,0,16,1.5,0,0,181,0,0,40,1,1,0,0.4,1739,2.0,0,2017-09-11T19:00:00Z,11 Sep 20:00,0,0,74,0,0,20,0,0,0,0,3,0,4,0,20430,4,1,0,0,2,0.0,2,1162,3976,2814,60,False,0,0
0,24,0,0,0,11,0,0,21,14.9,3,0,181,0,0,43,0,1,0,2.4,2283,7.2,1,2017-09-16T14:00:00Z,16 Sep 15:00,0,0,73,2,0,9,0,0,0,0,6,0,5,0,19429,1,1,0,1,1,2.0,2,-1351,1308,2659,60,True,0,0
0,19,0,0,0,4,1,0,13,2.4,0,0,181,0,0,51,1,0,0,0.7,2829,0.0,0,2017-09-23T14:00:00Z,23 Sep 15:00,0,0,88,0,0,4,0,0,0,0,4,0,6,0,17530,4,2,2,0,0,8.0,3,-2412,700,3112,60,False,0,0
0,20,0,0,0,1,0,1,8,1.0,0,0,181,0,0,63,2,4,0,0.6,3379,1.4,0,2017-09-30T11:30:00Z,30 Sep 12:30,0,0,90,0,0,17,0,0,0,0,5,0,7,0,15834,3,1,0,4,0,4.0,1,-2144,421,2565,60,True,0,1
0,30,0,0,0,11,0,1,22,24.8,2,0,181,0,0,78,1,2,0,6.0,3933,9.8,2,2017-10-14T14:00:00Z,14 Oct 15:00,0,0,90,0,0,16,0,0,0,0,4,0,8,0,14683,1,0,0,0,2,25.0,2,-1487,627,2114,60,False,0,0
0,9,0,0,0,5,0,2,3,0.4,0,0,181,0,0,83,0,0,0,2.1,4490,1.0,0,2017-10-21T14:00:00Z,21 Oct 15:00,0,0,38,0,0,12,0,0,0,0,4,0,9,0,13450,0,0,0,1,2,20.0,1,-1411,152,1563,60,True,0,0
0,9,0,0,0,2,0,0,7,0.5,0,0,181,0,0,97,1,3,0,0.6,5049,1.2,0,2017-10-28T14:00:00Z,28 Oct 15:00,0,0,56,0,0,10,0,0,0,0,2,0,10,0,11643,2,1,0,0,3,4.0,1,-1896,103,1999,59,False,0,0
0,25,0,0,0,5,1,0,22,10.6,0,0,181,0,0,103,0,0,0,1.3,5612,2.0,0,2017-11-04T15:00:00Z,04 Nov 15:00,0,0,60,1,1,19,0,0,0,0,5,0,11,0,11108,2,0,0,0,1,0.0,3,-581,172,753,59,True,0,0
0,18,0,0,0,7,0,0,13,2.8,0,0,181,0,0,112,1,2,0,5.4,6178,0.4,0,2017-11-18T15:00:00Z,18 Nov 15:00,0,0,60,0,0,2,0,0,0,0,1,0,12,0,10654,0,1,0,0,4,51.0,2,-500,132,632,59,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,181,0,0,122,0,0,0,0.0,6747,0.0,0,2017-11-26T16:00:00Z,26 Nov 16:00,0,0,0,0,0,11,0,0,0,0,0,0,13,0,10137,0,0,0,2,1,0.0,0,-534,64,598,59,True,0,0
