assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,17.0,0.0,0.0,2,30,1,1.0,12.0,33.8,2.0,0.0,449,0.0,0.0,2,1.0,0,1,16.2,449.0,39.0,3.0,2016-08-13T14:00:00Z,13 Aug 15:00,0.0,0.0,90,1.0,0.0,5,0,0.0,0,0,7.0,0,1,0,72960,6.0,0.0,2.0,1,0,89.0,8,0,0,0,65,False,1.0,0,,,,,
0,18.0,1.0,1.0,0,5,0,0.0,10.0,11.3,2.0,0.0,449,0.0,0.0,18,0.0,2,0,4.9,974.0,5.0,1.0,2016-08-20T14:00:00Z,20 Aug 15:00,0.0,0.0,90,0.0,0.0,6,0,0.0,0,0,3.0,0,2,0,120339,4.0,0.0,1.0,2,1,33.0,2,29297,35071,5774,65,True,0.0,0,,,,,
0,18.0,0.0,0.0,0,-3,1,2.0,12.0,5.0,0.0,0.0,449,0.0,0.0,30,1.0,0,0,4.8,1514.0,0.0,0.0,2016-08-28T12:30:00Z,28 Aug 13:30,0.0,0.0,90,1.0,0.0,12,0,0.0,0,0,3.0,0,3,0,143954,6.0,0.0,3.0,0,0,46.0,2,17435,36458,19023,65,True,0.0,0,,,,,
0,4.0,0.0,0.0,0,0,0,0.0,3.0,0.6,0.0,0.0,449,0.0,0.0,32,0.0,1,0,0.3,2064.0,0.4,0.0,2016-09-10T14:00:00Z,10 Sep 15:00,0.0,0.0,28,0.0,0.0,2,0,0.0,0,0,0.0,0,4,0,143184,3.0,0.0,0.0,0,1,2.0,1,-4120,20821,24941,65,False,0.0,0,,,,,
1,23.0,1.0,0.0,1,40,0,2.0,18.0,23.4,0.0,0.0,449,0.0,0.0,46,0.0,2,1,10.0,2645.0,55.2,2.0,2016-09-17T14:00:00Z,17 Sep 15:00,0.0,0.0,86,0.0,0.0,20,0,0.0,0,0,1.0,0,5,0,120826,5.0,0.0,0.0,2,4,21.0,10,-23125,3815,26940,65,True,0.0,0,,,,,
0,19.0,0.0,0.0,2,24,0,1.0,12.0,15.2,0.0,0.0,449,0.0,0.0,56,1.0,1,1,7.6,3229.0,35.4,1.0,2016-09-24T14:00:00Z,24 Sep 15:00,0.0,0.0,90,1.0,0.0,14,0,0.0,0,0,3.0,0,6,0,181482,7.0,2.0,3.0,1,1,25.0,8,56170,70393,14223,66,False,0.0,0,,,,,
0,27.0,0.0,0.0,0,-4,0,1.0,16.0,12.8,0.0,0.0,449,0.0,0.0,66,1.0,1,0,7.7,3815.0,0.0,0.0,2016-10-01T14:00:00Z,01 Oct 15:00,0.0,0.0,90,1.0,0.0,15,0,0.0,0,0,2.0,0,7,0,240610,5.0,0.0,3.0,1,1,64.0,2,54002,66396,12394,66,False,0.0,0,,,,,
0,26.0,0.0,1.0,0,1,0,0.0,21.0,5.7,1.0,0.0,449,0.0,0.0,80,2.0,1,0,5.7,4404.0,8.0,0.0,2016-10-15T14:00:00Z,15 Oct 15:00,0.0,0.0,90,0.0,0.0,17,0,0.0,0,0,2.0,0,8,0,241488,1.0,0.0,0.0,1,1,43.0,2,-3324,26566,29890,67,True,0.0,0,,,,,
0,28.0,0.0,0.0,0,3,0,1.0,19.0,5.1,0.0,0.0,449,0.0,0.0,87,1.0,2,0,2.8,4996.0,0.4,0.0,2016-10-22T16:30:00Z,22 Oct 17:30,0.0,0.0,90,2.0,0.0,9,0,0.0,0,0,7.0,0,9,0,223052,2.0,0.0,0.0,1,2,22.0,2,-20044,8402,28446,67,False,0.0,0,,,,,
0,17.0,0.0,0.0,0,0,0,2.0,13.0,21.3,0.0,0.0,449,0.0,0.0,100,5.0,4,0,3.3,5590.0,0.2,2.0,2016-10-29T14:00:00Z,29 Oct 15:00,0.0,0.0,90,2.0,0.0,10,0,0.0,0,0,3.0,0,10,0,207014,3.0,1.0,2.0,4,0,11.0,2,-16919,5838,22757,66,True,0.0,0,,,,,
0,29.0,0.0,0.0,0,3,0,1.0,20.0,16.9,2.0,0.0,449,0.0,0.0,106,1.0,1,0,7.0,6188.0,4.4,1.0,2016-11-06T16:30:00Z,06 Nov 16:30,0.0,0.0,90,0.0,0.0,8,0,0.0,0,0,5.0,0,11,0,192045,5.0,0.0,1.0,2,1,49.0,2,-15750,8351,24101,66,False,0.0,0,,,,,
1,21.0,0.0,0.0,0,32,1,1.0,16.0,16.1,0.0,0.0,449,0.0,0.0,120,2.0,0,1,9.5,6787.0,48.2,1.0,2016-11-21T20:00:00Z,21 Nov 20:00,0.0,0.0,78,1.0,0.0,3,0,0.0,0,0,4.0,0,12,0,190093,4.0,0.0,2.0,0,4,31.0,9,-2766,19063,21829,65,True,0.0,0,,,,,
0,41.0,0.0,1.0,0,6,0,1.0,32.0,28.1,1.0,0.0,449,0.0,0.0,124,4.0,1,0,5.0,7388.0,5.4,2.0,2016-11-26T15:00:00Z,26 Nov 15:00,0.0,0.0,90,0.0,0.0,7,0,0.0,0,0,6.0,0,13,0,248174,2.0,2.0,2.0,1,1,16.0,2,56471,62839,6368,66,False,0.0,0,,,,,
0,18.0,0.0,0.0,0,1,0,1.0,8.0,3.6,0.0,0.0,449,0.0,0.0,139,1.0,1,0,1.8,7992.0,0.0,0.0,2016-12-03T15:00:00Z,03 Dec 15:00,0.0,0.0,87,0.0,0.0,18,0,0.0,0,0,6.0,0,14,0,219938,6.0,1.0,2.0,1,3,16.0,2,-28830,8533,37363,66,True,0.0,0,,,,,
0,19.0,0.0,0.0,0,4,0,0.0,9.0,4.6,1.0,0.0,449,0.0,0.0,143,0.0,1,0,3.7,8597.0,3.4,0.0,2016-12-11T12:00:00Z,11 Dec 12:00,0.0,0.0,90,1.0,0.0,4,0,0.0,0,0,4.0,0,15,0,199615,4.0,1.0,1.0,0,1,29.0,2,-20923,10384,31307,66,False,0.0,0,,,,,
0,19.0,0.0,1.0,3,75,0,2.0,11.0,12.8,1.0,0.0,449,0.0,0.0,153,1.0,1,3,21.6,9207.0,105.6,1.0,2016-12-14T20:00:00Z,14 Dec 20:00,0.0,0.0,84,1.0,0.0,16,0,0.0,0,0,1.0,0,16,0,227730,3.0,0.0,1.0,1,3,98.0,17,27345,37334,9989,65,True,1.0,0,,,,,
0,19.0,0.0,1.0,0,-5,0,1.0,10.0,1.1,1.0,0.0,449,0.0,0.0,169,0.0,2,0,1.5,9821.0,0.0,0.0,2016-12-17T17:30:00Z,17 Dec 17:30,0.0,0.0,90,1.0,0.0,11,0,0.0,0,0,1.0,0,17,0,317177,4.0,0.0,1.0,2,0,14.0,1,86329,95245,8916,66,True,0.0,1,,,,,
0,7.0,0.0,0.0,0,3,1,1.0,5.0,1.7,0.0,0.0,449,0.0,0.0,171,1.0,0,0,12.5,10437.0,2.0,0.0,2016-12-26T15:00:00Z,26 Dec 15:00,0.0,0.0,79,3.0,0.0,1,0,0.0,0,0,3.0,0,18,0,346196,2.0,1.0,0.0,0,1,121.0,2,25084,52741,27657,66,False,0.0,0,,,,,
