assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,281,1,0,0,0.0,0.0,2019-08-09T19:00:00Z,0,10,0,0,0,0,1,0,274630,1,4,0.0,0,0,0,0,40,False,0
0,0,0,0,0.0,281,17,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,13,0,0,0,0,2,0,306923,1,3,0.0,0,4849,16333,11484,40,True,0
0,0,0,0,0.0,281,26,0,0,0.0,0.0,2019-08-24T11:30:00Z,0,6,0,0,0,0,3,0,320094,3,2,0.0,0,4147,18510,14363,40,True,0
0,0,0,0,0.0,281,40,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,19,0,0,0,0,4,0,330494,0,2,0.0,0,2510,16904,14394,40,False,0
0,0,0,0,0.0,281,46,0,0,0.0,0.0,2019-09-14T16:30:00Z,0,11,0,0,0,0,5,0,345819,2,3,0.0,0,7980,19077,11097,40,True,0
0,0,0,0,0.0,281,52,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,5,0,0,0,0,6,0,350182,0,2,0.0,0,1663,10344,8681,40,False,0
0,0,8,0,0.0,281,64,1,0,0.1,1.4,2019-09-28T14:00:00Z,68,7,0,0,0,0,7,0,352564,0,2,0.0,2,742,9596,8854,40,False,0
0,2,38,0,0.0,281,77,5,0,6.4,63.6,2019-10-05T14:00:00Z,90,2,0,0,1,0,8,7,386373,5,1,0.0,9,24774,30201,5427,40,True,0
0,0,0,0,0.0,281,82,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,3,0,0,0,0,9,0,438837,0,0,0.0,0,47649,56611,8962,40,False,0
0,0,0,0,0.0,281,97,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,12,0,0,0,0,10,0,453574,3,1,0.0,0,14961,22043,7082,40,True,0
0,0,0,0,0.0,281,104,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,4,0,0,0,0,11,0,478006,0,2,0.0,0,19245,28099,8854,40,False,0
0,0,0,0,0.0,281,117,0,0,0.0,0.0,2019-11-08T20:00:00Z,0,18,0,0,0,0,12,0,485801,2,0,0.0,0,5749,17600,11851,40,True,0
0,0,0,0,0.0,281,126,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,8,0,0,0,0,13,0,494978,2,0,0.0,0,6487,20759,14272,40,False,0
0,0,0,0,0.0,281,137,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,1,0,0,0,0,14,0,501841,2,2,0.0,0,6048,14695,8647,40,True,0
0,0,0,0,0.0,281,150,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,16,0,0,0,0,15,0,494061,1,2,0.0,0,-6452,4384,10836,40,False,0
0,0,0,0,0.0,281,157,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,15,0,0,0,0,16,0,488284,2,1,0.0,0,-5945,2922,8867,40,True,0
0,0,0,0,0.0,281,165,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,9,0,0,0,0,17,0,484260,1,1,0.0,0,-5121,4020,9141,40,False,0
0,0,0,0,0.0,281,177,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,20,0,0,0,0,18,0,491975,2,1,0.0,0,759,8634,7875,40,True,0
0,0,0,0,0.0,281,181,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,2,0,0,0,0,19,0,490624,0,1,0.0,0,1139,8923,7784,40,False,0
0,0,0,0,0.0,281,197,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,17,0,0,0,0,20,0,495168,2,2,0.0,0,3164,9280,6116,40,True,0
0,0,0,0,0.0,281,207,0,0,0.0,0.0,2020-01-01T17:30:00Z,0,7,0,0,0,0,21,0,505570,1,1,0.0,0,9227,20112,10885,40,True,0
0,0,0,0,0.0,281,217,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,12,0,0,0,0,22,0,517892,0,4,0.0,0,10310,23119,12809,40,False,0
0,0,0,0,0.0,281,227,0,0,0.0,0.0,2020-01-18T15:00:00Z,0,3,0,0,0,0,23,0,517174,0,1,0.0,0,-1330,13686,15016,40,True,0
0,0,0,0,0.0,281,240,0,0,0.0,0.0,2020-01-22T19:30:00Z,0,17,0,0,0,0,24,0,509995,1,2,0.0,0,-7065,6313,13378,40,False,0
0,0,0,0,0.0,281,247,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,13,0,0,0,0,25,0,498634,0,0,0.0,0,-11602,6033,17635,40,False,0
0,0,0,0,0.0,281,257,0,0,0.0,0.0,2020-02-15T17:30:00Z,0,10,0,0,0,0,26,0,491872,1,0,0.0,0,-7256,3737,10993,40,True,0
0,0,0,0,0.0,281,270,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,20,0,0,0,0,27,0,485587,0,3,0.0,0,-6627,2560,9187,40,False,0
0,0,0,0,0.0,281,277,0,0,0.0,0.0,2020-02-28T20:00:00Z,0,9,0,0,0,0,28,0,472236,0,1,0.0,0,-11366,1067,12433,40,True,0
0,0,0,0,0.0,281,288,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,15,0,0,0,0,29,0,463787,0,1,0.0,0,-9646,1243,10889,40,False,0
0,0,0,0,0.0,281,297,0,0,0.0,0.0,2020-06-19T17:00:00Z,0,16,0,0,0,0,39,0,411187,3,0,0.0,0,-47568,4902,52470,41,True,0
0,0,0,0,0.0,281,307,0,0,0.0,0.0,2020-06-24T17:00:00Z,0,8,0,0,0,0,40,0,405620,1,0,0.0,0,-7031,923,7954,41,True,0
0,0,0,0,0.0,281,311,0,0,0.0,0.0,2020-07-01T17:00:00Z,0,1,0,0,0,0,41,0,402017,0,4,0.0,0,-3639,469,4108,41,False,0
0,0,0,0,0.0,281,327,0,0,0.0,0.0,2020-07-04T11:30:00Z,0,4,0,0,0,0,42,0,397774,1,0,0.0,0,-4251,656,4907,41,True,0
0,0,0,0,0.0,281,339,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,18,0,0,0,0,43,0,394519,1,2,0.0,0,-3446,471,3917,41,False,0
0,0,0,0,0.0,281,346,0,0,0.0,0.0,2020-07-11T11:30:00Z,0,19,0,0,0,0,44,0,389936,4,0,0.0,0,-4493,325,4818,41,True,0
0,0,0,0,0.0,281,353,0,0,0.0,0.0,2020-07-14T19:15:00Z,0,6,0,0,0,0,45,0,385602,0,1,0.0,0,-3992,262,4254,41,False,0
0,0,0,0,0.0,281,366,0,0,0.0,0.0,2020-07-18T16:30:00Z,0,5,0,0,0,0,46,0,381834,2,0,0.0,0,-4101,243,4344,41,True,0
0,0,0,0,0.0,281,377,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,11,0,0,0,0,47,0,374659,0,5,0.0,0,-5781,542,6323,41,False,0
0,0,0,0,0.0,313,7,0,0,0.0,0.0,2021-08-14T16:30:00Z,0,11,0,0,0,0,1,0,45779,3,0,0.0,0,0,0,0,40,True,0
0,0,0,0,0.0,313,16,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,12,0,0,0,0,2,0,50886,0,5,0.0,0,68,1715,1647,40,False,0
0,0,0,0,0.0,313,26,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,9,0,0,0,0,3,0,53310,2,1,0.0,0,746,2853,2107,40,True,0
0,0,0,0,0.0,313,31,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,1,0,0,0,0,4,0,60078,0,1,0.0,0,3836,10474,6638,40,False,0
0,0,0,0,0.0,313,47,0,0,0.0,0.0,2021-09-18T14:00:00Z,0,18,0,0,0,0,5,0,61508,3,1,0.0,0,716,3871,3155,40,True,0
0,0,0,0,0.0,313,55,0,0,0.0,0.0,2021-09-25T14:00:00Z,0,8,0,0,0,0,6,0,61180,0,2,0.0,0,-669,2092,2761,40,False,0
0,0,0,0,0.0,313,62,0,0,0.0,0.0,2021-10-02T14:00:00Z,0,5,0,0,0,0,7,0,59913,0,0,0.0,0,-1576,1164,2740,40,False,0
0,0,0,0,0.0,313,78,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,4,0,0,0,0,8,0,57407,0,0,0.0,0,-2763,508,3271,40,True,0
0,0,0,0,0.0,313,84,0,0,0.0,0.0,2021-10-23T11:30:00Z,0,6,0,0,0,0,9,0,56843,0,7,0.0,0,-780,630,1410,40,False,0
