assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,16,1,3.4,502,4,0,0,2.1,18.0,2020-09-13T15:30:00Z,90,17,0,0,0,0,1,0,75335,1,0,0.0,3,0,0,0,55,False,0,,,,,
0,0,13,0,6.0,502,12,2,0,3.1,18.0,2020-09-19T11:30:00Z,90,18,0,0,0,0,2,0,133590,2,5,7.0,2,19148,36189,17041,55,True,0,,,,,
0,0,9,0,11.0,502,21,1,0,3.0,18.4,2020-09-26T14:00:00Z,90,6,0,0,0,0,3,0,123385,2,1,1.0,2,-16720,17310,34030,55,False,0,,,,,
0,0,0,0,0.0,502,32,0,0,0.0,0.0,2020-10-03T14:00:00Z,0,3,0,0,0,0,4,0,100840,2,4,0.0,0,-26221,9196,35417,55,True,0,,,,,
0,0,3,0,0.9,502,41,2,0,0.5,4.0,2020-10-17T11:30:00Z,90,11,0,0,0,0,5,0,81806,2,2,0.0,1,-21754,2728,24482,54,True,1,,,,,
0,0,13,0,1.6,502,56,2,0,1.7,15.0,2020-10-25T14:00:00Z,90,16,0,0,0,0,6,0,80639,0,2,0.0,2,-3591,3433,7024,54,False,0,,,,,
0,0,13,0,24.3,502,65,2,0,5.0,25.4,2020-11-01T14:00:00Z,90,14,0,0,0,0,7,0,79838,1,2,0.0,1,-2193,2792,4985,54,False,1,,,,,
0,0,15,0,2.5,502,73,3,0,2.4,21.2,2020-11-07T12:30:00Z,90,13,0,0,0,0,8,0,76817,3,1,0.0,1,-3643,2162,5805,54,True,1,,,,,
0,0,12,0,2.2,502,81,2,0,1.2,9.4,2020-11-22T12:00:00Z,90,8,0,0,0,0,9,0,73448,3,2,0.0,2,-4088,2511,6599,53,False,0,,,,,
0,0,10,0,22.9,502,93,1,0,5.0,7.6,2020-11-28T17:30:00Z,90,10,0,0,0,0,10,0,72814,1,0,19.0,1,-1387,1509,2896,53,True,1,,,,,
0,0,17,0,12.5,502,101,1,0,3.2,19.2,2020-12-05T12:30:00Z,88,4,0,0,0,0,11,0,71243,1,1,0.0,2,-1957,1541,3498,53,False,0,,,,,
0,0,14,1,0.8,502,111,0,0,1.5,14.2,2020-12-12T20:00:00Z,90,5,0,0,0,0,12,0,69222,0,1,0.0,3,-2376,823,3199,53,True,0,,,,,
0,0,5,0,10.9,502,123,0,0,1.8,7.0,2020-12-16T18:00:00Z,40,9,0,0,0,0,13,0,68986,2,0,0.0,1,-499,1006,1505,53,False,0,,,,,
0,0,0,0,0.0,502,133,0,0,0.0,0.0,2020-12-19T17:30:00Z,0,1,0,0,0,0,14,0,64440,1,2,0.0,0,-4527,235,4762,53,True,0,,,,,
0,0,0,0,0.0,502,146,0,0,0.0,0.0,2020-12-26T20:00:00Z,0,15,0,0,0,0,15,0,58685,1,0,0.0,0,-5763,52,5815,53,False,0,,,,,
0,0,0,0,0.0,502,163,0,0,0.0,0.0,2021-01-01T17:30:00Z,0,19,0,0,0,0,17,0,55670,1,0,0.0,0,-1605,34,1639,53,True,0,,,,,
0,0,0,0,0.0,502,176,0,0,0.0,0.0,2021-01-12T20:15:00Z,0,20,0,0,0,0,18,0,53311,2,1,0.0,0,-2257,47,2304,52,False,0,,,,,
0,0,0,0,0.0,502,191,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,9,0,0,0,0,20,0,51729,1,1,0.0,0,-1168,26,1194,52,True,0,,,,,
0,0,0,0,0.0,502,203,0,0,0.0,0.0,2021-01-30T12:30:00Z,0,14,0,0,0,0,21,0,51167,2,0,0.0,0,-597,17,614,52,True,0,,,,,
0,0,0,0,0.0,502,212,0,0,0.0,0.0,2021-02-03T19:30:00Z,0,10,0,0,0,0,22,0,50612,2,1,0.0,0,-565,12,577,52,False,0,,,,,
0,0,0,0,0.0,502,224,0,0,0.0,0.0,2021-02-06T20:00:00Z,0,13,0,0,0,0,23,0,49893,3,3,0.0,0,-721,26,747,52,False,0,,,,,
0,0,0,0,0.0,502,233,0,0,0.0,0.0,2021-02-14T19:00:00Z,0,8,0,0,0,0,24,0,49280,2,0,0.0,0,-628,26,654,52,True,0,,,,,
0,0,0,0,0.0,502,153,0,0,0.0,0.0,2021-02-17T20:15:00Z,0,12,0,0,0,0,24,0,49280,3,1,0.0,0,-628,26,654,52,True,0,,,,,
0,0,0,0,0.0,502,244,0,0,0.0,0.0,2021-02-20T17:30:00Z,0,11,0,0,0,0,25,0,49129,2,0,0.0,0,-223,88,311,52,False,0,,,,,
0,0,11,1,0.9,502,251,0,0,1.2,11.0,2021-03-01T20:00:00Z,90,16,0,0,0,0,26,0,49138,0,1,0.0,3,-91,188,279,52,True,0,,,,,
0,0,4,0,1.0,502,287,0,0,0.8,7.2,2021-03-04T18:00:00Z,32,18,0,0,0,0,26,0,49138,1,0,0.0,1,-91,188,279,52,False,0,,,,,
0,0,19,0,1.3,502,262,2,0,1.4,12.8,2021-03-08T18:00:00Z,90,5,0,0,0,0,27,0,49182,0,2,0.0,2,-35,187,222,52,False,0,,,,,
0,0,14,0,6.3,502,271,2,0,1.7,10.4,2021-03-13T17:30:00Z,90,4,0,0,0,0,28,0,49329,2,1,0.0,2,84,303,219,52,True,0,,,,,
0,0,0,0,0.0,502,292,0,0,0.0,0.0,2021-04-05T17:00:00Z,0,6,0,0,0,0,30,0,49400,1,1,0.0,0,8,184,176,52,True,0,,,,,
0,0,0,0,0.0,502,299,0,0,0.0,0.0,2021-04-12T19:15:00Z,0,3,0,0,0,0,31,0,49220,0,0,0.0,0,-200,65,265,52,False,0,,,,,
0,0,11,0,12.2,502,312,2,0,3.2,20.0,2021-04-16T19:00:00Z,90,17,0,0,0,0,32,0,49028,2,2,0.0,2,-202,48,250,52,True,0,,,,,
0,0,9,1,11.9,502,319,0,0,3.5,23.0,2021-04-23T19:00:00Z,90,1,0,0,0,0,33,0,49100,1,0,0.0,2,24,108,84,52,False,1,,,,,
0,0,16,0,23.3,502,333,2,0,4.0,12.6,2021-05-01T19:00:00Z,90,2,0,0,0,0,34,0,49175,2,1,4.0,2,55,140,85,52,True,0,,,,,
0,0,8,1,0.5,502,347,0,0,1.5,14.2,2021-05-09T15:30:00Z,90,19,0,0,0,0,35,0,49413,1,0,0.0,2,191,321,130,52,False,1,,,,,
0,0,15,1,22.0,502,180,0,0,3.8,11.8,2021-05-13T17:00:00Z,90,2,0,0,0,0,35,0,49413,0,0,4.0,3,191,321,130,52,False,0,,,,,
0,0,13,0,24.7,502,351,1,0,5.6,24.4,2021-05-16T18:00:00Z,90,15,0,0,0,0,36,0,49740,1,0,7.0,2,271,389,118,52,True,0,,,,,
0,0,15,1,17.6,502,363,0,0,4.4,26.6,2021-05-19T17:00:00Z,90,20,0,0,0,0,37,0,49639,0,1,0.0,3,-89,82,171,52,True,0,,,,,
0,0,15,0,12.6,502,375,5,0,2.8,15.2,2021-05-23T15:00:00Z,90,12,0,0,0,0,38,0,49595,0,5,0.0,2,-60,142,202,52,False,0,,,,,
0,0,6,0,2.0,171,4,1,0,2.0,11.4,2021-08-14T14:00:00Z,90,16,0,0,0,0,1,0,78248,1,3,7.0,2,0,0,0,45,True,0,,,,,
0,0,15,0,22.3,171,14,2,0,5.3,30.8,2021-08-21T14:00:00Z,90,10,0,0,0,0,2,0,114757,2,2,0.0,2,12209,25387,13178,45,False,0,,,,,
1,2,32,1,36.9,171,22,0,0,7.7,40.2,2021-08-28T14:00:00Z,90,4,0,0,0,0,3,0,124951,2,0,0.0,8,4364,22181,17817,45,False,0,,,,,
0,0,14,0,3.1,171,35,1,0,1.5,11.8,2021-09-13T19:00:00Z,90,5,0,0,0,0,4,0,505355,1,3,0.0,2,320185,455346,135161,46,True,0,,,,,
0,0,5,0,1.2,171,41,2,0,1.3,11.6,2021-09-18T16:30:00Z,72,2,0,0,0,0,5,0,533577,0,3,0.0,2,38966,96491,57525,46,False,0,,,,,
1,0,18,1,1.5,171,55,0,0,1.1,5.8,2021-09-25T14:00:00Z,90,15,0,0,0,0,6,0,556727,0,2,4.0,6,16052,66019,49967,46,True,0,,,,,
