assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,652,216,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,3,0,0,0,0,22,0,2411,1,0,0.0,0,2327,2416,89,50,True,0
0,0,0,0,0.0,652,223,0,0,0.0,0.0,2021-02-07T16:30:00Z,0,12,0,0,0,0,23,0,6936,4,1,0.0,0,4096,4915,819,50,True,0
0,0,8,0,0.9,652,234,3,0,1.1,10.4,2021-02-13T12:30:00Z,90,9,0,0,0,0,24,0,10096,1,3,0.0,0,2736,4343,1607,50,False,1
0,0,13,0,1.8,652,244,2,0,1.8,16.0,2021-02-20T17:30:00Z,90,7,0,0,0,0,25,0,22245,2,0,0.0,0,11550,14740,3190,50,True,1
0,0,23,1,0.3,652,256,0,0,1.5,15.0,2021-02-28T19:15:00Z,90,15,0,0,0,0,26,0,29699,2,0,0.0,6,6505,12473,5968,50,False,0
0,0,16,0,0.8,652,283,1,0,2.7,22.2,2021-03-04T20:15:00Z,90,5,0,0,0,0,26,0,29699,1,0,4.0,2,6505,12473,5968,50,True,0
0,0,0,0,0.0,652,263,0,0,0.0,0.0,2021-03-07T14:00:00Z,0,8,0,0,0,0,27,0,28038,1,0,0.0,0,-1645,5496,7141,50,True,0
0,1,32,1,0.3,652,278,0,0,2.5,17.2,2021-03-15T20:00:00Z,90,20,0,0,0,0,28,0,21877,1,0,7.0,7,-6101,624,6725,50,False,0
0,0,22,1,0.8,652,289,0,0,0.5,4.0,2021-04-03T19:00:00Z,83,1,0,0,0,0,30,0,22754,3,0,0.0,6,1867,3321,1454,50,False,0
0,0,12,0,0.3,652,303,1,0,0.5,5.0,2021-04-10T14:00:00Z,88,2,0,0,0,0,31,0,46802,1,2,0.0,2,23164,26877,3713,50,True,0
0,0,12,0,10.3,652,313,1,0,3.0,16.0,2021-04-19T19:00:00Z,90,10,0,0,0,0,32,0,50324,1,1,4.0,2,2924,7517,4593,50,False,0
0,0,12,0,1.7,652,324,1,0,3.1,25.2,2021-04-24T11:30:00Z,90,14,0,0,0,0,33,0,76864,1,1,4.0,1,25592,28905,3313,50,True,1
0,0,0,0,0.0,652,344,0,0,0.0,0.0,2021-05-08T19:15:00Z,0,16,0,0,0,0,35,0,92653,0,2,0.0,0,18154,23433,5279,50,True,0
0,0,0,0,0.0,652,334,0,0,0.0,0.0,2021-05-13T19:15:00Z,0,13,0,0,0,0,35,0,92653,4,2,0.0,0,18154,23433,5279,50,False,0
0,0,0,0,0.0,652,353,0,0,0.0,0.0,2021-05-16T15:30:00Z,0,18,0,0,0,0,36,0,63483,2,1,0.0,0,-27877,1869,29746,50,False,0
0,0,0,0,0.0,652,360,0,0,0.0,0.0,2021-05-19T19:15:00Z,0,4,0,0,0,0,37,0,44792,3,0,0.0,0,-19595,33,19628,50,False,0
0,0,0,0,0.0,652,374,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,6,0,0,0,0,38,0,31805,0,2,0.0,0,-12866,53,12919,50,True,0
0,0,0,0,0.0,580,31,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,1,0,0,0,0,4,0,2476,0,1,0.0,0,1577,2132,555,45,False,0
0,0,14,0,0.6,580,47,3,0,1.8,17.4,2021-09-18T14:00:00Z,90,18,0,0,0,0,5,0,2861,3,1,0.0,1,120,653,533,45,True,0
0,0,7,0,10.7,580,55,1,0,2.4,13.0,2021-09-25T14:00:00Z,68,8,0,0,0,0,6,0,3573,0,2,0.0,1,317,887,570,45,False,1
0,0,25,1,0.3,580,62,0,0,1.9,18.6,2021-10-02T14:00:00Z,90,5,0,0,0,0,7,0,3858,0,0,0.0,6,39,636,597,45,False,0
0,0,17,1,0.1,580,78,0,0,1.9,11.0,2021-10-16T14:00:00Z,90,4,0,0,0,0,8,0,4591,0,0,8.0,5,401,872,471,45,True,1
0,0,13,0,0.3,580,84,7,0,1.7,15.6,2021-10-23T11:30:00Z,90,6,0,0,0,0,9,0,5365,0,7,1.0,-1,516,959,443,45,False,0
0,0,7,0,0.4,580,97,2,0,1.6,11.8,2021-10-31T14:00:00Z,90,10,0,0,0,0,10,0,5608,2,1,4.0,1,-105,845,950,45,True,0
0,0,0,0,0.0,580,102,0,0,0.0,0.0,2021-11-06T15:00:00Z,0,3,0,0,0,0,11,0,5709,2,1,0.0,0,-85,686,771,45,False,0
0,0,0,0,0.0,580,117,0,0,0.0,0.0,2021-11-20T15:00:00Z,0,16,0,0,0,0,12,0,4894,1,2,0.0,0,-838,107,945,45,True,0
0,0,0,0,0.0,580,130,0,0,0.0,0.0,2021-11-27T15:00:00Z,0,20,0,0,0,0,13,0,4935,0,0,0.0,0,-102,266,368,45,True,0
0,0,0,0,0.0,580,138,0,0,0.0,0.0,2021-11-30T19:30:00Z,0,14,0,0,0,0,14,0,4916,1,1,0.0,0,-95,242,337,45,False,0
0,0,0,0,0.0,580,147,0,0,0.0,0.0,2021-12-05T14:00:00Z,0,17,0,0,0,0,15,0,4667,0,3,0.0,0,-312,103,415,45,False,0
0,0,12,0,0.2,580,160,1,0,7.5,22.4,2021-12-11T17:30:00Z,90,13,0,0,0,0,16,0,4632,1,0,52.0,2,-131,107,238,45,True,0
0,0,9,0,0.2,580,167,1,0,1.8,17.4,2021-12-14T19:45:00Z,45,2,0,0,0,0,17,0,5552,2,0,0.0,1,818,1069,251,44,True,0
0,0,7,0,0.2,580,187,5,0,1.2,11.4,2021-12-26T15:00:00Z,90,1,0,0,0,0,19,0,4785,5,0,0.0,0,-132,151,283,44,True,0
0,0,0,0,0.0,580,194,0,0,0.0,0.0,2021-12-28T15:00:00Z,0,7,0,0,0,0,20,0,4903,0,3,0.0,0,83,220,137,44,False,0
0,0,0,0,0.0,580,179,0,0,0.0,0.0,2022-01-12T19:45:00Z,0,19,0,0,0,0,21,0,4764,0,2,0.0,0,-122,192,314,44,False,0
0,0,0,0,0.0,580,217,0,0,0.0,0.0,2022-01-15T15:00:00Z,0,8,0,0,0,0,22,0,4765,1,2,0.0,0,-33,196,229,44,True,0
0,0,0,0,0.0,580,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,18,0,0,0,0,23,0,4776,3,0,0.0,0,-42,112,154,44,False,0
0,0,0,0,0.0,580,234,0,0,0.0,0.0,2022-02-09T19:45:00Z,0,7,0,0,0,0,24,0,4695,1,1,0.0,0,-123,78,201,43,True,0
0,0,0,0,0.0,580,248,0,0,0.0,0.0,2022-02-12T17:30:00Z,0,12,0,0,0,0,25,0,4519,4,0,0.0,0,-171,8,179,43,True,0
0,0,0,0,0.0,580,256,0,0,0.0,0.0,2022-02-19T15:00:00Z,0,11,0,0,0,0,26,0,4447,1,3,0.0,0,-88,33,121,43,False,0
0,0,0,0,0.0,580,269,0,0,0.0,0.0,2022-02-25T20:00:00Z,0,16,0,0,0,0,27,0,4552,0,2,0.0,0,33,104,71,43,False,0
0,0,0,0,0.0,580,277,0,0,0.0,0.0,2022-03-05T15:00:00Z,0,3,0,0,0,0,28,0,4469,3,1,0.0,0,-84,31,115,43,True,0
0,0,16,0,10.5,580,297,3,0,2.8,17.8,2022-03-10T19:30:00Z,90,6,0,0,0,0,28,0,4469,3,1,0.0,1,-84,31,115,43,True,0
0,0,10,0,0.4,580,287,2,0,1.0,9.8,2022-03-13T14:00:00Z,90,10,0,0,0,0,29,0,4511,1,2,0.0,1,5,83,78,43,False,0
