assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,584,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,7,0,0,0,0,20,0,0,1,1,0.0,0,0,0,0,45,True,0
0,0,0,0,0.0,584,208,0,0,0.0,0.0,2020-01-01T15:00:00Z,0,17,0,0,0,0,21,0,47,0,1,0.0,0,24,31,7,45,True,0
0,0,0,0,0.0,584,216,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,9,0,0,0,0,22,0,100,2,1,0.0,0,21,37,16,45,False,0
0,0,0,0,0.0,584,228,0,0,0.0,0.0,2020-01-18T15:00:00Z,0,20,0,0,0,0,23,0,134,3,2,0.0,0,15,30,15,45,True,0
0,0,0,0,0.0,584,239,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,7,0,0,0,0,24,0,147,2,0,0.0,0,-1,19,20,45,False,0
0,0,0,0,0.0,584,245,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,10,0,0,0,0,25,0,190,0,4,0.0,0,15,37,22,45,False,0
0,0,0,0,0.0,584,259,0,0,0.0,0.0,2020-02-15T12:30:00Z,0,5,0,0,0,0,26,0,217,2,1,0.0,0,12,35,23,45,True,0
0,0,9,1,2.8,584,269,0,0,2.1,8.4,2020-02-22T15:00:00Z,79,2,0,0,0,0,27,0,261,0,2,10.0,3,15,42,27,45,True,0
0,0,10,0,7.5,584,280,3,0,2.7,15.0,2020-02-29T15:00:00Z,77,19,0,0,0,0,28,0,561,1,3,4.0,2,167,211,44,45,False,0
0,0,0,0,0.0,584,289,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,13,0,0,0,0,29,0,475,1,0,0.0,0,12,124,112,45,True,0
0,0,2,0,0.0,584,297,0,0,1.7,0.0,2020-06-19T17:00:00Z,8,14,0,0,0,0,39,0,600,3,0,19.0,1,97,254,157,45,False,0
0,0,0,0,0.0,584,308,0,0,0.0,0.0,2020-06-25T17:00:00Z,0,1,0,0,0,0,40,0,618,2,0,0.0,0,5,61,56,45,True,0
1,0,17,1,11.0,584,319,0,0,3.2,19.0,2020-06-28T15:30:00Z,64,18,0,0,0,0,41,0,615,3,1,2.0,6,-8,27,35,45,False,0
0,0,3,0,0.0,584,328,0,0,0.0,0.0,2020-07-05T18:00:00Z,1,11,0,0,0,0,42,0,995,0,1,0.0,1,334,443,109,45,True,0
0,0,3,0,0.3,584,336,0,0,0.0,0.0,2020-07-09T17:00:00Z,2,8,0,0,0,0,43,0,1114,1,1,0.0,1,112,218,106,45,False,0
0,0,3,0,1.8,584,345,0,0,0.5,0.8,2020-07-13T19:00:00Z,21,12,0,0,0,0,44,0,1340,2,2,2.0,1,211,326,115,45,False,0
0,0,14,0,17.4,584,359,1,0,2.2,4.8,2020-07-16T19:15:00Z,77,4,0,0,0,0,45,0,1350,1,1,0.0,2,23,109,86,45,True,0
0,0,0,0,0.0,584,362,0,0,0.0,0.0,2020-07-19T13:00:00Z,0,3,0,0,0,0,46,0,1536,2,0,0.0,0,117,210,93,45,False,0
1,1,23,1,12.4,584,379,0,0,4.1,22.2,2020-07-26T15:00:00Z,60,15,0,0,0,0,47,0,1550,1,3,6.0,7,29,193,164,45,True,0
0,0,4,0,3.2,379,1,1,0,0.5,2.2,2020-09-12T14:00:00Z,76,6,0,0,0,0,1,0,23808,0,1,0.0,2,0,0,0,45,False,0
0,0,4,0,0.9,379,17,3,0,0.6,5.0,2020-09-20T11:00:00Z,35,17,0,0,0,0,2,0,36698,5,2,0.0,1,5527,12240,6713,45,True,0
0,0,0,0,0.0,379,20,0,0,0.0,0.0,2020-09-26T19:00:00Z,0,4,0,0,0,0,3,0,39762,1,0,0.0,0,809,8507,7698,45,False,0
