assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,0,0,0.0,548,5,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,9,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,45,False,0,,,,,
0,0,0,0,0.0,548,17,0,0,0.0,0.0,2021-08-22T13:00:00Z,0,17,0,0,0,0,2,0,7604,1,0,0.0,0,2886,3963,1077,45,True,0,,,,,
0,0,0,0,0.0,548,30,0,0,0.0,0.0,2021-08-29T15:30:00Z,0,13,0,0,0,0,3,0,12896,1,0,0.0,0,2387,4770,2383,45,True,0,,,,,
0,0,0,0,0.0,548,40,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,18,0,0,0,0,4,0,22212,2,0,0.0,0,5094,10559,5465,45,False,0,,,,,
0,0,0,0,0.0,548,50,0,0,0.0,0.0,2021-09-18T11:30:00Z,0,3,0,0,0,0,5,0,27534,2,0,0.0,0,3124,7774,4650,45,True,0,,,,,
0,0,0,0,0.0,548,59,0,0,0.0,0.0,2021-09-26T13:00:00Z,0,16,0,0,0,0,6,0,29164,1,0,0.0,0,265,4405,4140,45,False,0,,,,,
0,0,0,0,0.0,548,70,0,0,0.0,0.0,2021-10-02T14:00:00Z,0,14,0,0,0,0,7,0,28537,1,2,0.0,0,-1238,1505,2743,45,True,0,,,,,
0,0,0,0,0.0,548,72,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,2,0,0,0,0,8,0,28165,3,2,0.0,0,-973,1447,2420,45,False,0,,,,,
0,0,0,0,0.0,548,87,0,0,0.0,0.0,2021-10-23T14:00:00Z,0,10,0,0,0,0,9,0,27320,1,1,0.0,0,-1146,568,1714,45,False,0,,,,,
0,0,0,0,0.0,548,100,0,0,0.0,0.0,2021-11-01T20:00:00Z,0,8,0,0,0,0,10,0,26086,1,2,0.0,0,-1484,353,1837,45,True,0,,,,,
0,0,0,0,0.0,548,105,0,0,0.0,0.0,2021-11-06T15:00:00Z,0,7,0,0,0,0,11,0,25608,0,2,0.0,0,-762,258,1020,45,False,0,,,,,
0,0,0,0,0.0,548,120,0,0,0.0,0.0,2021-11-20T15:00:00Z,0,19,0,0,0,0,12,0,25147,0,1,0.0,0,-677,256,933,45,True,0,,,,,
0,0,0,0,0.0,548,130,0,0,0.0,0.0,2021-11-27T15:00:00Z,0,15,0,0,0,0,13,0,24918,0,0,0.0,0,-389,338,727,45,False,0,,,,,
0,0,0,0,0.0,548,137,0,0,0.0,0.0,2021-12-01T19:30:00Z,0,5,0,0,0,0,14,0,24720,0,0,0.0,0,-275,169,444,45,True,0,,,,,
0,0,0,0,0.0,548,150,0,0,0.0,0.0,2021-12-04T15:00:00Z,0,11,0,0,0,0,15,0,24693,1,0,0.0,0,-101,634,735,45,True,0,,,,,
0,0,0,0,0.0,548,159,0,0,0.0,0.0,2021-12-11T12:30:00Z,0,12,0,0,0,0,16,0,24184,0,1,0.0,0,-627,334,961,45,False,0,,,,,
0,0,0,0,0.0,548,163,0,0,0.0,0.0,2021-12-15T19:30:00Z,0,4,0,0,0,0,17,0,23712,1,0,0.0,0,-539,176,715,45,False,0,,,,,
0,0,0,0,0.0,548,180,0,0,0.0,0.0,2021-12-19T14:00:00Z,0,6,0,0,0,0,18,0,23708,0,0,0.0,0,-284,265,549,45,True,0,,,,,
0,0,0,0,0.0,548,208,0,0,0.0,0.0,2022-01-03T17:30:00Z,0,13,0,0,0,0,21,0,22563,1,0,0.0,0,-368,43,411,45,False,0,,,,,
0,0,0,0,0.0,548,220,0,0,0.0,0.0,2022-01-15T15:00:00Z,0,16,0,0,0,0,22,0,22261,1,3,0.0,0,-406,103,509,45,True,0,,,,,
0,0,0,0,0.0,548,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,3,0,0,0,0,23,0,22074,2,1,0.0,0,-231,51,282,45,False,0,,,,,
0,0,0,0,0.0,548,236,0,0,0.0,0.0,2022-02-10T19:45:00Z,0,1,0,0,0,0,24,0,22037,1,0,0.0,0,-150,143,293,44,True,0,,,,,
0,0,0,0,0.0,548,249,0,0,0.0,0.0,2022-02-13T14:00:00Z,0,17,0,0,0,0,25,0,22050,2,0,0.0,0,-53,201,254,44,False,0,,,,,
0,0,0,0,0.0,548,260,0,0,0.0,0.0,2022-02-20T16:30:00Z,0,9,0,0,0,0,26,0,22347,1,2,0.0,0,34,312,278,44,True,0,,,,,
0,0,0,0,0.0,548,191,0,0,0.0,0.0,2022-02-24T19:45:00Z,0,1,0,0,0,0,26,0,22347,1,2,0.0,0,34,312,278,44,False,0,,,,,
0,0,0,0,0.0,548,270,0,0,0.0,0.0,2022-02-27T14:00:00Z,0,19,0,0,0,0,27,0,22529,0,1,0.0,0,-41,271,312,44,False,0,,,,,
0,0,0,0,0.0,548,280,0,0,0.0,0.0,2022-03-05T15:00:00Z,0,7,0,0,0,0,28,0,22329,2,0,0.0,0,4,293,289,44,True,0,,,,,
0,0,0,0,0.0,548,190,0,0,0.0,0.0,2022-03-10T19:30:00Z,0,18,0,0,0,0,28,0,22329,0,4,0.0,0,4,293,289,44,True,0,,,,,
0,0,0,0,0.0,548,286,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,8,0,0,0,0,29,0,22725,1,0,0.0,0,140,471,331,44,False,0,,,,,
0,0,0,0,0.0,548,300,0,0,0.0,0.0,2022-03-18T20:00:00Z,0,10,0,0,0,0,30,0,22546,3,2,0.0,0,-41,218,259,44,True,0,,,,,
0,0,0,0,0.0,548,310,0,0,0.0,0.0,2022-04-02T14:00:00Z,0,2,0,0,0,0,31,0,22558,1,2,0.0,0,-79,148,227,44,True,0,,,,,
0,0,5,0,1.7,548,317,0,0,0.6,2.0,2022-04-08T19:00:00Z,12,14,0,0,0,0,32,0,22633,0,1,2.0,1,11,165,154,44,False,0,,,,,
0,0,0,0,0.0,548,334,0,0,0.0,0.0,2022-04-24T13:00:00Z,0,5,0,0,0,0,34,0,22374,0,1,0.0,0,-93,55,148,44,False,0,,,,,
0,0,0,0,0.0,548,350,0,0,0.0,0.0,2022-04-30T14:00:00Z,0,4,0,0,0,0,35,0,22308,3,0,0.0,0,-87,36,123,44,True,0,,,,,
0,0,0,0,0.0,548,355,0,0,0.0,0.0,2022-05-07T14:00:00Z,0,6,0,0,0,0,36,0,22376,2,2,0.0,0,52,199,147,44,False,0,,,,,
0,0,0,0,0.0,548,330,0,0,0.0,0.0,2022-05-11T19:15:00Z,0,12,0,0,0,0,36,0,22376,5,1,0.0,0,52,199,147,44,True,0,,,,,
0,0,0,0,0.0,548,370,0,0,0.0,0.0,2022-05-15T13:00:00Z,0,15,0,0,0,0,37,0,22250,1,1,0.0,0,-163,84,247,44,True,0,,,,,
0,0,0,0,0.0,548,378,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,11,0,0,0,0,38,0,22228,1,3,0.0,0,-32,98,130,44,False,0,,,,,
0,0,2,0,0.0,568,5,0,0,0.0,0.0,2022-08-06T14:00:00Z,5,11,0,0,0,0,1,0,0,1,2,0.0,1,0,0,0,45,False,0,0.0,0.0,0.0,0.04,0.0
0,0,0,0,0.0,568,20,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,9,0,0,0,0,2,0,16292,0,0,0.0,0,5868,7416,1548,45,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,29,0,0,0.0,0.0,2022-08-20T11:30:00Z,0,18,0,0,0,0,3,0,26382,0,1,0.0,0,4216,10584,6368,45,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,40,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,15,0,0,0,0,4,0,23174,1,1,0.0,0,-3818,2007,5825,45,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,42,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,3,0,0,0,0,5,0,31119,0,0,0.0,0,3953,8092,4139,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,60,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,17,0,0,0,0,6,0,52428,0,1,0.0,0,14178,21408,7230,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,3,0,0.5,568,80,0,0,0.3,2.0,2022-09-17T11:30:00Z,4,13,0,0,0,0,8,0,52555,3,0,0.0,1,-1555,570,2125,44,True,0,0.0,0.0,0.0,0.03,0.0
0,0,3,0,0.8,568,90,0,0,1.1,0.4,2022-10-01T16:30:00Z,17,19,0,0,0,0,9,0,50603,0,2,10.0,1,-2246,993,3239,44,False,0,0.0,0.03,0.03,0.29,0.0
0,0,-1,0,1.3,568,94,1,0,0.4,0.0,2022-10-08T14:00:00Z,18,6,0,0,0,0,10,0,49282,0,3,4.0,1,-1671,1927,3598,44,False,0,0.0,0.07,0.07,0.1,0.0
0,0,0,0,0.0,568,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,16,0,0,0,0,11,0,46901,0,1,0.0,0,-2465,550,3015,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,115,0,0,0.0,0.0,2022-10-18T19:15:00Z,0,7,0,0,0,0,12,0,45047,1,2,0.0,0,-1399,248,1647,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,2,0,0.4,568,130,1,0,0.6,3.2,2022-10-23T13:00:00Z,24,10,0,0,0,0,13,0,44642,4,0,2.0,1,-1122,156,1278,44,True,0,0.0,0.0,0.0,0.56,0.0
0,0,0,0,0.0,568,133,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,4,0,0,0,0,14,0,43523,1,1,0.0,0,-1212,512,1724,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,150,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,5,0,0,0,0,15,0,41607,3,2,0.0,0,-1935,183,2118,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,160,0,0,0.0,0.0,2022-11-12T19:45:00Z,0,1,0,0,0,0,16,0,40304,2,0,0.0,0,-1373,116,1489,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,166,0,0,0.0,0.0,2022-12-26T15:00:00Z,0,8,0,0,0,0,17,0,38179,2,1,0.0,0,-2271,407,2678,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,180,0,0,0.0,0.0,2022-12-31T12:30:00Z,0,14,0,0,0,0,18,0,37698,1,0,0.0,0,-500,136,636,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,182,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,2,0,0,0,0,19,0,37197,1,1,0.0,0,-517,27,544,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,200,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,19,0,0,0,0,20,0,36702,0,1,0.0,0,-551,116,667,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,208,0,0,0.0,0.0,2023-01-22T14:00:00Z,0,13,0,0,0,0,21,0,36256,0,3,0.0,0,-477,49,526,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,220,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,12,0,0,0,0,22,0,35420,0,3,0.0,0,-844,45,889,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,229,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,17,0,0,0,0,23,0,34760,2,1,0.0,0,-682,0,682,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,240,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,3,0,0,0,0,24,0,34312,1,0,0.0,0,-457,0,457,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,244,0,0,0.0,0.0,2023-02-24T20:00:00Z,0,9,0,0,0,0,25,0,33868,1,1,0.0,0,-416,0,416,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,67,0,0,0.0,0.0,2023-03-01T20:00:00Z,0,12,0,0,0,0,25,0,33868,0,2,0.0,0,-416,0,416,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,260,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,18,0,0,0,0,26,0,33588,0,1,0.0,0,-311,0,311,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,268,0,0,0.0,0.0,2023-03-12T16:30:00Z,0,15,0,0,0,0,27,0,33287,1,2,0.0,0,-299,0,299,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,280,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,11,0,0,0,0,28,0,33093,4,2,0.0,0,-193,0,193,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,289,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,16,0,0,0,0,29,0,32922,1,1,0.0,0,-175,0,175,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,300,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,6,0,0,0,0,30,0,32803,0,1,0.0,0,-122,0,122,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,310,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,4,0,0,0,0,31,0,32697,0,2,0.0,0,-109,0,109,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,317,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,10,0,0,0,0,32,0,32587,1,2,0.0,0,-109,0,109,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,327,0,0,0.0,0.0,2023-04-25T18:30:00Z,0,7,0,0,0,0,33,0,32514,0,2,0.0,0,-77,0,77,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,334,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,5,0,0,0,0,34,0,32432,0,6,0.0,0,-73,0,73,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,350,0,0,0.0,0.0,2023-05-06T14:00:00Z,0,2,0,0,0,0,35,0,32329,0,1,0.0,0,-108,0,108,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,359,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,14,0,0,0,0,36,0,32249,0,2,0.0,0,-88,0,88,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,370,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,8,0,0,0,0,37,0,32193,1,1,0.0,0,-52,0,52,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,568,371,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,1,0,0,0,0,38,0,32152,0,5,0.0,0,-43,0,43,44,False,0,0.0,0.0,0.0,0.0,0.0
