assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,0,0,0.0,594,63,0,0,0.0,0.0,2020-10-31T17:30:00Z,0,19,0,0,0,0,7,0,0,1,2,0.0,0,0,0,0,40,True,0,,,,,
0,0,0,0,0.0,594,75,0,0,0.0,0.0,2020-11-08T16:30:00Z,0,12,0,0,0,0,8,0,3449,1,1,0.0,0,2682,3000,318,40,False,0,,,,,
0,0,0,0,0.0,594,83,0,0,0.0,0.0,2020-11-22T19:15:00Z,0,9,0,0,0,0,9,0,5155,0,3,0.0,0,1430,2683,1253,40,True,0,,,,,
0,0,0,0,0.0,594,90,0,0,0.0,0.0,2020-11-28T12:30:00Z,0,3,0,0,0,0,10,0,5370,1,1,0.0,0,97,778,681,40,False,0,,,,,
0,0,0,0,0.0,594,103,0,0,0.0,0.0,2020-12-06T19:15:00Z,0,20,0,0,0,0,11,0,6158,0,4,0.0,0,344,1107,763,40,True,0,,,,,
0,0,0,0,0.0,594,112,0,0,0.0,0.0,2020-12-13T16:30:00Z,0,8,0,0,0,0,12,0,6327,1,1,0.0,0,110,862,752,40,False,0,,,,,
0,0,14,0,14.5,594,127,1,0,3.1,16.8,2020-12-16T20:00:00Z,90,17,0,0,0,0,13,0,6606,1,2,0.0,2,75,595,520,40,True,0,,,,,
0,0,0,0,0.0,594,132,0,0,0.0,0.0,2020-12-19T12:30:00Z,0,6,0,0,0,0,14,0,25204,7,0,0.0,0,17391,18435,1044,40,False,0,,,,,
0,0,3,0,0.7,594,144,1,0,0.9,4.2,2020-12-27T16:30:00Z,30,18,0,0,0,0,15,0,24299,1,1,4.0,1,-681,4097,4778,40,True,0,,,,,
0,0,0,0,0.0,594,155,0,0,0.0,0.0,2020-12-30T20:00:00Z,0,14,0,0,0,0,16,0,34342,0,0,0.0,0,9237,11607,2370,40,False,0,,,,,
0,0,0,0,0.0,594,166,0,0,0.0,0.0,2021-01-04T20:00:00Z,0,16,0,0,0,0,17,0,32254,0,1,0.0,0,-1871,5077,6948,40,False,0,,,,,
0,0,0,0,0.0,594,184,0,0,0.0,0.0,2021-01-17T16:30:00Z,0,13,0,0,0,0,19,0,26386,0,0,0.0,0,-3426,2305,5731,40,True,0,,,,,
0,0,0,0,0.0,594,177,0,0,0.0,0.0,2021-01-21T20:00:00Z,0,4,0,0,0,0,19,0,26386,1,0,0.0,0,-3426,2305,5731,40,True,0,,,,,
0,0,0,0,0.0,594,198,0,0,0.0,0.0,2021-01-28T20:00:00Z,0,17,0,0,0,0,20,0,23279,3,1,0.0,0,-3307,1092,4399,40,False,0,,,,,
0,0,0,0,0.0,594,208,0,0,0.0,0.0,2021-01-31T16:30:00Z,0,19,0,0,0,0,21,0,21096,3,1,0.0,0,-2300,663,2963,40,False,0,,,,,
0,0,0,0,0.0,594,216,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,3,0,0,0,0,22,0,19000,1,0,0.0,0,-2198,363,2561,40,True,0,,,,,
0,0,0,0,0.0,594,223,0,0,0.0,0.0,2021-02-07T16:30:00Z,0,12,0,0,0,0,23,0,17463,4,1,0.0,0,-1741,333,2074,40,True,0,,,,,
0,0,0,0,0.0,594,234,0,0,0.0,0.0,2021-02-13T12:30:00Z,0,9,0,0,0,0,24,0,16307,1,3,0.0,0,-1327,449,1776,40,False,0,,,,,
0,0,0,0,0.0,594,244,0,0,0.0,0.0,2021-02-20T17:30:00Z,0,7,0,0,0,0,25,0,15678,2,0,0.0,0,-815,244,1059,40,True,0,,,,,
0,0,0,0,0.0,594,256,0,0,0.0,0.0,2021-02-28T19:15:00Z,0,15,0,0,0,0,26,0,14609,2,0,0.0,0,-1210,353,1563,40,False,0,,,,,
0,0,0,0,0.0,594,283,0,0,0.0,0.0,2021-03-04T20:15:00Z,0,5,0,0,0,0,26,0,14609,1,0,0.0,0,-1210,353,1563,40,True,0,,,,,
0,0,14,0,1.9,594,263,1,0,2.1,18.8,2021-03-07T14:00:00Z,90,8,0,0,0,0,27,0,14450,1,0,0.0,2,-307,309,616,40,True,0,,,,,
0,0,0,0,0.0,594,278,0,0,0.0,0.0,2021-03-15T20:00:00Z,0,20,0,0,0,0,28,0,14452,1,0,0.0,0,-157,424,581,40,False,0,,,,,
0,0,3,0,0.1,594,289,0,0,0.2,2.2,2021-04-03T19:00:00Z,6,1,0,0,0,0,30,0,13735,3,0,0.0,1,-314,148,462,40,False,0,,,,,
0,0,0,0,0.0,594,303,0,0,0.0,0.0,2021-04-10T14:00:00Z,0,2,0,0,0,0,31,0,13656,1,2,0.0,0,-151,389,540,40,True,0,,,,,
0,0,0,0,0.0,594,313,0,0,0.0,0.0,2021-04-19T19:00:00Z,0,10,0,0,0,0,32,0,13693,1,1,0.0,0,-50,385,435,40,False,0,,,,,
0,0,0,0,0.0,594,324,0,0,0.0,0.0,2021-04-24T11:30:00Z,0,14,0,0,0,0,33,0,13579,1,1,0.0,0,-193,256,449,40,True,0,,,,,
0,1,31,1,0.7,594,344,0,0,1.5,14.0,2021-05-08T19:15:00Z,90,16,0,0,0,0,35,0,13403,0,2,0.0,7,-178,211,389,40,True,0,,,,,
0,0,16,0,0.5,594,334,2,0,2.4,15.6,2021-05-13T19:15:00Z,90,13,0,0,0,0,35,0,13403,4,2,8.0,1,-178,211,389,40,False,0,,,,,
0,0,12,0,0.3,594,353,1,0,2.6,7.6,2021-05-16T15:30:00Z,83,18,0,0,0,0,36,0,17349,2,1,18.0,2,3518,3939,421,40,False,0,,,,,
0,0,25,1,10.7,594,360,0,0,4.3,30.0,2021-05-19T19:15:00Z,90,4,0,0,0,0,37,0,20185,3,0,2.0,6,2962,3508,546,40,False,0,,,,,
0,0,17,1,0.4,594,374,0,0,3.3,2.4,2021-05-23T15:00:00Z,90,6,0,0,0,0,38,0,27995,0,2,30.0,6,7372,8596,1224,40,True,0,,,,,
0,0,0,0,0.0,247,7,0,0,0.0,0.0,2021-08-14T16:30:00Z,0,15,0,0,0,0,1,0,4581,3,0,0.0,0,0,0,0,45,False,0,,,,,
0,0,0,0,0.0,247,15,0,0,0.0,0.0,2021-08-21T11:30:00Z,0,5,0,0,0,0,2,0,4867,0,2,0.0,0,-773,167,940,45,True,0,,,,,
0,0,0,0,0.0,247,23,0,0,0.0,0.0,2021-08-28T16:30:00Z,0,6,0,0,0,0,3,0,4587,1,1,0.0,0,-627,203,830,44,True,0,,,,,
0,0,0,0,0.0,247,36,0,0,0.0,0.0,2021-09-12T15:30:00Z,0,10,0,0,0,0,4,0,3677,3,0,0.0,0,-1018,98,1116,44,False,0,,,,,
0,0,0,0,0.0,247,44,0,0,0.0,0.0,2021-09-18T14:00:00Z,0,7,0,0,0,0,5,0,3179,0,3,0.0,0,-523,0,523,44,True,0,,,,,
0,0,0,0,0.0,247,52,0,0,0.0,0.0,2021-09-25T16:30:00Z,0,3,0,0,0,0,6,0,2880,3,3,0.0,0,-329,0,329,44,False,0,,,,,
0,0,0,0,0.0,247,66,0,0,0.0,0.0,2021-10-03T15:30:00Z,0,12,0,0,0,0,7,0,2722,2,2,0.0,0,-166,0,166,44,True,0,,,,,
0,0,0,0,0.0,247,80,0,0,0.0,0.0,2021-10-16T11:30:00Z,0,18,0,0,0,0,8,0,2605,5,0,0.0,0,-120,0,120,44,False,0,,,,,
0,0,0,0,0.0,247,88,0,0,0.0,0.0,2021-10-24T15:30:00Z,0,13,0,0,0,0,9,0,2546,5,0,0.0,0,-62,0,62,44,False,0,,,,,
0,0,0,0,0.0,247,94,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,4,0,0,0,0,10,0,2465,2,2,0.0,0,-77,0,77,44,True,0,,,,,
0,0,0,0,0.0,247,110,0,0,0.0,0.0,2021-11-07T16:30:00Z,0,19,0,0,0,0,11,0,2424,2,3,0.0,0,-43,0,43,44,False,0,,,,,
0,0,0,0,0.0,247,114,0,0,0.0,0.0,2021-11-20T17:30:00Z,0,1,0,0,0,0,12,0,2374,0,4,0.0,0,-52,0,52,44,True,0,,,,,
0,0,0,0,0.0,247,128,0,0,0.0,0.0,2021-11-27T15:00:00Z,0,16,0,0,0,0,13,0,2347,0,4,0.0,0,-27,0,27,44,True,0,,,,,
0,0,0,0,0.0,247,132,0,0,0.0,0.0,2021-12-01T20:15:00Z,0,8,0,0,0,0,14,0,2321,4,1,0.0,0,-25,0,25,44,False,0,,,,,
0,0,0,0,0.0,247,150,0,0,0.0,0.0,2021-12-04T15:00:00Z,0,20,0,0,0,0,15,0,2299,1,0,0.0,0,-22,0,22,44,False,0,,,,,
0,0,0,0,0.0,247,158,0,0,0.0,0.0,2021-12-11T15:00:00Z,0,2,0,0,0,0,16,0,2276,0,1,0.0,0,-25,0,25,44,True,0,,,,,
0,0,0,0,0.0,247,169,0,0,0.0,0.0,2021-12-16T20:00:00Z,0,14,0,0,0,0,17,0,2261,1,3,0.0,0,-14,0,14,44,True,0,,,,,
0,0,0,0,0.0,247,177,0,0,0.0,0.0,2021-12-19T16:30:00Z,0,17,0,0,0,0,18,0,2251,2,2,0.0,0,-9,0,9,44,False,0,,,,,
0,0,0,0,0.0,247,197,0,0,0.0,0.0,2021-12-28T20:00:00Z,0,9,0,0,0,0,20,0,2231,0,1,0.0,0,-10,0,10,44,False,0,,,,,
0,0,0,0,0.0,247,203,0,0,0.0,0.0,2022-01-02T16:30:00Z,0,6,0,0,0,0,21,0,2225,2,2,0.0,0,-4,0,4,44,False,0,,,,,
0,0,0,0,0.0,247,214,0,0,0.0,0.0,2022-01-16T14:00:00Z,0,3,0,0,0,0,22,0,2212,0,3,0.0,0,-13,0,13,44,True,0,,,,,
0,0,0,0,0.0,247,224,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,7,0,0,0,0,23,0,2202,3,1,0.0,0,-10,0,10,44,False,0,,,,,
0,0,0,0,0.0,247,237,0,0,0.0,0.0,2022-02-10T19:45:00Z,0,9,0,0,0,0,24,0,2194,0,2,0.0,0,-9,0,9,44,True,0,,,,,
0,0,0,0,0.0,247,242,0,0,0.0,0.0,2022-02-13T14:00:00Z,0,5,0,0,0,0,25,0,2189,1,0,0.0,0,-5,0,5,44,False,0,,,,,
0,0,0,0,0.0,247,256,0,0,0.0,0.0,2022-02-19T15:00:00Z,0,15,0,0,0,0,26,0,2185,1,3,0.0,0,-4,0,4,44,True,0,,,,,
0,0,0,0,0.0,247,184,0,0,0.0,0.0,2022-02-23T19:45:00Z,0,10,0,0,0,0,26,0,2185,0,6,0.0,0,-4,0,4,44,True,0,,,,,
0,0,0,0,0.0,247,274,0,0,0.0,0.0,2022-03-05T17:30:00Z,0,19,0,0,0,0,28,0,2169,0,1,0.0,0,-12,0,12,44,True,0,,,,,
0,0,0,0,0.0,247,283,0,0,0.0,0.0,2022-03-12T12:30:00Z,0,4,0,0,0,0,29,0,2165,2,0,0.0,0,-4,0,4,44,False,0,,,,,
0,0,0,0,0.0,247,261,0,0,0.0,0.0,2022-03-16T20:15:00Z,0,1,0,0,0,0,29,0,2165,2,0,0.0,0,-4,0,4,44,False,0,,,,,
0,0,0,0,0.0,247,306,0,0,0.0,0.0,2022-04-02T11:30:00Z,0,18,0,0,0,0,31,0,2154,0,2,0.0,0,-3,0,3,44,True,0,,,,,
0,0,0,0,0.0,247,316,0,0,0.0,0.0,2022-04-10T15:30:00Z,0,12,0,0,0,0,32,0,2155,2,2,0.0,0,-1,0,1,44,False,0,,,,,
0,0,0,0,0.0,247,294,0,0,0.0,0.0,2022-04-19T19:00:00Z,0,13,0,0,0,0,33,0,2153,0,4,0.0,0,-2,0,2,44,True,0,,,,,
0,0,0,0,0.0,247,338,0,0,0.0,0.0,2022-04-24T15:30:00Z,0,8,0,0,0,0,34,0,2149,0,2,0.0,0,-4,0,4,44,True,0,,,,,
0,0,0,0,0.0,247,345,0,0,0.0,0.0,2022-04-30T11:30:00Z,0,14,0,0,0,0,35,0,2144,1,0,0.0,0,-5,0,5,44,False,0,,,,,
0,0,0,0,0.0,247,358,0,0,0.0,0.0,2022-05-07T18:45:00Z,0,17,0,0,0,0,36,0,2140,1,1,0.0,0,-4,0,4,44,True,0,,,,,
0,0,0,0,0.0,247,321,0,0,0.0,0.0,2022-05-10T19:00:00Z,0,2,0,0,0,0,36,0,2140,2,1,0.0,0,-4,0,4,44,False,0,,,,,
0,0,0,0,0.0,247,366,0,0,0.0,0.0,2022-05-17T18:45:00Z,0,16,0,0,0,0,37,0,2137,2,1,0.0,0,-3,0,3,44,False,0,,,,,
0,0,0,0,0.0,247,378,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,20,0,0,0,0,38,0,2130,1,3,0.0,0,-6,0,6,44,True,0,,,,,
0,0,0,0,0.0,498,4,0,0,0.0,0.0,2022-08-06T11:30:00Z,0,9,0,0,0,0,1,0,1280,2,2,0.0,0,0,0,0,40,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,498,16,0,0,0.0,0.0,2022-08-15T19:00:00Z,0,7,0,0,0,0,2,0,1014,1,1,0.0,0,-246,0,246,40,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,498,27,0,0,0.0,0.0,2022-08-22T19:00:00Z,0,14,0,0,0,0,3,0,903,1,2,0.0,0,-129,0,129,40,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,498,36,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,3,0,0,0,0,4,0,832,0,9,0.0,0,-76,0,76,40,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,498,48,0,0,0.0,0.0,2022-08-31T19:00:00Z,0,15,0,0,0,0,5,0,781,1,2,0.0,0,-54,0,54,40,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,498,55,0,0,0.0,0.0,2022-09-03T11:30:00Z,0,8,0,0,0,0,6,0,733,0,0,0.0,0,-45,0,45,40,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,498,87,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,5,0,0,0,0,9,0,671,3,3,0.0,0,-21,0,21,40,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,498,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,1,0,0,0,0,10,0,660,2,3,0.0,0,-11,0,11,40,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,498,106,0,0,0.0,0.0,2022-10-16T15:30:00Z,0,13,0,0,0,0,11,0,649,0,1,0.0,0,-10,0,10,40,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,498,118,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,19,0,0,0,0,12,0,634,0,1,0.0,0,-11,0,11,40,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,498,126,0,0,0.0,0.0,2022-10-22T11:30:00Z,0,16,0,0,0,0,13,0,632,0,1,0.0,0,-6,0,6,40,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,498,138,0,0,0.0,0.0,2022-10-29T18:45:00Z,0,11,0,0,0,0,14,0,619,2,1,0.0,0,-13,0,13,40,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,498,148,0,0,0.0,0.0,2022-11-06T16:30:00Z,0,18,0,0,0,0,15,0,612,2,1,0.0,0,-8,0,8,40,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,498,154,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,17,0,0,0,0,16,0,604,1,3,0.0,0,-9,0,9,40,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,498,162,0,0,0.0,0.0,2022-12-26T17:30:00Z,0,2,0,0,0,0,17,0,578,3,1,0.0,0,-26,0,26,40,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,498,174,0,0,0.0,0.0,2022-12-30T20:00:00Z,0,10,0,0,0,0,18,0,576,1,2,0.0,0,-2,0,2,40,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,498,183,0,0,0.0,0.0,2023-01-02T17:30:00Z,0,4,0,0,0,0,19,0,574,1,3,0.0,0,-2,0,2,40,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,498,193,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,5,0,0,0,0,20,0,571,0,3,0.0,0,-3,0,3,40,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,498,207,0,0,0.0,0.0,2023-01-21T12:30:00Z,0,6,0,0,0,0,21,0,568,0,0,0.0,0,-3,0,3,40,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,498,220,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,20,0,0,0,0,22,0,563,0,3,0.0,0,-4,0,4,40,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,498,227,0,0,0.0,0.0,2023-02-13T20:00:00Z,0,8,0,0,0,0,23,0,562,0,2,0.0,0,-2,0,2,40,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,498,237,0,0,0.0,0.0,2023-02-18T17:30:00Z,0,15,0,0,0,0,24,0,561,2,0,0.0,0,-1,0,1,40,False,0,0.0,0.0,0.0,0.0,0.0
