assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,3,0,4.2,570,42,0,0,1.1,0.4,2020-10-19T19:00:00Z,8,20,0,0,0,0,5,0,2631,1,0,6.0,1,2206,2761,555,55,True,0,,,,,
0,0,2,0,0.8,570,50,0,0,0.4,0.0,2020-10-23T19:00:00Z,7,2,0,0,0,0,6,0,3339,3,0,4.0,1,607,1131,524,55,False,0,,,,,
0,0,0,0,0.0,570,62,0,0,0.0,0.0,2020-11-02T20:00:00Z,0,9,0,0,0,0,7,0,3339,4,1,0.0,0,-149,563,712,55,True,0,,,,,
0,0,5,0,2.1,570,72,1,0,0.9,4.2,2020-11-07T15:00:00Z,45,6,0,0,0,0,8,0,2661,1,4,3.0,1,-706,195,901,55,False,0,,,,,
0,0,10,1,21.2,570,82,0,0,5.5,6.0,2020-11-22T16:30:00Z,90,1,0,0,0,0,9,0,2831,0,0,28.0,3,31,495,464,54,True,0,,,,,
0,1,29,1,23.2,570,93,0,1,10.2,42.6,2020-11-28T17:30:00Z,84,7,0,0,0,0,10,0,5602,1,0,36.0,9,2468,2857,389,54,False,0,,,,,
0,0,6,0,22.8,570,102,3,0,5.7,9.8,2020-12-05T20:00:00Z,90,5,0,0,0,0,11,0,28739,1,3,24.0,1,21525,23210,1685,54,False,1,,,,,
0,0,18,0,52.4,570,113,2,0,12.3,25.4,2020-12-11T20:00:00Z,90,19,0,0,0,0,12,0,51602,2,1,45.0,2,22575,26105,3530,54,True,0,,,,,
0,0,6,0,36.4,570,122,2,0,11.6,10.4,2020-12-16T18:00:00Z,90,14,0,0,0,0,13,0,55651,2,5,69.0,1,4604,10404,5800,54,True,1,,,,,
2,0,21,0,57.8,570,134,6,0,15.2,43.0,2020-12-20T16:30:00Z,90,13,0,0,0,0,14,0,52354,2,6,51.0,8,-3409,5379,8788,54,False,0,,,,,
