assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,1,32,0,21.2,278,1,4,1,10.1,39.2,2019-08-09T19:00:00Z,82,10,0,0,0,0,1,0,148712,1,4,41.0,7,0,0,0,65,False,0
0,3,83,0,12.6,278,17,1,3,23.9,112.4,2019-08-17T14:00:00Z,90,13,0,0,0,0,2,0,398647,1,3,114.0,17,176308,200717,24409,66,True,0
1,2,39,0,10.8,278,26,3,1,10.1,52.2,2019-08-24T11:30:00Z,90,6,0,0,0,0,3,0,1505154,3,2,38.0,11,982350,1030761,48411,68,True,0
0,0,5,0,0.9,278,40,2,0,3.3,8.2,2019-08-31T14:00:00Z,90,19,0,0,0,0,4,0,2593474,0,2,24.0,2,984950,1013156,28206,70,False,0
1,3,39,0,10.8,278,46,2,1,9.0,46.2,2019-09-14T16:30:00Z,90,11,0,0,0,0,5,0,2542459,2,3,33.0,12,-52705,194483,247188,70,True,0
0,0,2,0,2.4,278,52,2,0,5.0,4.0,2019-09-21T14:00:00Z,90,5,0,0,0,0,6,0,3008922,0,2,44.0,2,395636,429928,34292,71,False,0
0,0,5,0,33.0,278,64,2,0,7.8,12.4,2019-09-28T14:00:00Z,90,7,0,0,0,0,7,0,3068465,0,2,33.0,2,50450,171233,120783,72,False,0
0,0,3,0,31.1,278,77,5,0,10.4,2.4,2019-10-05T14:00:00Z,83,2,0,0,0,0,8,0,3058138,5,1,70.0,1,-29575,113232,142807,72,True,1
0,0,0,1,13.8,278,82,0,0,4.3,3.4,2019-10-19T14:00:00Z,90,3,0,0,0,0,9,0,2514813,0,0,26.0,1,-538163,30911,569074,71,False,1
0,0,0,0,2.3,278,97,3,0,1.7,0.0,2019-10-27T16:30:00Z,90,12,0,0,0,0,10,0,2195351,3,1,16.0,2,-337734,18735,356469,70,True,0
0,0,6,0,14.0,278,104,2,0,5.7,3.2,2019-11-02T15:00:00Z,90,4,0,0,0,0,11,0,1855008,0,2,40.0,2,-345764,33703,379467,69,False,0
0,0,13,0,38.1,278,117,2,0,10.1,13.2,2019-11-08T20:00:00Z,90,18,0,0,0,0,12,0,1657272,2,0,50.0,2,-208863,40095,248958,68,True,0
1,0,17,1,11.3,278,126,0,0,5.2,16.8,2019-11-23T15:00:00Z,90,8,0,0,0,0,13,0,1322264,2,0,24.0,5,-334520,17288,351808,67,False,0
0,2,31,0,11.6,278,137,2,1,7.9,39.2,2019-12-01T14:00:00Z,90,1,0,0,0,0,14,0,1275568,2,2,28.0,8,-59917,35497,95414,66,True,0
0,2,28,0,12.3,278,150,2,1,8.7,38.6,2019-12-04T19:30:00Z,90,16,0,0,0,0,15,0,1317884,1,2,36.0,8,35608,63265,27657,66,False,0
0,0,5,0,14.0,278,157,2,0,7.7,3.0,2019-12-08T14:00:00Z,90,15,0,0,0,0,16,0,1338747,2,1,60.0,2,16453,59330,42877,66,True,0
0,3,26,0,12.7,278,165,1,1,9.8,37.0,2019-12-14T15:00:00Z,90,9,0,0,0,0,17,0,1220655,1,1,48.0,9,-116354,18544,134898,66,False,0
0,0,-2,0,3.5,278,177,2,0,8.3,13.2,2019-12-21T15:00:00Z,90,20,0,0,0,0,18,0,1232632,2,1,66.0,2,4694,50249,45555,66,True,0
0,0,-2,0,2.6,278,181,1,0,4.4,0.0,2019-12-26T15:00:00Z,90,2,0,0,0,0,19,0,1246221,0,1,44.0,1,6660,47258,40598,66,False,1
0,0,4,0,1.0,278,197,2,0,0.6,1.2,2019-12-28T17:30:00Z,90,17,0,0,0,0,20,0,1184709,2,2,4.0,2,-59712,11027,70739,66,True,0
0,0,3,1,1.0,278,207,0,0,2.4,0.0,2020-01-01T17:30:00Z,82,7,0,0,0,0,21,0,1145893,1,1,24.0,2,-43993,24597,68590,65,True,0
0,0,0,0,0.0,278,217,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,12,0,0,0,0,22,0,999320,0,4,0.0,0,-146012,5723,151735,65,False,0
0,3,30,1,13.8,278,227,0,1,10.6,38.6,2020-01-18T15:00:00Z,84,3,0,0,0,0,23,0,939967,0,1,54.0,9,-62365,18242,80607,65,True,0
