assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,0,0,0.0,539,18,0,0,0.0,0.0,2020-09-21T19:15:00Z,0,20,0,0,0,0,2,0,0,3,1,0.0,0,0,0,0,45,False,0,,,,,
0,0,0,0,0.3,539,24,4,0,0.2,0.0,2020-09-27T15:30:00Z,39,9,0,0,0,0,3,0,32011,5,2,4.0,1,22979,29701,6722,45,True,0,,,,,
0,0,0,0,0.0,539,33,0,0,0.0,0.0,2020-10-03T16:30:00Z,0,10,0,0,0,0,4,0,71732,1,1,0.0,0,28634,49221,20587,45,False,0,,,,,
0,0,0,0,0.0,539,44,0,0,0.0,0.0,2020-10-17T16:30:00Z,0,1,0,0,0,0,5,0,69304,0,1,0.0,0,-3278,17767,21045,45,True,0,,,,,
0,0,0,0,0.0,539,57,0,0,0.0,0.0,2020-10-24T11:30:00Z,0,19,0,0,0,0,6,0,74604,1,1,0.0,0,1746,14720,12974,45,False,0,,,,,
0,0,0,0,0.0,539,66,0,0,0.0,0.0,2020-10-31T12:30:00Z,0,15,0,0,0,0,7,0,69943,1,0,0.0,0,-5069,6476,11545,44,False,0,,,,,
0,0,0,0,0.0,539,75,0,0,0.0,0.0,2020-11-08T16:30:00Z,0,11,0,0,0,0,8,0,66204,1,1,0.0,0,-4244,5047,9291,44,True,0,,,,,
0,0,0,0,0.0,539,87,0,0,0.0,0.0,2020-11-21T17:30:00Z,0,17,0,0,0,0,9,0,67498,0,2,0.0,0,-1180,9173,10353,44,False,0,,,,,
0,0,0,0,0.0,539,95,0,0,0.0,0.0,2020-11-28T15:00:00Z,0,4,0,0,0,0,10,0,68123,0,5,0.0,0,217,6529,6312,44,True,0,,,,,
0,0,0,0,0.0,539,104,0,0,0.0,0.0,2020-12-05T15:00:00Z,0,8,0,0,0,0,11,0,74099,0,2,0.0,0,3955,11508,7553,44,True,0,,,,,
