assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,2,0,1.1,428,6,1,0,2.3,5.0,2019-08-10T16:30:00Z,73,17,0,0,0,0,1,0,59003,1,3,17.0,2,0,0,0,60,False,0
0,0,6,0,11.2,428,12,2,0,4.8,5.8,2019-08-17T14:00:00Z,90,3,0,0,0,0,2,0,70354,2,1,31.0,2,4529,14202,9673,60,True,0
0,3,28,1,23.0,428,21,0,1,9.9,38.8,2019-08-23T19:00:00Z,90,8,0,0,0,0,3,0,64136,0,2,37.0,9,-7448,10518,17966,60,True,0
0,0,8,0,2.5,428,34,1,0,5.5,9.0,2019-08-31T14:00:00Z,84,7,0,0,0,0,4,0,130782,0,1,43.0,2,57067,79153,22086,60,False,0
0,0,-1,1,4.0,428,41,0,0,3.5,6.6,2019-09-16T19:00:00Z,90,19,0,0,0,0,5,0,139809,0,0,24.0,2,7501,35877,28376,60,True,0
0,1,29,0,1.1,428,51,3,1,8.0,36.4,2019-09-22T15:30:00Z,90,1,0,0,0,0,6,0,109941,2,3,42.0,7,-29167,5158,34325,60,False,0
0,0,2,0,12.2,428,61,2,0,1.4,0.0,2019-09-28T14:00:00Z,87,5,0,0,0,0,7,0,127692,2,2,4.0,2,13724,29406,15682,60,True,0
1,3,50,0,15.9,428,77,1,2,23.6,97.4,2019-10-05T14:00:00Z,90,14,0,1,0,0,8,0,121676,5,1,123.0,14,-5838,9746,15584,60,False,0
0,0,2,0,1.3,428,81,1,0,2.6,0.0,2019-10-19T14:00:00Z,75,4,0,0,0,0,9,0,223485,1,2,30.0,2,92738,105782,13044,61,True,0
0,0,4,0,4.3,428,95,3,0,2.7,0.0,2019-10-26T11:30:00Z,70,11,0,0,0,0,10,0,192079,0,3,24.0,2,-26753,12616,39369,61,False,0
0,0,-2,1,3.8,428,102,0,0,0.7,0.0,2019-11-02T15:00:00Z,85,10,0,0,0,0,11,0,189226,2,1,10.0,2,-5623,25308,30931,61,True,0
0,0,7,0,1.7,428,120,2,0,3.3,11.0,2019-11-10T14:00:00Z,90,20,0,0,0,0,12,0,183033,1,2,20.0,2,-6602,14127,20729,60,False,0
0,0,-1,1,23.0,428,122,0,0,6.9,6.8,2019-11-25T20:00:00Z,90,13,0,0,0,0,13,0,184931,0,2,39.0,1,-853,23277,24130,60,True,1
0,0,5,0,1.1,428,135,2,0,3.9,12.4,2019-12-01T16:30:00Z,90,12,0,0,0,0,14,0,157508,2,2,25.0,2,-26409,4227,30636,59,False,0
0,0,2,0,2.1,428,147,2,0,1.0,3.6,2019-12-04T19:30:00Z,90,6,0,0,0,0,15,0,145271,1,2,4.0,2,-13358,3478,16836,59,False,0
0,0,3,0,25.2,428,151,4,0,4.6,9.0,2019-12-08T14:00:00Z,90,9,0,0,0,0,16,0,131651,4,1,12.0,1,-14025,3230,17255,58,True,1
0,0,7,0,4.3,428,168,1,0,0.9,0.2,2019-12-14T15:00:00Z,68,15,0,0,0,0,17,0,119161,0,2,4.0,2,-12895,4378,17273,57,False,0
0,0,1,0,3.7,428,171,3,0,5.3,0.0,2019-12-21T15:00:00Z,90,16,0,0,0,0,18,0,122658,3,1,52.0,2,2413,11645,9232,57,True,0
0,0,3,1,22.5,428,181,0,0,4.1,6.4,2019-12-26T15:00:00Z,90,14,0,0,0,0,19,0,120841,0,1,12.0,1,-2269,6980,9249,57,True,1
0,0,2,0,4.0,428,199,3,0,3.4,4.6,2019-12-28T15:00:00Z,90,18,0,0,0,0,20,0,111797,0,3,25.0,2,-8969,1588,10557,57,False,0
0,0,23,1,1.8,428,203,0,1,9.9,43.2,2020-01-01T12:30:00Z,70,5,0,0,0,0,21,0,101550,2,1,54.0,6,-10630,1562,12192,56,False,0
0,0,0,0,0.0,428,211,0,0,0.0,0.0,2020-01-12T16:30:00Z,0,11,0,0,0,0,22,0,82377,6,1,0.0,0,-19111,519,19630,56,True,0
0,0,0,0,0.0,428,222,0,0,0.0,0.0,2020-01-18T15:00:00Z,0,4,0,0,0,0,23,0,73525,1,1,0.0,0,-9014,104,9118,55,False,0
0,0,0,0,0.0,428,231,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,18,0,0,0,0,24,0,70372,1,2,0.0,0,-3253,89,3342,55,True,0
0,0,0,0,0.0,428,241,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,3,0,0,0,0,25,0,66988,1,2,0.0,0,-3482,94,3576,55,False,0
0,0,0,0,0.0,428,252,0,0,0.0,0.0,2020-02-16T14:00:00Z,0,17,0,0,0,0,26,0,65453,3,2,0.0,0,-1637,43,1680,55,True,0
0,0,0,0,0.0,428,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,16,0,0,0,0,27,0,64019,0,2,0.0,0,-1461,66,1527,55,False,0
0,0,0,0,0.0,428,285,0,0,0.0,0.0,2020-03-09T20:00:00Z,0,9,0,0,0,0,29,0,62594,0,4,0.0,0,-683,20,703,55,False,0
0,0,0,0,0.0,428,271,0,0,0.0,0.0,2020-06-17T17:00:00Z,0,15,0,0,0,0,39,0,61116,0,0,0.0,0,-1104,449,1553,54,True,0
0,0,0,0,0.0,428,291,0,0,0.0,0.0,2020-06-21T15:15:00Z,0,6,0,0,0,0,39,0,61116,2,1,0.0,0,-1104,449,1553,54,True,0
0,0,0,0,0.0,428,306,0,0,0.0,0.0,2020-06-24T17:00:00Z,0,13,0,0,0,0,40,0,60721,1,1,0.0,0,-441,25,466,54,False,0
0,0,0,0,0.0,428,312,0,0,0.0,0.0,2020-06-27T11:30:00Z,0,20,0,0,0,0,41,0,60453,1,0,0.0,0,-287,28,315,54,True,0
0,0,0,0,0.0,428,324,0,0,0.0,0.0,2020-07-05T15:30:00Z,0,10,0,0,0,0,42,0,60176,0,2,0.0,0,-288,36,324,54,False,0
0,0,0,0,0.0,428,332,0,0,0.0,0.0,2020-07-09T19:15:00Z,0,12,0,0,0,0,43,0,60022,3,0,0.0,0,-167,69,236,54,True,0
0,0,0,0,0.0,428,341,0,0,0.0,0.0,2020-07-12T13:15:00Z,0,7,0,0,0,0,44,0,59785,0,2,0.0,0,-241,31,272,54,True,0
0,0,0,0,0.0,428,355,0,0,0.0,0.0,2020-07-16T17:00:00Z,0,8,0,0,0,0,45,0,59596,1,1,0.0,0,-198,14,212,54,False,0
0,0,0,0,0.0,428,361,0,0,0.0,0.0,2020-07-21T19:15:00Z,0,1,0,0,0,0,46,0,59513,0,1,0.0,0,-98,57,155,54,True,0
0,0,0,0,0.0,428,380,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,19,0,0,0,0,47,0,59351,1,1,0.0,0,-154,137,291,54,False,0
0,0,0,0,0.0,48,10,0,0,0.0,0.0,2020-09-21T17:00:00Z,0,15,0,0,0,0,2,0,823,0,1,0.0,0,-119,111,230,60,True,0
0,0,0,0,0.0,48,22,0,0,0.0,0.0,2020-09-28T16:45:00Z,0,8,0,0,0,0,3,0,721,3,0,0.0,0,-152,60,212,60,False,0
0,0,0,0,0.0,48,30,0,0,0.0,0.0,2020-10-04T18:15:00Z,0,11,0,0,0,0,4,0,696,2,7,0.0,0,-60,49,109,60,True,0
0,0,0,0,0.0,48,43,0,0,0.0,0.0,2020-10-18T18:15:00Z,0,9,0,0,0,0,5,0,738,1,0,0.0,0,-12,131,143,60,False,0
0,0,0,0,0.0,48,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,10,0,0,0,0,6,0,748,3,0,0.0,0,-14,77,91,60,True,0
0,0,0,0,0.0,48,59,0,0,0.0,0.0,2020-11-01T12:00:00Z,0,16,0,0,0,0,7,0,733,4,3,0.0,0,-32,43,75,60,True,0
0,0,0,0,0.0,48,69,0,0,0.0,0.0,2020-11-08T19:15:00Z,0,1,0,0,0,0,8,0,731,3,0,0.0,0,-15,45,60,60,False,0
0,0,0,0,0.0,48,79,0,0,0.0,0.0,2020-11-21T15:00:00Z,0,3,0,0,0,0,9,0,747,2,1,0.0,0,-1,71,72,60,True,0
0,0,0,0,0.0,48,98,0,0,0.0,0.0,2020-11-30T20:00:00Z,0,19,0,0,0,0,10,0,757,1,2,0.0,0,4,38,34,60,False,0
0,0,0,0,0.0,48,118,0,0,0.0,0.0,2020-12-12T12:30:00Z,0,20,0,0,0,0,12,0,779,1,0,0.0,0,4,48,44,60,False,0
0,0,0,0,0.0,48,120,0,0,0.0,0.0,2020-12-17T18:00:00Z,0,4,0,0,0,0,13,0,768,0,0,0.0,0,-14,22,36,60,True,0
0,0,0,0,0.0,48,138,0,0,0.0,0.0,2020-12-20T19:15:00Z,0,18,0,0,0,0,14,0,776,3,0,0.0,0,3,21,18,60,False,0
0,0,0,0,0.0,48,140,0,0,0.0,0.0,2020-12-26T15:00:00Z,0,6,0,0,0,0,15,0,802,0,3,0.0,0,14,49,35,60,True,0
0,0,0,0,0.0,48,151,0,0,0.0,0.0,2020-12-28T17:30:00Z,0,5,0,0,0,0,16,0,802,1,1,0.0,0,-4,20,24,60,False,0
0,0,0,0,0.0,48,164,0,0,0.0,0.0,2021-01-01T20:00:00Z,0,13,0,0,0,0,17,0,802,1,2,0.0,0,-7,36,43,60,False,0
0,0,0,0,0.0,48,380,0,0,0.0,0.0,2021-01-20T18:00:00Z,0,12,0,0,0,0,19,0,809,0,2,0.0,0,0,31,31,60,False,0
0,0,0,0,0.0,48,99,0,0,0.0,0.0,2021-01-23T20:00:00Z,0,14,0,0,0,0,19,0,809,0,2,0.0,0,0,31,31,60,True,0
0,0,0,0,0.0,48,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,4,0,0,0,0,20,0,819,2,3,0.0,0,-1,53,54,60,False,0
0,0,0,0,0.0,48,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,845,1,0,0.0,0,21,55,34,60,False,0
0,0,0,0,0.0,48,209,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,19,0,0,0,0,22,0,853,3,1,0.0,0,2,47,45,60,True,0
0,0,0,0,0.0,48,219,0,0,0.0,0.0,2021-02-06T12:30:00Z,0,1,0,0,0,0,23,0,866,0,1,0.0,0,5,34,29,60,True,0
0,0,0,0,0.0,48,230,0,0,0.0,0.0,2021-02-13T20:00:00Z,0,3,0,0,0,0,24,0,895,0,0,0.0,0,19,85,66,60,False,0
0,0,0,0,0.0,48,240,0,0,0.0,0.0,2021-02-21T14:05:00Z,0,9,0,0,0,0,25,0,921,2,1,0.0,0,13,56,43,60,True,0
0,0,0,0,0.0,48,252,0,0,0.0,0.0,2021-02-27T17:30:00Z,0,10,0,0,0,0,26,0,996,1,0,0.0,0,60,108,48,60,False,0
0,0,0,0,0.0,48,285,0,0,0.0,0.0,2021-03-03T18:00:00Z,0,15,0,0,0,0,26,0,996,0,1,0.0,0,60,108,48,60,False,0
0,0,0,0,0.0,48,259,0,0,0.0,0.0,2021-03-06T17:30:00Z,0,20,0,0,0,0,27,0,979,0,0,0.0,0,-35,58,93,60,True,0
0,0,0,0,0.0,48,276,0,0,0.0,0.0,2021-03-12T20:00:00Z,0,14,0,0,0,0,28,0,994,1,1,0.0,0,1,55,54,60,False,0
0,0,0,0,0.0,48,170,0,0,0.0,0.0,2021-03-21T19:30:00Z,0,17,0,0,0,0,29,0,1050,2,0,0.0,0,30,104,74,60,True,0
0,0,0,0,0.0,48,290,0,0,0.0,0.0,2021-04-04T15:30:00Z,0,8,0,0,0,0,30,0,1039,1,3,0.0,0,-10,64,74,60,True,0
0,0,0,0,0.0,48,303,0,0,0.0,0.0,2021-04-10T14:00:00Z,0,11,0,0,0,0,31,0,1078,1,2,0.0,0,32,77,45,60,False,0
0,0,0,0,0.0,48,310,0,0,0.0,0.0,2021-04-21T19:15:00Z,0,12,0,0,0,0,32,0,1055,2,1,0.0,0,-26,44,70,60,True,0
0,0,3,0,0.3,48,320,0,0,2.0,3.0,2021-04-25T18:00:00Z,1,18,0,0,0,0,33,0,1061,2,2,17.0,1,-10,34,44,60,True,0
0,0,0,0,0.0,48,333,0,0,0.0,0.0,2021-05-01T19:00:00Z,0,7,0,0,0,0,34,0,1202,2,1,0.0,0,98,146,48,60,False,0
0,0,3,0,0.8,48,340,1,0,0.1,0.0,2021-05-09T13:05:00Z,12,13,0,0,0,0,35,0,1388,3,1,0.0,1,117,230,113,60,True,0
0,0,0,0,0.0,48,180,0,0,0.0,0.0,2021-05-13T17:00:00Z,0,7,0,0,0,0,35,0,1388,0,0,0.0,0,117,230,113,60,True,0
0,0,5,0,0.0,48,355,0,0,0.2,2.0,2021-05-16T11:00:00Z,2,6,0,0,0,0,36,0,1555,2,3,0.0,1,105,208,103,60,False,0
0,0,0,0,0.0,48,367,0,0,0.0,0.0,2021-05-19T17:00:00Z,0,17,0,0,0,0,37,0,1587,2,1,0.0,0,-22,81,103,60,False,0
0,0,0,0,0.0,48,370,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,5,0,0,0,0,38,0,1666,1,2,0.0,0,22,156,134,60,True,0
0,0,0,0,0.0,47,8,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,18,0,0,0,0,1,0,16681,2,3,0.0,0,0,0,0,55,False,0
0,0,2,0,0.5,47,11,0,0,0.0,0.0,2021-08-21T14:00:00Z,1,14,0,0,0,0,2,0,21372,0,2,0.0,1,-1226,3370,4596,55,True,0
0,0,0,0,0.0,47,21,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,3,0,0,0,0,3,0,21652,1,1,0.0,0,-1594,2947,4541,55,True,0
0,0,0,0,0.0,47,33,0,0,0.0,0.0,2021-09-11T16:30:00Z,0,6,0,0,0,0,4,0,19735,0,3,0.0,0,-3341,2621,5962,54,False,0
0,0,0,0,0.0,47,41,0,0,0.0,0.0,2021-09-18T16:30:00Z,0,8,0,0,0,0,5,0,16079,0,3,0.0,0,-3919,691,4610,54,True,0
0,0,0,0,0.0,47,58,0,0,0.0,0.0,2021-09-25T11:30:00Z,0,13,0,0,0,0,6,0,13019,1,0,0.0,0,-3172,0,3172,54,False,0
