assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,0,0,0.0,634,298,0,0,0.0,0.0,2020-06-19T19:15:00Z,0,12,0,0,0,0,39,0,0,1,1,0.0,0,0,0,0,45,True,0,,,,,
0,0,0,0,0.0,634,309,0,0,0.0,0.0,2020-06-23T19:15:00Z,0,19,0,0,0,0,40,0,57,0,2,0.0,0,23,32,9,45,True,0,,,,,
0,0,0,0,0.0,634,318,0,0,0.0,0.0,2020-07-02T17:00:00Z,0,15,0,0,0,0,41,0,98,1,3,0.0,0,12,32,20,45,False,0,,,,,
0,0,0,0,0.0,634,329,0,0,0.0,0.0,2020-07-06T19:00:00Z,0,8,0,0,0,0,42,0,148,0,1,0.0,0,23,31,8,45,True,0,,,,,
0,0,0,0,0.0,634,333,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,3,0,0,0,0,43,0,163,0,0,0.0,0,7,23,16,45,False,0,,,,,
0,0,0,0,0.0,634,348,0,0,0.0,0.0,2020-07-12T15:30:00Z,0,1,0,0,0,0,44,0,200,1,2,0.0,0,19,34,15,45,True,0,,,,,
0,0,0,0,0.0,634,358,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,13,0,0,0,0,45,0,209,3,1,0.0,0,5,22,17,45,False,0,,,,,
0,0,0,0,0.0,634,368,0,0,0.0,0.0,2020-07-19T15:00:00Z,0,9,0,0,0,0,46,0,228,0,3,0.0,0,2,21,19,45,True,0,,,,,
0,0,0,0,0.0,634,374,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,7,0,0,0,0,47,0,263,1,1,0.0,0,12,36,24,45,False,0,,,,,
0,0,0,0,0.0,668,199,0,0,0.0,0.0,2021-12-28T15:00:00Z,0,16,0,0,0,0,20,0,0,1,1,0.0,0,0,0,0,45,False,0,,,,,
0,0,0,0,0.0,668,210,0,0,0.0,0.0,2022-01-01T15:00:00Z,0,18,0,0,0,0,21,0,86,1,0,0.0,0,40,61,21,45,False,0,,,,,
0,0,0,0,0.0,668,166,0,0,0.0,0.0,2022-01-19T19:30:00Z,0,9,0,0,0,0,22,0,373,3,2,0.0,0,161,4051,3890,44,False,0,,,,,
0,0,0,0,0.0,668,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,0,6,0,0,0,0,23,0,957,0,2,0.0,0,584,16704,16120,44,False,0,,,,,
0,0,0,0,0.0,668,240,0,0,0.0,0.0,2022-02-09T19:45:00Z,0,16,0,0,0,0,24,0,898,3,2,0.0,0,-127,165,292,44,True,0,,,,,
0,0,0,0,0.0,668,249,0,0,0.0,0.0,2022-02-13T14:00:00Z,0,20,0,0,0,0,25,0,990,2,0,0.0,0,56,139,83,44,True,0,,,,,
0,0,0,0,0.0,668,257,0,0,0.0,0.0,2022-02-19T17:30:00Z,0,12,0,0,0,0,26,0,1199,3,2,0.0,0,76,194,118,44,False,0,,,,,
0,0,0,0,0.0,668,124,0,0,0.0,0.0,2022-02-23T19:30:00Z,0,5,0,0,0,0,26,0,1199,0,1,0.0,0,76,194,118,44,False,0,,,,,
0,0,0,0,0.0,668,267,0,0,0.0,0.0,2022-02-26T12:30:00Z,0,10,0,0,0,0,27,0,1327,4,0,0.0,0,53,149,96,44,False,0,,,,,
0,0,0,0,0.0,668,278,0,0,0.0,0.0,2022-03-07T20:00:00Z,0,8,0,0,0,0,28,0,1336,0,5,0.0,0,19,126,107,44,True,0,,,,,
0,0,0,0,0.0,668,288,0,0,0.0,0.0,2022-03-12T17:30:00Z,0,13,0,0,0,0,29,0,1563,2,3,0.0,0,206,364,158,44,False,0,,,,,
0,0,0,0,0.0,668,153,0,0,0.0,0.0,2022-03-16T19:30:00Z,0,4,0,0,0,0,29,0,1563,2,0,0.0,0,206,364,158,44,False,0,,,,,
0,0,0,0,0.0,668,298,0,0,0.0,0.0,2022-03-20T16:30:00Z,0,19,0,0,0,0,30,0,1512,1,3,0.0,0,-71,127,198,44,True,0,,,,,
0,0,0,0,0.0,668,308,0,0,0.0,0.0,2022-04-03T15:30:00Z,0,14,0,0,0,0,31,0,1628,1,5,0.0,0,37,148,111,44,True,0,,,,,
0,0,0,0,0.0,668,312,0,0,0.0,0.0,2022-04-09T16:30:00Z,0,2,0,0,0,0,32,0,1630,4,0,0.0,0,-28,61,89,44,False,0,,,,,
0,0,0,0,0.0,668,327,0,0,0.0,0.0,2022-04-16T11:30:00Z,0,4,0,0,0,0,33,0,1674,1,0,0.0,0,-19,78,97,44,True,0,,,,,
0,0,0,0,0.0,668,332,0,0,0.0,0.0,2022-04-23T16:30:00Z,0,3,0,0,0,0,34,0,1726,0,0,0.0,0,22,80,58,44,False,0,,,,,
0,0,0,0,0.0,668,347,0,0,0.0,0.0,2022-05-01T13:00:00Z,0,9,0,0,0,0,35,0,1804,1,3,0.0,0,38,97,59,44,True,0,,,,,
0,0,0,0,0.0,668,358,0,0,0.0,0.0,2022-05-07T18:45:00Z,0,11,0,0,0,0,36,0,1860,1,1,0.0,0,8,94,86,44,False,0,,,,,
0,0,0,0,0.0,668,218,0,0,0.0,0.0,2022-05-12T18:45:00Z,0,1,0,0,0,0,36,0,1860,0,3,0.0,0,8,94,86,44,True,0,,,,,
0,0,0,0,0.0,668,367,0,0,0.0,0.0,2022-05-15T11:00:00Z,0,5,0,0,0,0,37,0,1942,0,1,0.0,0,17,113,96,44,True,0,,,,,
0,0,0,0,0.0,668,380,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,15,0,0,0,0,38,0,2012,5,0,0.0,0,51,133,82,44,False,0,,,,,
0,0,0,0,0.0,449,8,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,17,0,0,0,0,1,0,27583,1,4,0.0,0,0,0,0,45,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,15,0,0,0.0,0.0,2022-08-14T15:30:00Z,0,6,0,0,0,0,2,0,37014,2,2,0.0,0,213,5017,4804,45,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,29,0,0,0.0,0.0,2022-08-20T11:30:00Z,0,20,0,0,0,0,3,0,39710,0,1,0.0,0,-1063,5795,6858,45,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,38,0,0,0.0,0.0,2022-08-28T15:30:00Z,0,16,0,0,0,0,4,0,35403,2,0,0.0,0,-5194,1284,6478,45,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,47,0,0,0.0,0.0,2022-08-31T18:45:00Z,0,19,0,0,0,0,5,0,34486,1,1,0.0,0,-1992,1566,3558,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,59,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,9,0,0,0,0,6,0,59645,1,2,0.0,0,17338,24203,6865,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,79,0,0,0.0,0.0,2022-09-17T16:30:00Z,0,10,0,0,0,0,8,0,61405,2,6,0.0,0,-1726,658,2384,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,81,0,0,0.0,0.0,2022-10-01T11:30:00Z,0,1,0,0,0,0,9,0,59703,1,3,0.0,0,-2416,1147,3563,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,93,0,0,0.0,0.0,2022-10-08T16:30:00Z,0,5,0,0,0,0,10,0,57218,1,0,0.0,0,-2840,1000,3840,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,109,0,0,0.0,0.0,2022-10-15T16:30:00Z,0,8,0,0,0,0,11,0,55045,0,2,0.0,0,-2395,534,2929,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,119,0,0,0.0,0.0,2022-10-19T19:15:00Z,0,14,0,0,0,0,12,0,52800,0,2,0.0,0,-1651,212,1863,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,128,0,0,0.0,0.0,2022-10-23T15:30:00Z,0,15,0,0,0,0,13,0,52777,2,1,0.0,0,-1035,236,1271,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,132,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,3,0,0,0,0,14,0,51153,3,2,0.0,0,-1724,247,1971,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,148,0,0,0.0,0.0,2022-11-06T16:30:00Z,0,12,0,0,0,0,15,0,49378,2,1,0.0,0,-1842,187,2029,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,158,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,11,0,0,0,0,16,0,48296,3,4,0.0,0,-1263,258,1521,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,163,0,0,0.0,0.0,2022-12-26T12:30:00Z,0,4,0,0,0,0,17,0,46161,2,2,0.0,0,-2377,723,3100,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,178,0,0,0.0,0.0,2023-01-01T14:00:00Z,0,2,0,0,0,0,18,0,45656,2,0,0.0,0,-602,182,784,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,4,0,7.3,449,185,0,0,0.9,2.0,2023-01-04T20:00:00Z,4,7,0,0,0,0,19,0,45123,4,0,0.0,1,-565,101,666,44,False,0,0.04,0.04,0.0,0.0,0.0
0,0,0,0,0.0,449,199,0,0,0.0,0.0,2023-01-15T16:30:00Z,0,1,0,0,0,0,20,0,44548,2,0,0.0,0,-662,221,883,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,68,0,0,0.0,0.0,2023-01-19T20:00:00Z,0,13,0,0,0,0,20,0,44548,2,4,0.0,0,-662,221,883,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,204,0,0,0.0,0.0,2023-01-23T20:15:00Z,0,9,0,0,0,0,21,0,43918,1,0,0.0,0,-673,89,762,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,219,0,0,0.0,0.0,2023-02-05T16:30:00Z,0,13,0,0,0,0,22,0,42691,0,1,0.0,0,-1251,85,1336,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,226,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,10,0,0,0,0,23,0,41681,1,4,0.0,0,-1026,0,1026,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,239,0,0,0.0,0.0,2023-02-19T16:30:00Z,0,19,0,0,0,0,24,0,40951,0,2,0.0,0,-748,0,748,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,249,0,0,0.0,0.0,2023-02-26T13:30:00Z,0,6,0,0,0,0,25,0,40264,0,2,0.0,0,-652,0,652,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,260,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,20,0,0,0,0,26,0,39870,0,1,0.0,0,-456,0,456,44,False,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,269,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,16,0,0,0,0,27,0,39423,1,3,0.0,0,-446,0,446,44,True,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,449,279,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,17,0,0,0,0,28,0,39103,3,3,0.0,0,-308,0,308,44,False,0,0.0,0.0,0.0,0.0,0.0
