assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,3,0,0.0,633,297,0,0,2.0,3.0,2020-06-19T17:00:00Z,2,14,0,0,0,0,39,0,0,3,0,17.0,1,0,0,0,45,False,0,,,,,
0,0,0,0,0.0,633,308,0,0,0.0,0.0,2020-06-25T17:00:00Z,0,1,0,0,0,0,40,0,30,2,0,0.0,0,18,21,3,45,True,0,,,,,
0,0,0,0,0.0,633,319,0,0,0.0,0.0,2020-06-28T15:30:00Z,0,18,0,0,0,0,41,0,56,3,1,0.0,0,15,21,6,45,False,0,,,,,
0,0,0,0,0.0,633,328,0,0,0.0,0.0,2020-07-05T18:00:00Z,0,11,0,0,0,0,42,0,43,0,1,0.0,0,-14,7,21,45,True,0,,,,,
0,0,0,0,0.0,633,336,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,8,0,0,0,0,43,0,37,1,1,0.0,0,-6,3,9,45,False,0,,,,,
0,0,0,0,0.0,633,345,0,0,0.0,0.0,2020-07-13T19:00:00Z,0,12,0,0,0,0,44,0,37,2,2,0.0,0,-1,4,5,45,False,0,,,,,
0,0,0,0,0.0,633,359,0,0,0.0,0.0,2020-07-16T19:15:00Z,0,4,0,0,0,0,45,0,38,1,1,0.0,0,2,5,3,45,True,0,,,,,
0,0,0,0,0.0,633,362,0,0,0.0,0.0,2020-07-19T13:00:00Z,0,3,0,0,0,0,46,0,40,2,0,0.0,0,2,6,4,45,False,0,,,,,
0,0,0,0,0.0,633,379,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,15,0,0,0,0,47,0,43,1,3,0.0,0,-1,8,9,45,True,0,,,,,
0,0,0,0,0.0,524,1,0,0,0.0,0.0,2020-09-12T14:00:00Z,0,6,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,45,False,0,,,,,
0,0,3,0,0.0,524,17,2,0,0.2,0.0,2020-09-20T11:00:00Z,22,17,0,0,0,0,2,0,13086,5,2,3.0,1,4514,6569,2055,45,True,0,,,,,
0,0,4,0,0.3,524,20,0,0,0.3,2.2,2020-09-26T19:00:00Z,13,4,0,0,0,0,3,0,27648,1,0,0.0,1,7704,13058,5354,45,False,0,,,,,
0,0,0,0,0.0,524,37,0,0,0.0,0.0,2020-10-04T11:00:00Z,0,18,0,0,0,0,4,0,26122,0,2,0.0,0,-732,2787,3519,45,True,0,,,,,
