assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,17.0,0.0,1.0,0,21,0,2.0,13.0,20.0,1.0,0.0,13,0.0,0.0,8,2.0,4,1,10.5,13.0,46.6,1.0,2016-08-14T15:00:00Z,14 Aug 16:00,0.0,0.0,90,0.0,0.0,9,0,0.0,1,0,2.0,0,1,0,48930,3.0,4.0,0.0,4,3,38.0,5,0,0,0,75,True,0.0,0,,,,,
0,31.0,0.0,0.0,0,14,1,3.0,24.0,15.3,1.0,0.0,13,0.0,0.0,13,0.0,0,0,8.4,538.0,20.6,1.0,2016-08-20T16:30:00Z,20 Aug 17:30,0.0,0.0,90,2.0,0.0,8,0,0.0,0,0,3.0,0,2,0,82387,2.0,3.0,0.0,0,0,48.0,3,15264,20096,4832,75,False,0.0,0,,,,,
1,21.0,0.0,0.0,0,20,0,3.0,17.0,21.1,1.0,0.0,13,0.0,0.0,28,0.0,1,0,10.9,1078.0,32.4,1.0,2016-08-27T14:00:00Z,27 Aug 15:00,0.0,0.0,90,2.0,2.0,18,0,0.0,0,0,6.0,0,3,0,104782,1.0,1.0,1.0,3,1,55.0,5,14497,26209,11712,75,False,0.0,0,,,,,
0,17.0,0.0,0.0,0,3,0,0.0,13.0,16.3,1.0,0.0,13,0.0,0.0,31,4.0,1,0,4.7,1628.0,0.0,1.0,2016-09-10T14:00:00Z,10 Sep 15:00,0.0,0.0,74,0.0,1.0,13,0,0.0,0,0,2.0,0,4,0,113736,0.0,0.0,2.0,1,2,34.0,2,4091,20629,16538,75,True,0.0,0,,,,,
1,41.0,1.0,1.0,3,41,0,1.0,37.0,30.4,1.0,0.0,13,0.0,0.0,43,0.0,1,1,15.9,2209.0,46.6,2.0,2016-09-17T14:00:00Z,17 Sep 15:00,0.0,0.0,87,1.0,0.0,7,0,0.0,0,0,3.0,0,5,0,82249,5.0,1.0,1.0,4,1,82.0,13,-32496,1431,33927,75,False,1.0,0,,,,,
0,25.0,0.0,0.0,0,29,1,0.0,18.0,3.6,2.0,0.0,13,0.0,0.0,51,1.0,0,1,9.5,2793.0,43.8,0.0,2016-09-24T16:30:00Z,24 Sep 17:30,0.0,0.0,90,0.0,0.0,4,0,0.0,0,0,6.0,0,6,0,100365,4.0,3.0,0.0,0,3,48.0,8,14790,24430,9640,75,True,0.0,0,,,,,
1,36.0,1.0,0.0,0,21,1,3.0,27.0,27.9,3.0,0.0,13,0.0,0.0,61,0.0,0,0,9.0,3379.0,22.2,2.0,2016-10-02T15:30:00Z,02 Oct 16:30,0.0,0.0,90,0.0,0.0,3,0,0.0,0,0,3.0,0,7,0,268668,6.0,2.0,4.0,1,0,40.0,6,162661,168094,5433,76,False,0.0,0,,,,,
0,24.0,0.0,3.0,1,25,0,0.0,22.0,19.7,0.0,0.0,13,0.0,0.0,71,2.0,2,2,18.6,3968.0,66.4,1.0,2016-10-15T14:00:00Z,15 Oct 15:00,0.0,0.0,90,2.0,1.0,16,0,0.0,0,0,7.0,0,8,0,416360,5.0,0.0,3.0,2,3,100.0,13,138639,149379,10740,77,True,0.0,0,,,,,
0,31.0,0.0,1.0,0,14,1,3.0,25.0,27.8,6.0,0.0,13,0.0,0.0,81,0.0,0,0,11.3,4560.0,27.8,1.0,2016-10-22T14:00:00Z,22 Oct 15:00,0.0,0.0,90,1.0,1.0,12,0,0.0,0,0,4.0,0,9,0,822834,2.0,0.0,0.0,0,0,57.0,3,394756,397836,3080,80,True,0.0,0,,,,,
0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,97,0.0,0,0,0.0,5154.0,0.0,0.0,2016-10-29T11:30:00Z,29 Oct 12:30,0.0,0.0,0,0.0,0.0,15,0,0.0,0,0,0.0,0,10,0,826565,0.0,0.0,0.0,4,1,0.0,0,-2620,99450,102070,81,False,0.0,0,,,,,
